Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
8,0.2672,37,,,,,,,,,,,,,,,,,,
8_val,,,0.2573,0.9045,0.8467,0.8469,0.8660,4.06,6.47,3.94,4.82,0.8463,0.8143,0.7791,0.9994,0.9988,0.9995,0.9778,0.8927,0.9394
9,0.2706,37,,,,,,,,,,,,,,,,,,
9_val,,,0.2542,0.9079,0.8400,0.8411,0.8630,3.26,6.66,4.30,4.74,0.8706,0.8029,0.7552,0.9988,0.9988,0.9997,0.9548,0.8903,0.9637
10,0.2750,37,,,,,,,,,,,,,,,,,,
10_val,,,0.2465,0.9138,0.8219,0.8573,0.8643,3.91,7.93,3.73,5.19,0.8683,0.8584,0.7810,0.9992,0.9972,0.9997,0.9701,0.8098,0.9604
11,0.2610,37,,,,,,,,,,,,,,,,,,
11_val,,,0.2397,0.9099,0.8309,0.8467,0.8625,3.48,6.86,4.05,4.80,0.8611,0.8297,0.7694,0.9992,0.9981,0.9996,0.9704,0.8481,0.9522
12,0.2793,37,,,,,,,,,,,,,,,,,,
12_val,,,0.2697,0.8609,0.7423,0.8650,0.8227,13.67,13.27,3.51,10.15,0.9585,0.9645,0.8777,0.9917,0.9905,0.9984,0.7887,0.6347,0.8561
13,0.2671,37,,,,,,,,,,,,,,,,,,
13_val,,,0.3170,0.8989,0.7378,0.8024,0.8130,9.00,12.51,4.30,8.60,0.8662,0.8361,0.7463,0.9983,0.9941,0.9992,0.9402,0.6978,0.9056
14,0.3059,37,,,,,,,,,,,,,,,,,,
14_val,,,0.2659,0.9067,0.8203,0.8553,0.8608,3.48,8.60,3.47,5.19,0.8623,0.8802,0.8189,0.9990,0.9967,0.9991,0.9617,0.7978,0.9054
15,0.2778,37,,,,,,,,,,,,,,,,,,
15_val,,,0.2490,0.8838,0.8272,0.8382,0.8497,3.82,6.76,4.72,5.10,0.8101,0.7887,0.7618,0.9995,0.9987,0.9995,0.9793,0.8896,0.9424
16,0.2649,37,,,,,,,,,,,,,,,,,,
16_val,,,0.2274,0.8769,0.8427,0.8398,0.8531,3.89,6.51,5.06,5.15,0.7933,0.7768,0.7555,0.9997,0.9993,0.9997,0.9872,0.9359,0.9556
17,0.2424,37,,,,,,,,,,,,,,,,,,
17_val,,,0.2132,0.8999,0.8464,0.8499,0.8654,3.27,6.43,4.40,4.70,0.8373,0.7985,0.7693,0.9995,0.9991,0.9997,0.9788,0.9122,0.9615
18,0.2338,37,,,,,,,,,,,,,,,,,,
18_val,,,0.2258,0.8939,0.8090,0.8377,0.8469,4.06,7.82,4.19,5.36,0.8309,0.8133,0.7582,0.9994,0.9977,0.9996,0.9753,0.8182,0.9520
19,0.2456,37,,,,,,,,,,,,,,,,,,
19_val,,,0.2337,0.9073,0.7523,0.8430,0.8342,3.03,12.53,3.81,6.46,0.8507,0.8438,0.7724,0.9994,0.9945,0.9995,0.9777,0.7178,0.9412
20,0.2443,37,,,,,,,,,,,,,,,,,,
20_val,,,0.2336,0.9083,0.7434,0.8415,0.8311,3.85,13.11,3.38,6.78,0.8646,0.8810,0.7982,0.9990,0.9930,0.9991,0.9628,0.6880,0.8982
21,0.2422,37,,,,,,,,,,,,,,,,,,
21_val,,,1.0880,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.15,110.94,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0349,0.0184,0.0134
22,1.0391,37,,,,,,,,,,,,,,,,,,
22_val,,,1.0203,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.17,110.94,1.0000,1.0000,0.9999,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
23,1.0109,37,,,,,,,,,,,,,,,,,,
23_val,,,1.0050,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.19,110.95,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
24,1.0034,37,,,,,,,,,,,,,,,,,,
24_val,,,0.9991,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.20,110.95,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
25,0.9990,37,,,,,,,,,,,,,,,,,,
25_val,,,0.9955,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.19,110.95,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
26,0.9964,37,,,,,,,,,,,,,,,,,,
26_val,,,0.9933,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.19,110.95,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
27,0.9940,37,,,,,,,,,,,,,,,,,,
27_val,,,0.9913,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.17,110.95,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0349,0.0184,0.0134
28,0.9916,37,,,,,,,,,,,,,,,,,,
28_val,,,0.9894,0.0671,0.0359,0.0263,0.0431,104.14,114.53,114.15,110.94,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0349,0.0184,0.0134
29,0.9891,37,,,,,,,,,,,,,,,,,,
29_val,,,0.9729,0.0671,0.0359,0.0275,0.0435,104.14,114.53,109.69,109.45,1.0000,1.0000,0.9991,0.0000,0.0000,0.0456,0.0349,0.0184,0.0140
30,0.9661,37,,,,,,,,,,,,,,,,,,
30_val,,,0.9713,0.0671,0.0359,0.0281,0.0437,104.14,114.53,108.19,108.95,1.0000,1.0000,0.9988,0.0000,0.0000,0.0675,0.0349,0.0184,0.0143
31,0.9649,37,,,,,,,,,,,,,,,,,,
31_val,,,0.9697,0.0671,0.0359,0.0295,0.0442,104.14,114.53,105.88,108.18,1.0000,1.0000,0.9985,0.0000,0.0000,0.1209,0.0349,0.0184,0.0151
32,0.9630,37,,,,,,,,,,,,,,,,,,
32_val,,,0.9678,0.0671,0.0359,0.0306,0.0445,104.14,114.53,104.84,107.83,1.0000,1.0000,0.9982,0.0000,0.0000,0.1591,0.0349,0.0184,0.0156
33,0.9592,37,,,,,,,,,,,,,,,,,,
33_val,,,0.9660,0.0671,0.0359,0.0329,0.0453,103.86,114.53,103.43,107.28,1.0000,1.0000,0.9977,0.0008,0.0000,0.2273,0.0349,0.0184,0.0168
34,0.9574,37,,,,,,,,,,,,,,,,,,
34_val,,,0.9639,0.0689,0.0359,0.0372,0.0473,101.05,114.53,101.96,105.85,1.0000,1.0000,0.9972,0.0241,0.0000,0.3199,0.0359,0.0184,0.0191
35,0.9558,37,,,,,,,,,,,,,,,,,,
35_val,,,0.9621,0.0956,0.0359,0.0431,0.0582,97.13,114.53,101.03,104.23,1.0000,1.0000,0.9966,0.2821,0.0000,0.4127,0.0507,0.0184,0.0222
36,0.9526,37,,,,,,,,,,,,,,,,,,
36_val,,,0.9516,0.2033,0.0359,0.0904,0.1099,66.14,114.53,72.70,84.46,0.9862,1.0000,0.9916,0.7269,0.0000,0.7321,0.1148,0.0184,0.0482
37,0.9449,37,,,,,,,,,,,,,,,,,,
37_val,,,0.9501,0.2121,0.0359,0.0941,0.1140,65.82,114.53,72.34,84.23,0.9851,1.0000,0.9913,0.7409,0.0000,0.7430,0.1206,0.0184,0.0504
38,0.9392,37,,,,,,,,,,,,,,,,,,
38_val,,,0.9492,0.2201,0.0359,0.0969,0.1177,65.44,114.53,72.27,84.08,0.9842,1.0000,0.9906,0.7526,0.0000,0.7509,0.1259,0.0184,0.0521
39,0.9370,37,,,,,,,,,,,,,,,,,,
39_val,,,0.9469,0.2295,0.0359,0.0992,0.1216,65.67,114.53,73.03,84.41,0.9829,1.0000,0.9912,0.7655,0.0000,0.7564,0.1321,0.0184,0.0534
40,0.9348,37,,,,,,,,,,,,,,,,,,
40_val,,,0.9456,0.2392,0.0359,0.1037,0.1263,65.24,114.53,71.91,83.90,0.9813,1.0000,0.9901,0.7782,0.0000,0.7682,0.1387,0.0184,0.0561
41,0.9354,37,,,,,,,,,,,,,,,,,,
41_val,,,0.9612,0.2456,0.0359,0.0986,0.1267,66.09,114.53,73.02,84.55,0.9830,1.0000,0.9850,0.7841,0.0000,0.7600,0.1432,0.0184,0.0530
42,0.9408,37,,,,,,,,,,,,,,,,,,
42_val,,,0.9426,0.2917,0.0359,0.1246,0.1507,64.00,114.53,71.02,83.18,0.9746,1.0000,0.9845,0.8307,0.0000,0.8123,0.1756,0.0184,0.0685
43,0.9303,37,,,,,,,,,,,,,,,,,,
43_val,,,0.9387,0.3001,0.0359,0.1320,0.1560,63.85,114.53,70.70,83.03,0.9741,1.0000,0.9838,0.8374,0.0000,0.8244,0.1816,0.0184,0.0730
44,0.9306,37,,,,,,,,,,,,,,,,,,
44_val,,,0.9369,0.3073,0.0359,0.1358,0.1597,63.68,114.53,70.55,82.92,0.9730,1.0000,0.9826,0.8428,0.0000,0.8295,0.1870,0.0184,0.0755
45,0.9276,37,,,,,,,,,,,,,,,,,,
45_val,,,0.9353,0.3129,0.0359,0.1388,0.1625,63.63,114.53,70.48,82.88,0.9738,1.0000,0.9826,0.8464,0.0000,0.8328,0.1912,0.0184,0.0774
46,0.9234,37,,,,,,,,,,,,,,,,,,
46_val,,,0.9348,0.3159,0.0359,0.1428,0.1649,63.59,114.53,70.37,82.83,0.9741,1.0000,0.9823,0.8483,0.0000,0.8382,0.1935,0.0184,0.0799
47,0.9216,37,,,,,,,,,,,,,,,,,,
47_val,,,0.9328,0.3247,0.0359,0.1475,0.1694,63.53,114.53,70.22,82.76,0.9745,1.0000,0.9827,0.8542,0.0000,0.8433,0.2001,0.0184,0.0830
48,0.9225,37,,,,,,,,,,,,,,,,,,
48_val,,,0.9314,0.3273,0.0359,0.1517,0.1717,63.51,114.53,70.08,82.71,0.9750,1.0000,0.9826,0.8561,0.0000,0.8485,0.2020,0.0184,0.0856
49,0.9175,37,,,,,,,,,,,,,,,,,,
49_val,,,0.9303,0.3323,0.0359,0.1553,0.1745,63.43,114.53,69.99,82.65,0.9742,1.0000,0.9815,0.8591,0.0000,0.8527,0.2059,0.0184,0.0879
50,0.9154,37,,,,,,,,,,,,,,,,,,
50_val,,,0.9297,0.3383,0.0359,0.1558,0.1767,63.42,114.53,70.00,82.65,0.9749,1.0000,0.9824,0.8627,0.0000,0.8522,0.2105,0.0184,0.0883
51,0.9135,37,,,,,,,,,,,,,,,,,,
51_val,,,0.9352,0.3091,0.0359,0.1276,0.1576,63.62,114.53,72.79,83.65,0.9785,1.0000,0.9861,0.8408,0.0000,0.8201,0.1883,0.0184,0.0701
52,0.9104,37,,,,,,,,,,,,,,,,,,
52_val,,,0.9267,0.3502,0.0359,0.1699,0.1854,63.14,114.53,69.56,82.41,0.9753,1.0000,0.9828,0.8699,0.0000,0.8675,0.2194,0.0184,0.0973
53,0.9124,37,,,,,,,,,,,,,,,,,,
53_val,,,0.9249,0.3550,0.0359,0.1758,0.1889,63.20,114.53,69.53,82.42,0.9757,1.0000,0.9824,0.8731,0.0000,0.8729,0.2231,0.0184,0.1011
54,0.9118,37,,,,,,,,,,,,,,,,,,
54_val,,,0.9239,0.3588,0.0359,0.1792,0.1913,62.96,114.53,69.37,82.29,0.9754,1.0000,0.9823,0.8750,0.0000,0.8751,0.2262,0.0184,0.1036
55,0.9064,37,,,,,,,,,,,,,,,,,,
55_val,,,0.9231,0.3634,0.0359,0.1826,0.1940,63.06,114.53,69.33,82.31,0.9760,1.0000,0.9818,0.8772,0.0000,0.8779,0.2299,0.0184,0.1059
56,0.9040,37,,,,,,,,,,,,,,,,,,
56_val,,,0.9214,0.3701,0.0359,0.1848,0.1969,62.91,114.53,69.29,82.25,0.9754,1.0000,0.9821,0.8806,0.0000,0.8794,0.2352,0.0184,0.1074
57,0.9076,37,,,,,,,,,,,,,,,,,,
57_val,,,0.9035,0.4643,0.0359,0.2442,0.2481,60.48,114.53,67.62,80.88,0.9628,1.0000,0.9764,0.9196,0.0000,0.9162,0.3175,0.0184,0.1497
58,0.8859,37,,,,,,,,,,,,,,,,,,
58_val,,,0.9012,0.4516,0.0359,0.2603,0.2493,61.49,114.53,67.41,81.15,0.9699,1.0000,0.9780,0.9148,0.0000,0.9234,0.3049,0.0184,0.1611
59,0.8854,37,,,,,,,,,,,,,,,,,,
59_val,,,0.8992,0.4327,0.0359,0.2737,0.2474,62.39,114.53,67.19,81.37,0.9741,1.0000,0.9793,0.9082,0.0000,0.9288,0.2872,0.0184,0.1708
60,0.8779,37,,,,,,,,,,,,,,,,,,
60_val,,,0.8764,0.5197,0.0360,0.3332,0.2963,60.02,113.99,63.77,79.26,0.9585,1.0000,0.9703,0.9377,0.0011,0.9492,0.3690,0.0184,0.2167
61,0.8590,37,,,,,,,,,,,,,,,,,,
61_val,,,0.8723,0.5242,0.0360,0.3439,0.3014,60.24,113.69,62.96,78.96,0.9651,1.0000,0.9714,0.9378,0.0022,0.9513,0.3738,0.0184,0.2264
62,0.8530,37,,,,,,,,,,,,,,,,,,
62_val,,,0.8698,0.5149,0.0361,0.3524,0.3011,60.81,113.43,62.74,79.00,0.9698,1.0000,0.9728,0.9349,0.0032,0.9527,0.3640,0.0185,0.2348
63,0.8492,37,,,,,,,,,,,,,,,,,,
63_val,,,0.8685,0.5191,0.0361,0.3533,0.3029,60.48,113.31,62.64,78.81,0.9687,1.0000,0.9732,0.9359,0.0040,0.9529,0.3685,0.0185,0.2359
64,0.8435,37,,,,,,,,,,,,,,,,,,
64_val,,,0.8611,0.5498,0.0361,0.3660,0.3173,60.38,113.38,62.12,78.63,0.9665,1.0000,0.9730,0.9439,0.0042,0.9556,0.4002,0.0185,0.2476
65,0.8355,37,,,,,,,,,,,,,,,,,,
65_val,,,0.8554,0.5560,0.0361,0.3751,0.3224,60.20,113.27,61.64,78.37,0.9650,0.9999,0.9691,0.9455,0.0048,0.9578,0.4069,0.0185,0.2557
66,0.8326,37,,,,,,,,,,,,,,,,,,
66_val,,,0.8496,0.5617,0.0362,0.3933,0.3304,59.91,112.95,60.36,77.74,0.9636,0.9999,0.9657,0.9472,0.0071,0.9616,0.4123,0.0185,0.2722
67,0.8295,37,,,,,,,,,,,,,,,,,,
67_val,,,0.8460,0.5718,0.0362,0.3924,0.3335,59.75,113.04,60.72,77.84,0.9617,0.9998,0.9660,0.9500,0.0069,0.9619,0.4222,0.0185,0.2698
68,0.8231,37,,,,,,,,,,,,,,,,,,
68_val,,,0.8421,0.5906,0.0361,0.3941,0.3403,60.28,113.40,61.06,78.25,0.9571,0.9999,0.9611,0.9546,0.0043,0.9624,0.4435,0.0185,0.2731
69,0.8152,37,,,,,,,,,,,,,,,,,,
69_val,,,0.7559,0.6728,0.0363,0.5284,0.4125,56.12,113.06,44.07,71.08,0.9221,0.9981,0.9103,0.9722,0.0101,0.9828,0.5457,0.0186,0.4001
70,0.7178,37,,,,,,,,,,,,,,,,,,
70_val,,,0.7309,0.7088,0.0361,0.5342,0.4264,54.68,113.44,44.92,71.02,0.9113,0.9988,0.9107,0.9781,0.0062,0.9832,0.5959,0.0185,0.4066
71,0.6985,37,,,,,,,,,,,,,,,,,,
71_val,,,0.7138,0.7266,0.0361,0.5632,0.4420,53.76,113.47,44.73,70.65,0.9033,0.9985,0.8983,0.9807,0.0059,0.9859,0.6218,0.0185,0.4370
72,0.6912,37,,,,,,,,,,,,,,,,,,
72_val,,,0.6959,0.7599,0.0361,0.6368,0.4776,51.96,113.59,43.73,69.76,0.8846,0.9979,0.8793,0.9855,0.0050,0.9908,0.6797,0.0185,0.5228
73,0.6811,37,,,,,,,,,,,,,,,,,,
73_val,,,0.6814,0.7744,0.0361,0.6498,0.4868,50.28,113.60,42.91,68.93,0.8799,0.9978,0.8733,0.9872,0.0052,0.9916,0.7036,0.0185,0.5405
74,0.6603,37,,,,,,,,,,,,,,,,,,
74_val,,,0.6681,0.7822,0.0362,0.6649,0.4944,50.82,111.89,42.25,68.32,0.8863,0.9985,0.8780,0.9877,0.0093,0.9922,0.7116,0.0185,0.5574
75,0.6510,37,,,,,,,,,,,,,,,,,,
75_val,,,0.6559,0.7938,0.0486,0.7240,0.5221,47.85,106.47,39.80,64.71,0.8665,0.9970,0.8414,0.9897,0.2729,0.9952,0.7413,0.0250,0.6508
76,0.6530,37,,,,,,,,,,,,,,,,,,
76_val,,,0.6406,0.8160,0.0576,0.7441,0.5392,45.17,108.38,38.68,64.08,0.8560,0.9965,0.8356,0.9923,0.3847,0.9959,0.7862,0.0299,0.6839
76_val,,,0.5792,0.7326,0.1164,0.7039,0.5177,24.99,83.41,16.70,41.70,0.6339,0.9554,0.5675,0.9978,0.7345,0.9998,0.8856,0.0629,0.9565
77,0.5310,37,,,,,,,,,,,,,,,,,,
78,0.4822,37,,,,,,,,,,,,,,,,,,
78_val,,,0.3954,0.8577,0.7069,0.8345,0.7997,23.90,42.39,12.65,26.31,0.8363,0.8924,0.7620,0.9967,0.9908,0.9995,0.8857,0.6240,0.9330
79,0.4177,37,,,,,,,,,,,,,,,,,,
79_val,,,0.3759,0.8702,0.7276,0.8420,0.8133,27.38,40.61,4.37,24.12,0.8488,0.8980,0.7609,0.9971,0.9919,0.9997,0.8967,0.6435,0.9543
80,0.4138,37,,,,,,,,,,,,,,,,,,
80_val,,,0.3627,0.8716,0.7255,0.8476,0.8149,28.05,40.21,3.95,24.07,0.8558,0.9090,0.7697,0.9969,0.9915,0.9997,0.8920,0.6325,0.9544
81,0.3913,37,,,,,,,,,,,,,,,,,,
81_val,,,0.3552,0.8653,0.6975,0.8500,0.8043,28.76,41.46,3.90,24.71,0.8598,0.9245,0.7734,0.9965,0.9895,0.9997,0.8758,0.5887,0.9549
82,0.3919,37,,,,,,,,,,,,,,,,,,
82_val,,,0.3457,0.8713,0.7318,0.8402,0.8145,28.99,36.29,4.14,23.14,0.8652,0.9066,0.7497,0.9966,0.9920,0.9998,0.8816,0.6427,0.9696
83,0.3771,37,,,,,,,,,,,,,,,,,,
83_val,,,0.3320,0.8810,0.7572,0.8460,0.8281,26.66,33.94,4.16,21.59,0.8577,0.8975,0.7621,0.9974,0.9936,0.9997,0.9092,0.6865,0.9630
84,0.3675,37,,,,,,,,,,,,,,,,,,
84_val,,,0.3214,0.8837,0.7594,0.8512,0.8314,25.97,33.96,4.15,21.36,0.8574,0.9021,0.7739,0.9976,0.9936,0.9997,0.9155,0.6890,0.9566
85,0.3512,37,,,,,,,,,,,,,,,,,,
85_val,,,0.3149,0.8823,0.7419,0.8470,0.8237,26.69,34.92,4.10,21.90,0.8560,0.9084,0.7653,0.9976,0.9925,0.9997,0.9138,0.6603,0.9611
86,0.3490,37,,,,,,,,,,,,,,,,,,
86_val,,,0.3056,0.8856,0.7880,0.8397,0.8378,24.63,32.06,4.34,20.34,0.8491,0.8864,0.7467,0.9980,0.9953,0.9998,0.9294,0.7371,0.9734
87,0.3501,37,,,,,,,,,,,,,,,,,,
87_val,,,0.3133,0.8729,0.8167,0.8003,0.8300,39.78,32.22,4.70,25.57,0.8998,0.8658,0.6831,0.9944,0.9967,0.9999,0.8503,0.7880,0.9889
88,0.3248,37,,,,,,,,,,,,,,,,,,
88_val,,,0.2735,0.8982,0.7645,0.8663,0.8430,19.92,33.95,3.88,19.25,0.8776,0.9272,0.8221,0.9977,0.9931,0.9993,0.9237,0.6872,0.9225
89,0.3214,37,,,,,,,,,,,,,,,,,,
89_val,,,0.2773,0.8927,0.7608,0.8493,0.8343,8.68,29.94,4.08,14.24,0.8480,0.9055,0.7726,0.9986,0.9935,0.9996,0.9481,0.6953,0.9538
90,0.3111,37,,,,,,,,,,,,,,,,,,
90_val,,,0.2823,0.8753,0.7944,0.8283,0.8327,5.05,16.94,4.78,8.92,0.8046,0.8459,0.7328,0.9992,0.9965,0.9998,0.9674,0.7778,0.9675
91,0.3181,37,,,,,,,,,,,,,,,,,,
91_val,,,0.2556,0.8930,0.8148,0.8575,0.8551,12.30,21.01,3.95,12.42,0.8469,0.8797,0.7834,0.9985,0.9965,0.9997,0.9490,0.7849,0.9564
92,0.2997,37,,,,,,,,,,,,,,,,,,
92_val,,,0.2477,0.8987,0.8018,0.8637,0.8547,12.78,23.46,12.86,16.37,0.8804,0.9157,0.8008,0.9975,0.9953,0.9996,0.9211,0.7460,0.9452
93,0.2875,37,,,,,,,,,,,,,,,,,,
93_val,,,0.2476,0.9044,0.7984,0.8526,0.8518,11.74,16.61,3.89,10.75,0.8715,0.9007,0.7655,0.9984,0.9955,0.9998,0.9442,0.7507,0.9728
94,0.2932,37,,,,,,,,,,,,,,,,,,
94_val,,,0.2641,0.8907,0.7835,0.8157,0.8300,8.41,19.61,4.77,10.93,0.8415,0.8819,0.7059,0.9987,0.9953,0.9999,0.9514,0.7427,0.9837
95,0.3240,37,,,,,,,,,,,,,,,,,,
95_val,,,0.2530,0.8808,0.8267,0.8321,0.8465,8.70,11.61,4.61,8.31,0.8290,0.8275,0.7396,0.9985,0.9979,0.9997,0.9457,0.8428,0.9656
96,0.2945,37,,,,,,,,,,,,,,,,,,
96_val,,,0.2499,0.8906,0.7618,0.8406,0.8310,26.85,33.95,4.10,21.63,0.8870,0.9115,0.7435,0.9969,0.9935,0.9999,0.8979,0.6873,0.9813
97,0.2859,37,,,,,,,,,,,,,,,,,,
97_val,,,0.2705,0.8447,0.8123,0.8016,0.8195,5.44,9.11,5.24,6.60,0.7514,0.7419,0.6894,0.9994,0.9991,0.9999,0.9754,0.9133,0.9831
