Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
8_val,,,0.2598,0.9268,0.8669,0.8612,0.8850,2.49,5.34,2.10,3.31,0.8987,0.9236,0.9189,0.9992,0.9984,0.9983,0.9567,0.8270,0.8124
9,0.2409,27,,,,,,,,,,,,,,,,,,
9_val,,,0.2440,0.9296,0.8726,0.8752,0.8925,2.68,5.36,1.75,3.26,0.9348,0.9330,0.9073,0.9982,0.9984,0.9986,0.9247,0.8287,0.8460
10,0.2120,27,,,,,,,,,,,,,,,,,,
10_val,,,0.2545,0.9275,0.8212,0.8633,0.8707,2.49,7.36,1.80,3.88,0.9104,0.9410,0.8845,0.9989,0.9970,0.9986,0.9455,0.7427,0.8436
11,0.1858,27,,,,,,,,,,,,,,,,,,
11_val,,,0.2305,0.9315,0.8495,0.8733,0.8848,2.49,6.17,1.80,3.49,0.9144,0.9363,0.9185,0.9989,0.9978,0.9984,0.9494,0.7878,0.8331
12,0.1891,27,,,,,,,,,,,,,,,,,,
12_val,,,0.3030,0.8470,0.6821,0.8174,0.7821,18.43,11.15,8.00,12.53,0.9842,0.9930,0.9745,0.9919,0.9905,0.9967,0.7467,0.5363,0.7078
13,0.2300,27,,,,,,,,,,,,,,,,,,
13_val,,,0.3100,0.9200,0.7625,0.8439,0.8421,8.26,8.94,2.82,6.67,0.9128,0.9537,0.9374,0.9986,0.9950,0.9979,0.9283,0.6598,0.7748
14,0.2503,27,,,,,,,,,,,,,,,,,,
14_val,,,0.2862,0.9225,0.8017,0.8408,0.8550,2.39,7.62,2.38,4.13,0.9128,0.9545,0.9435,0.9987,0.9963,0.9976,0.9328,0.7090,0.7617
15,0.2223,27,,,,,,,,,,,,,,,,,,
15_val,,,0.2266,0.9275,0.8598,0.8669,0.8847,2.39,5.64,1.80,3.28,0.8980,0.9382,0.9229,0.9992,0.9980,0.9982,0.9591,0.8018,0.8178
16,0.2016,27,,,,,,,,,,,,,,,,,,
16_val,,,0.1914,0.9247,0.8829,0.8678,0.8918,2.45,4.11,1.75,2.77,0.8854,0.9264,0.8936,0.9994,0.9986,0.9985,0.9683,0.8483,0.8438
17,0.1890,27,,,,,,,,,,,,,,,,,,
17_val,,,0.1875,0.9292,0.8730,0.8667,0.8897,2.24,5.21,1.75,3.07,0.9066,0.9337,0.8957,0.9990,0.9983,0.9985,0.9532,0.8265,0.8400
18,0.1933,27,,,,,,,,,,,,,,,,,,
18_val,,,0.2024,0.9173,0.8241,0.8711,0.8708,2.92,7.19,1.91,4.01,0.8748,0.9330,0.9120,0.9993,0.9971,0.9984,0.9645,0.7502,0.8340
19,0.2075,27,,,,,,,,,,,,,,,,,,
19_val,,,0.2182,0.9125,0.7829,0.8624,0.8526,17.69,9.08,2.05,9.61,0.8824,0.9317,0.8890,0.9990,0.9958,0.9986,0.9448,0.6926,0.8377
20,0.2007,27,,,,,,,,,,,,,,,,,,
20_val,,,0.2227,0.9230,0.7565,0.8544,0.8446,2.45,9.60,2.16,4.74,0.9003,0.9434,0.9161,0.9990,0.9947,0.9980,0.9470,0.6496,0.8013
21,0.1796,27,,,,,,,,,,,,,,,,,,
21_val,,,1.0925,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.64,122.23,1.0000,1.0000,1.0000,0.0000,0.0000,0.0002,0.0253,0.0133,0.0105
22,1.0434,27,,,,,,,,,,,,,,,,,,
22_val,,,1.0122,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.64,122.23,1.0000,1.0000,1.0000,0.0000,0.0000,0.0002,0.0253,0.0133,0.0105
23,1.0087,27,,,,,,,,,,,,,,,,,,
23_val,,,1.0061,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.71,122.26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0253,0.0133,0.0105
24,0.9990,27,,,,,,,,,,,,,,,,,,
24_val,,,1.0043,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.72,122.26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0253,0.0133,0.0105
25,0.9944,27,,,,,,,,,,,,,,,,,,
25_val,,,1.0018,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.72,122.26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0253,0.0133,0.0105
26,0.9922,27,,,,,,,,,,,,,,,,,,
26_val,,,0.9995,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.69,122.25,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0253,0.0133,0.0105
27,0.9898,27,,,,,,,,,,,,,,,,,,
27_val,,,0.9977,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.63,122.23,1.0000,1.0000,1.0000,0.0000,0.0000,0.0002,0.0253,0.0133,0.0105
28,0.9872,27,,,,,,,,,,,,,,,,,,
28_val,,,0.9962,0.0491,0.0262,0.0206,0.0320,115.08,125.98,125.53,122.20,1.0000,1.0000,1.0000,0.0000,0.0000,0.0003,0.0253,0.0133,0.0105
29,0.9857,27,,,,,,,,,,,,,,,,,,
29_val,,,0.9778,0.0491,0.0262,0.0225,0.0326,115.08,125.98,118.93,120.00,1.0000,1.0000,0.9999,0.0000,0.0000,0.0735,0.0253,0.0133,0.0114
30,0.9653,27,,,,,,,,,,,,,,,,,,
30_val,,,0.9758,0.0491,0.0262,0.0227,0.0327,115.08,125.98,116.75,119.27,1.0000,1.0000,0.9999,0.0000,0.0000,0.0824,0.0253,0.0133,0.0116
31,0.9629,27,,,,,,,,,,,,,,,,,,
31_val,,,0.9727,0.0491,0.0262,0.0234,0.0329,115.08,125.98,115.84,118.97,1.0000,1.0000,0.9999,0.0000,0.0000,0.1044,0.0253,0.0133,0.0119
32,0.9599,27,,,,,,,,,,,,,,,,,,
32_val,,,0.9721,0.0491,0.0262,0.0237,0.0330,115.08,125.98,115.91,118.99,1.0000,1.0000,0.9999,0.0000,0.0000,0.1177,0.0253,0.0133,0.0121
33,0.9581,27,,,,,,,,,,,,,,,,,,
33_val,,,0.9701,0.0491,0.0262,0.0246,0.0333,115.08,125.98,115.37,118.81,1.0000,1.0000,0.9999,0.0001,0.0000,0.1503,0.0253,0.0133,0.0125
34,0.9558,27,,,,,,,,,,,,,,,,,,
34_val,,,0.9676,0.0531,0.0262,0.0267,0.0353,109.57,125.98,114.39,116.65,1.0000,1.0000,0.9999,0.0705,0.0000,0.2207,0.0274,0.0133,0.0136
35,0.9551,27,,,,,,,,,,,,,,,,,,
35_val,,,0.9658,0.0698,0.0262,0.0299,0.0420,107.83,125.98,114.43,116.08,1.0000,1.0000,0.9999,0.2495,0.0000,0.2966,0.0365,0.0133,0.0153
36,0.9506,27,,,,,,,,,,,,,,,,,,
36_val,,,0.9547,0.1766,0.0262,0.0721,0.0916,73.55,125.98,88.73,96.09,0.9999,1.0000,0.9995,0.7384,0.0000,0.6574,0.0988,0.0133,0.0384
37,0.9393,27,,,,,,,,,,,,,,,,,,
37_val,,,0.9537,0.1890,0.0262,0.0762,0.0971,72.38,125.98,88.78,95.71,0.9998,1.0000,0.9994,0.7595,0.0000,0.7029,0.1067,0.0133,0.0407
38,0.9383,27,,,,,,,,,,,,,,,,,,
38_val,,,0.9544,0.1987,0.0262,0.0778,0.1009,72.43,125.98,89.89,96.10,0.9998,1.0000,0.9994,0.7705,0.0000,0.6978,0.1130,0.0133,0.0416
39,0.9351,27,,,,,,,,,,,,,,,,,,
39_val,,,0.9534,0.2090,0.0262,0.0791,0.1047,72.62,125.98,89.36,95.99,0.9997,1.0000,0.9994,0.7771,0.0000,0.6900,0.1200,0.0133,0.0424
40,0.9369,27,,,,,,,,,,,,,,,,,,
40_val,,,0.9513,0.2219,0.0262,0.0858,0.1113,73.68,125.98,87.24,95.63,0.9997,1.0000,0.9993,0.8015,0.0000,0.7618,0.1282,0.0133,0.0460
41,0.9337,27,,,,,,,,,,,,,,,,,,
41_val,,,0.9805,0.2195,0.0262,0.0803,0.1087,77.27,125.98,95.50,99.58,0.9996,1.0000,0.9990,0.8124,0.0000,0.7641,0.1258,0.0133,0.0427
42,0.9375,27,,,,,,,,,,,,,,,,,,
42_val,,,0.9514,0.3081,0.0262,0.1132,0.1492,74.40,125.98,83.49,94.62,0.9989,1.0000,0.9981,0.8764,0.0000,0.8410,0.1889,0.0133,0.0617
43,0.9274,27,,,,,,,,,,,,,,,,,,
43_val,,,0.9454,0.3189,0.0262,0.1233,0.1561,70.80,125.98,80.47,92.42,0.9987,1.0000,0.9981,0.8828,0.0000,0.8546,0.1970,0.0133,0.0679
44,0.9244,27,,,,,,,,,,,,,,,,,,
44_val,,,0.9434,0.3174,0.0262,0.1244,0.1560,79.03,125.98,89.04,98.02,0.9987,1.0000,0.9983,0.8834,0.0000,0.8547,0.1954,0.0133,0.0686
45,0.9249,27,,,,,,,,,,,,,,,,,,
45_val,,,0.9440,0.2985,0.0262,0.1163,0.1470,95.03,125.98,101.62,107.54,0.9988,1.0000,0.9984,0.8750,0.0000,0.8422,0.1809,0.0133,0.0638
46,0.9218,27,,,,,,,,,,,,,,,,,,
46_val,,,0.9432,0.3220,0.0262,0.1283,0.1588,80.03,125.98,88.89,98.30,0.9988,1.0000,0.9985,0.8862,0.0000,0.8580,0.1989,0.0133,0.0711
47,0.9168,27,,,,,,,,,,,,,,,,,,
47_val,,,0.9430,0.3116,0.0262,0.1253,0.1544,85.50,125.98,91.53,101.00,0.9989,1.0000,0.9985,0.8829,0.0000,0.8520,0.1906,0.0133,0.0695
48,0.9175,27,,,,,,,,,,,,,,,,,,
48_val,,,0.9418,0.3136,0.0262,0.1310,0.1569,86.02,125.98,93.76,101.92,0.9988,1.0000,0.9986,0.8850,0.0000,0.8593,0.1918,0.0133,0.0730
49,0.9161,27,,,,,,,,,,,,,,,,,,
49_val,,,0.9421,0.3100,0.0262,0.1284,0.1549,87.16,125.98,97.30,103.48,0.9989,1.0000,0.9986,0.8810,0.0000,0.8534,0.1897,0.0133,0.0715
50,0.9164,27,,,,,,,,,,,,,,,,,,
50_val,,,0.9630,0.3043,0.0262,0.1207,0.1504,91.28,125.98,102.34,106.54,0.9991,1.0000,0.9989,0.8658,0.0000,0.8281,0.1873,0.0133,0.0671
51,0.9137,27,,,,,,,,,,,,,,,,,,
51_val,,,0.9426,0.2991,0.0262,0.1101,0.1451,81.26,125.98,95.58,100.94,0.9988,1.0000,0.9987,0.8794,0.0000,0.8316,0.1805,0.0133,0.0602
52,0.9128,27,,,,,,,,,,,,,,,,,,
52_val,,,0.9392,0.3341,0.0262,0.1552,0.1718,77.63,125.98,88.39,97.33,0.9988,1.0000,0.9986,0.8978,0.0000,0.8854,0.2066,0.0133,0.0884
53,0.9090,27,,,,,,,,,,,,,,,,,,
53_val,,,0.9378,0.3336,0.0262,0.1598,0.1732,83.69,125.98,94.69,101.45,0.9988,1.0000,0.9986,0.8996,0.0000,0.8870,0.2056,0.0133,0.0918
54,0.9104,27,,,,,,,,,,,,,,,,,,
54_val,,,0.9367,0.3463,0.0262,0.1657,0.1794,82.53,125.98,91.29,99.93,0.9988,1.0000,0.9986,0.9043,0.0000,0.8913,0.2157,0.0133,0.0958
55,0.9088,27,,,,,,,,,,,,,,,,,,
55_val,,,0.9362,0.3424,0.0262,0.1675,0.1787,82.79,125.98,91.20,99.99,0.9987,1.0000,0.9986,0.9034,0.0000,0.8898,0.2126,0.0133,0.0974
56,0.9064,27,,,,,,,,,,,,,,,,,,
56_val,,,0.9346,0.3460,0.0262,0.1725,0.1816,82.46,125.98,89.49,99.31,0.9988,1.0000,0.9986,0.9053,0.0000,0.8916,0.2154,0.0133,0.1011
57,0.9055,27,,,,,,,,,,,,,,,,,,
57_val,,,0.9267,0.4778,0.0262,0.2594,0.2545,61.05,125.98,70.44,85.82,0.9981,1.0000,0.9979,0.9403,0.0000,0.9362,0.3343,0.0133,0.1628
58,0.8846,27,,,,,,,,,,,,,,,,,,
58_val,,,0.9277,0.4629,0.0262,0.2781,0.2557,62.03,125.98,69.74,85.92,0.9982,1.0000,0.9977,0.9370,0.0000,0.9424,0.3194,0.0133,0.1773
59,0.8802,27,,,,,,,,,,,,,,,,,,
59_val,,,0.9211,0.4435,0.0262,0.2962,0.2553,63.13,125.98,68.14,85.75,0.9982,1.0000,0.9974,0.9321,0.0000,0.9490,0.3010,0.0133,0.1915
60,0.8807,27,,,,,,,,,,,,,,,,,,
60_val,,,0.8937,0.5127,0.0262,0.3505,0.2965,61.63,125.36,67.44,84.81,0.9960,1.0000,0.9946,0.9506,0.0014,0.9646,0.3657,0.0134,0.2351
61,0.8545,27,,,,,,,,,,,,,,,,,,
61_val,,,0.8906,0.5144,0.0262,0.3622,0.3009,61.76,125.09,65.45,84.10,0.9969,1.0000,0.9950,0.9506,0.0024,0.9656,0.3679,0.0134,0.2474
62,0.8559,27,,,,,,,,,,,,,,,,,,
62_val,,,0.8875,0.5066,0.0263,0.3729,0.3019,61.83,124.83,64.43,83.70,0.9971,1.0000,0.9952,0.9492,0.0034,0.9683,0.3595,0.0134,0.2561
63,0.8566,27,,,,,,,,,,,,,,,,,,
63_val,,,0.8864,0.5095,0.0263,0.3686,0.3015,60.95,124.75,62.57,82.75,0.9971,1.0000,0.9953,0.9496,0.0042,0.9674,0.3629,0.0134,0.2532
64,0.8478,27,,,,,,,,,,,,,,,,,,
64_val,,,0.8803,0.5391,0.0263,0.3778,0.3144,60.43,124.86,61.92,82.40,0.9967,1.0000,0.9954,0.9558,0.0040,0.9691,0.3929,0.0134,0.2609
65,0.8474,27,,,,,,,,,,,,,,,,,,
65_val,,,0.8754,0.5445,0.0263,0.3869,0.3192,60.70,124.78,63.22,82.90,0.9963,1.0000,0.9950,0.9571,0.0045,0.9707,0.3979,0.0134,0.2689
66,0.8390,27,,,,,,,,,,,,,,,,,,
66_val,,,0.8691,0.5497,0.0264,0.4112,0.3291,60.71,124.45,59.84,81.67,0.9962,1.0000,0.9944,0.9584,0.0070,0.9749,0.4023,0.0134,0.2876
67,0.8290,27,,,,,,,,,,,,,,,,,,
67_val,,,0.8654,0.5564,0.0264,0.4100,0.3309,60.36,124.46,59.25,81.36,0.9952,1.0000,0.9935,0.9599,0.0071,0.9749,0.4090,0.0134,0.2860
68,0.8262,27,,,,,,,,,,,,,,,,,,
68_val,,,0.8609,0.5861,0.0263,0.4249,0.3458,60.52,124.75,59.85,81.71,0.9942,1.0000,0.9926,0.9651,0.0049,0.9769,0.4406,0.0134,0.2978
69,0.8266,27,,,,,,,,,,,,,,,,,,
69_val,,,0.7781,0.6518,0.0265,0.5057,0.3947,59.25,124.40,56.38,80.01,0.9822,0.9999,0.9789,0.9750,0.0103,0.9848,0.5181,0.0135,0.3643
70,0.7113,27,,,,,,,,,,,,,,,,,,
70_val,,,0.7501,0.6907,0.0264,0.5168,0.4113,56.63,124.77,51.52,77.64,0.9776,0.9999,0.9802,0.9801,0.0065,0.9856,0.5673,0.0134,0.3760
71,0.6893,27,,,,,,,,,,,,,,,,,,
71_val,,,0.7310,0.7105,0.0263,0.5450,0.4273,55.45,124.83,48.09,76.12,0.9753,0.9999,0.9781,0.9825,0.0061,0.9873,0.5911,0.0134,0.4022
72,0.6686,27,,,,,,,,,,,,,,,,,,
72_val,,,0.7113,0.7511,0.0263,0.6050,0.4608,51.88,124.91,44.86,73.88,0.9664,0.9998,0.9737,0.9868,0.0053,0.9904,0.6435,0.0134,0.4595
73,0.6595,27,,,,,,,,,,,,,,,,,,
73_val,,,0.6989,0.7616,0.0263,0.6040,0.4640,50.80,124.98,45.94,73.91,0.9632,0.9997,0.9724,0.9879,0.0049,0.9904,0.6585,0.0134,0.4586
74,0.6473,27,,,,,,,,,,,,,,,,,,
74_val,,,0.6879,0.7692,0.0264,0.6169,0.4708,50.29,123.04,45.73,73.02,0.9630,0.9996,0.9718,0.9885,0.0104,0.9910,0.6691,0.0134,0.4718
75,0.6288,27,,,,,,,,,,,,,,,,,,
75_val,,,0.6725,0.7887,0.0342,0.6676,0.4968,48.96,116.32,43.50,69.59,0.9582,0.9994,0.9646,0.9902,0.2545,0.9930,0.6928,0.0175,0.5266
76,0.6168,27,,,,,,,,,,,,,,,,,,
77,0.6041,27,,,,,,,,,,,,,,,,,,
77_val,,,0.4825,0.8760,0.0916,0.8392,0.6023,28.13,85.11,7.54,40.26,0.8524,0.9875,0.8331,0.9984,0.7469,0.9989,0.9014,0.0489,0.8482
78,0.4961,27,,,,,,,,,,,,,,,,,,
79,0.4413,27,,,,,,,,,,,,,,,,,,
79_val,,,0.3906,0.8692,0.6974,0.8408,0.8025,29.13,49.81,8.63,29.19,0.9365,0.9761,0.8991,0.9958,0.9916,0.9981,0.8182,0.5594,0.7909
80,0.3690,27,,,,,,,,,,,,,,,,,,
80_val,,,0.3776,0.8792,0.7128,0.8375,0.8098,28.48,47.86,12.65,29.66,0.9433,0.9755,0.8923,0.9960,0.9924,0.9982,0.8283,0.5805,0.7910
81,0.3545,27,,,,,,,,,,,,,,,,,,
81_val,,,0.3660,0.8903,0.7134,0.8391,0.8143,27.06,47.31,12.96,29.11,0.9456,0.9759,0.9002,0.9964,0.9925,0.9982,0.8444,0.5826,0.7880
82,0.3469,27,,,,,,,,,,,,,,,,,,
82_val,,,0.3562,0.8976,0.6986,0.8417,0.8126,25.30,45.07,11.13,27.16,0.9462,0.9808,0.9079,0.9967,0.9918,0.9981,0.8563,0.5643,0.7866
83,0.3340,27,,,,,,,,,,,,,,,,,,
83_val,,,0.3457,0.8899,0.7351,0.8481,0.8244,25.77,42.74,8.55,25.69,0.9486,0.9724,0.8869,0.9964,0.9936,0.9985,0.8419,0.6123,0.8144
84,0.3177,27,,,,,,,,,,,,,,,,,,
84_val,,,0.3330,0.9011,0.7423,0.8510,0.8315,25.13,43.94,12.25,27.11,0.9466,0.9731,0.9167,0.9967,0.9938,0.9982,0.8612,0.6203,0.7966
85,0.3249,27,,,,,,,,,,,,,,,,,,
85_val,,,0.3245,0.9010,0.7426,0.8560,0.8332,25.33,43.23,9.20,25.92,0.9455,0.9739,0.9311,0.9968,0.9938,0.9982,0.8622,0.6204,0.7947
86,0.3023,27,,,,,,,,,,,,,,,,,,
86_val,,,0.3140,0.9052,0.7371,0.8609,0.8344,24.90,36.21,7.11,22.74,0.9432,0.9765,0.9252,0.9970,0.9935,0.9982,0.8715,0.6123,0.8065
87,0.2976,27,,,,,,,,,,,,,,,,,,
87_val,,,0.3037,0.9092,0.7730,0.8556,0.8459,24.47,36.69,7.35,22.84,0.9408,0.9664,0.8950,0.9973,0.9951,0.9985,0.8805,0.6626,0.8211
88,0.2867,27,,,,,,,,,,,,,,,,,,
88_val,,,0.3165,0.8253,0.8197,0.8552,0.8334,30.34,34.45,5.95,23.58,0.9660,0.9522,0.8462,0.9926,0.9968,0.9991,0.7419,0.7361,0.8659
89,0.2728,27,,,,,,,,,,,,,,,,,,
89_val,,,0.2926,0.8923,0.7305,0.8471,0.8233,25.47,38.41,8.45,24.11,0.9521,0.9811,0.9566,0.9963,0.9933,0.9976,0.8431,0.6038,0.7633
90,0.2672,27,,,,,,,,,,,,,,,,,,
90_val,,,0.2751,0.9149,0.7477,0.8700,0.8442,21.29,32.88,3.05,19.07,0.9313,0.9745,0.9415,0.9977,0.9940,0.9982,0.8994,0.6278,0.8105
91,0.3112,27,,,,,,,,,,,,,,,,,,
91_val,,,0.2631,0.9166,0.7956,0.8784,0.8635,3.69,30.36,2.05,12.03,0.9192,0.9640,0.9351,0.9980,0.9959,0.9985,0.9141,0.6950,0.8299
92,0.2702,27,,,,,,,,,,,,,,,,,,
92_val,,,0.2568,0.9099,0.7941,0.8709,0.8583,23.59,29.99,3.09,18.89,0.9407,0.9678,0.9428,0.9973,0.9958,0.9982,0.8818,0.6907,0.8112
93,0.2518,27,,,,,,,,,,,,,,,,,,
93_val,,,0.2614,0.8897,0.7665,0.8654,0.8405,25.85,31.71,6.44,21.33,0.9560,0.9738,0.9362,0.9961,0.9948,0.9982,0.8364,0.6523,0.8066
94,0.2542,27,,,,,,,,,,,,,,,,,,
94_val,,,0.2475,0.9081,0.7790,0.8774,0.8548,24.49,26.14,1.91,17.51,0.9453,0.9700,0.9254,0.9971,0.9953,0.9986,0.8746,0.6705,0.8353
95,0.2325,27,,,,,,,,,,,,,,,,,,
95_val,,,0.2380,0.9184,0.7831,0.8875,0.8630,14.62,24.29,1.80,13.57,0.9301,0.9672,0.9263,0.9979,0.9954,0.9988,0.9073,0.6780,0.8532
96,0.2413,27,,,,,,,,,,,,,,,,,,
96_val,,,0.2365,0.9120,0.8261,0.8602,0.8661,4.75,28.00,8.01,13.59,0.9430,0.9626,0.9489,0.9972,0.9968,0.9980,0.8834,0.7382,0.7896
97,0.2325,27,,,,,,,,,,,,,,,,,,
97_val,,,0.2418,0.8929,0.7801,0.8596,0.8442,23.66,28.66,7.60,19.97,0.9648,0.9716,0.9506,0.9959,0.9954,0.9980,0.8349,0.6717,0.7877
98,0.2341,27,,,,,,,,,,,,,,,,,,
98_val,,,0.2461,0.8805,0.7548,0.8709,0.8354,25.32,23.04,2.05,16.81,0.9566,0.9710,0.9025,0.9958,0.9946,0.9987,0.8233,0.6419,0.8426
99,0.2263,27,,,,,,,,,,,,,,,,,,
99_val,,,0.2172,0.9137,0.8699,0.8796,0.8877,3.77,32.83,2.14,12.91,0.9023,0.9326,0.9273,0.9982,0.9983,0.9986,0.9258,0.8254,0.8387
