Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
11_val,,,0.5203,0.8841,0.7149,0.3292,0.6428,4.38,9.10,25.10,12.86,0.8247,0.6140,0.8849,0.9992,0.9987,0.9992,0.9600,0.8906,0.2425
12,0.4189,28,,,,,,,,,,,,,,,,,,
12_val,,,0.5086,0.8447,0.7785,0.1305,0.5846,10.70,7.55,27.94,15.39,0.9331,0.8408,0.9376,0.9932,0.9949,0.9971,0.7758,0.7352,0.0732
13,0.4574,28,,,,,,,,,,,,,,,,,,
13_val,,,0.5250,0.8847,0.8097,0.2280,0.6408,14.47,6.30,22.58,14.45,0.8572,0.8361,0.8951,0.9981,0.9965,0.9986,0.9178,0.7956,0.1434
14,0.4771,28,,,,,,,,,,,,,,,,,,
14_val,,,0.5278,0.8912,0.7886,0.2546,0.6448,3.33,6.79,24.57,11.57,0.8519,0.7486,0.9005,0.9987,0.9978,0.9986,0.9403,0.8553,0.1657
15,0.4750,28,,,,,,,,,,,,,,,,,,
15_val,,,0.5473,0.8726,0.6356,0.3300,0.6127,3.29,10.84,25.67,13.27,0.7984,0.5122,0.8876,0.9994,0.9990,0.9992,0.9691,0.9023,0.2407
16,0.4173,28,,,,,,,,,,,,,,,,,,
16_val,,,0.5552,0.8287,0.5505,0.3722,0.5838,4.44,12.14,25.29,13.96,0.7213,0.4035,0.8808,0.9997,0.9995,0.9995,0.9848,0.9384,0.2847
17,0.4519,28,,,,,,,,,,,,,,,,,,
17_val,,,0.5223,0.8624,0.6124,0.3808,0.6185,4.33,10.84,24.89,13.36,0.7794,0.4693,0.8816,0.9995,0.9994,0.9995,0.9731,0.9318,0.2939
18,0.4588,28,,,,,,,,,,,,,,,,,,
18_val,,,0.4782,0.8570,0.7392,0.3634,0.6532,5.28,7.55,23.59,12.14,0.7731,0.6316,0.8872,0.9994,0.9990,0.9994,0.9682,0.9124,0.2711
19,0.3996,28,,,,,,,,,,,,,,,,,,
19_val,,,0.4480,0.8771,0.8047,0.3320,0.6713,3.89,5.55,24.11,11.18,0.8132,0.7544,0.8904,0.9991,0.9982,0.9991,0.9582,0.8758,0.2399
20,0.3990,28,,,,,,,,,,,,,,,,,,
20_val,,,0.4383,0.8910,0.8249,0.2072,0.6410,4.39,5.47,24.17,11.34,0.8476,0.8399,0.8948,0.9988,0.9970,0.9981,0.9459,0.8268,0.1291
21,0.4128,28,,,,,,,,,,,,,,,,,,
21_val,,,1.0780,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.61,128.78,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0256,0.0166,0.0002
22,1.0484,28,,,,,,,,,,,,,,,,,,
22_val,,,1.0031,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.62,128.78,1.0000,1.0000,0.9997,0.0000,0.0000,0.0001,0.0256,0.0166,0.0002
23,1.0113,28,,,,,,,,,,,,,,,,,,
23_val,,,0.9943,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.64,128.79,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
24,1.0003,28,,,,,,,,,,,,,,,,,,
24_val,,,0.9924,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.65,128.79,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
25,0.9999,28,,,,,,,,,,,,,,,,,,
25_val,,,0.9902,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.65,128.79,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
26,0.9924,28,,,,,,,,,,,,,,,,,,
26_val,,,0.9876,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.65,128.79,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
27,0.9924,28,,,,,,,,,,,,,,,,,,
27_val,,,0.9864,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.65,128.79,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
28,0.9879,28,,,,,,,,,,,,,,,,,,
28_val,,,0.9850,0.0500,0.0326,0.0004,0.0276,117.45,129.27,139.63,128.78,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0256,0.0166,0.0002
29,0.9917,28,,,,,,,,,,,,,,,,,,
29_val,,,0.9792,0.0500,0.0326,0.0004,0.0277,117.45,129.27,129.90,125.54,1.0000,1.0000,1.0000,0.0000,0.0000,0.0753,0.0256,0.0166,0.0002
30,0.9722,28,,,,,,,,,,,,,,,,,,
30_val,,,0.9783,0.0500,0.0326,0.0005,0.0277,117.45,129.27,128.34,125.02,1.0000,1.0000,1.0000,0.0000,0.0000,0.1056,0.0256,0.0166,0.0002
31,0.9755,28,,,,,,,,,,,,,,,,,,
31_val,,,0.9767,0.0500,0.0326,0.0005,0.0277,117.45,129.27,127.30,124.67,1.0000,1.0000,1.0000,0.0000,0.0000,0.1571,0.0256,0.0166,0.0002
32,0.9715,28,,,,,,,,,,,,,,,,,,
32_val,,,0.9756,0.0500,0.0326,0.0005,0.0277,117.45,129.27,127.30,124.67,1.0000,1.0000,1.0000,0.0000,0.0000,0.1841,0.0256,0.0166,0.0003
33,0.9680,28,,,,,,,,,,,,,,,,,,
33_val,,,0.9750,0.0500,0.0326,0.0005,0.0277,117.44,129.27,127.91,124.87,1.0000,1.0000,1.0000,0.0000,0.0000,0.2069,0.0256,0.0166,0.0003
34,0.9712,28,,,,,,,,,,,,,,,,,,
34_val,,,0.9744,0.0500,0.0326,0.0006,0.0277,115.99,129.27,127.49,124.25,1.0000,1.0000,1.0000,0.0019,0.0000,0.2489,0.0257,0.0166,0.0003
35,0.9665,28,,,,,,,,,,,,,,,,,,
35_val,,,0.9714,0.0525,0.0326,0.0007,0.0286,109.55,129.27,126.46,121.76,1.0000,1.0000,1.0000,0.0503,0.0000,0.3180,0.0270,0.0166,0.0003
36,0.9627,28,,,,,,,,,,,,,,,,,,
36_val,,,0.9655,0.1665,0.0326,0.0015,0.0669,75.18,129.27,95.09,99.85,0.9962,1.0000,1.0000,0.7375,0.0000,0.7298,0.0913,0.0166,0.0008
37,0.9559,28,,,,,,,,,,,,,,,,,,
37_val,,,0.9646,0.1725,0.0326,0.0016,0.0689,74.35,129.27,94.22,99.28,0.9957,1.0000,1.0000,0.7487,0.0000,0.7406,0.0949,0.0166,0.0008
38,0.9473,28,,,,,,,,,,,,,,,,,,
38_val,,,0.9627,0.1775,0.0326,0.0016,0.0706,73.54,129.27,95.75,99.52,0.9955,1.0000,0.9998,0.7571,0.0000,0.7443,0.0979,0.0166,0.0008
39,0.9456,28,,,,,,,,,,,,,,,,,,
39_val,,,0.9618,0.1814,0.0326,0.0016,0.0719,73.44,129.27,96.15,99.62,0.9948,1.0000,1.0000,0.7623,0.0000,0.7422,0.1004,0.0166,0.0008
40,0.9464,28,,,,,,,,,,,,,,,,,,
40_val,,,0.9609,0.1884,0.0326,0.0017,0.0742,74.00,129.27,94.02,99.10,0.9938,1.0000,0.9998,0.7743,0.0000,0.7571,0.1046,0.0166,0.0009
41,0.9466,28,,,,,,,,,,,,,,,,,,
41_val,,,0.9576,0.1957,0.0326,0.0018,0.0767,70.50,129.27,90.76,96.84,0.9937,1.0000,0.9997,0.7858,0.0000,0.7632,0.1090,0.0166,0.0009
42,0.9446,28,,,,,,,,,,,,,,,,,,
42_val,,,0.9569,0.2231,0.0326,0.0020,0.0859,69.17,129.27,89.66,96.03,0.9807,1.0000,0.9997,0.8215,0.0000,0.7928,0.1266,0.0166,0.0010
43,0.9365,28,,,,,,,,,,,,,,,,,,
43_val,,,0.9579,0.2313,0.0326,0.0021,0.0887,68.86,129.27,89.55,95.89,0.9793,1.0000,0.9997,0.8299,0.0000,0.8032,0.1319,0.0166,0.0011
44,0.9376,28,,,,,,,,,,,,,,,,,,
44_val,,,0.9574,0.2357,0.0326,0.0022,0.0902,68.42,129.27,89.75,95.81,0.9776,1.0000,0.9997,0.8346,0.0000,0.8072,0.1348,0.0166,0.0011
45,0.9362,28,,,,,,,,,,,,,,,,,,
45_val,,,0.9539,0.2396,0.0326,0.0022,0.0914,67.93,129.27,89.62,95.61,0.9816,1.0000,0.9997,0.8374,0.0000,0.8084,0.1372,0.0166,0.0011
46,0.9343,28,,,,,,,,,,,,,,,,,,
46_val,,,0.9545,0.2400,0.0326,0.0022,0.0916,67.83,129.27,89.60,95.57,0.9820,1.0000,0.9997,0.8377,0.0000,0.8118,0.1375,0.0166,0.0011
47,0.9324,28,,,,,,,,,,,,,,,,,,
47_val,,,0.9523,0.2465,0.0326,0.0023,0.0938,67.58,129.27,89.35,95.40,0.9838,1.0000,0.9997,0.8431,0.0000,0.8154,0.1417,0.0166,0.0011
48,0.9326,28,,,,,,,,,,,,,,,,,,
48_val,,,0.9526,0.2497,0.0326,0.0023,0.0948,67.30,129.27,89.19,95.25,0.9835,1.0000,0.9997,0.8458,0.0000,0.8198,0.1438,0.0166,0.0012
49,0.9297,28,,,,,,,,,,,,,,,,,,
49_val,,,0.9513,0.2545,0.0326,0.0024,0.0965,67.18,129.27,89.20,95.22,0.9829,1.0000,0.9997,0.8499,0.0000,0.8240,0.1470,0.0166,0.0012
50,0.9277,28,,,,,,,,,,,,,,,,,,
50_val,,,0.9492,0.2592,0.0326,0.0024,0.0980,67.56,129.27,89.77,95.53,0.9856,1.0000,0.9997,0.8532,0.0000,0.8236,0.1501,0.0166,0.0012
51,0.9271,28,,,,,,,,,,,,,,,,,,
51_val,,,0.9479,0.2527,0.0326,0.0022,0.0958,67.59,129.27,90.89,95.92,0.9904,1.0000,0.9998,0.8470,0.0000,0.8140,0.1457,0.0166,0.0011
52,0.9235,28,,,,,,,,,,,,,,,,,,
52_val,,,0.9474,0.2631,0.0326,0.0025,0.0994,65.91,129.27,88.31,94.50,0.9883,1.0000,0.9997,0.8559,0.0000,0.8331,0.1526,0.0166,0.0012
53,0.9267,28,,,,,,,,,,,,,,,,,,
53_val,,,0.9473,0.2717,0.0326,0.0026,0.1023,65.69,129.27,88.60,94.52,0.9874,1.0000,0.9997,0.8623,0.0000,0.8392,0.1584,0.0166,0.0013
54,0.9230,28,,,,,,,,,,,,,,,,,,
54_val,,,0.9463,0.2730,0.0326,0.0026,0.1027,65.50,129.27,88.54,94.44,0.9868,1.0000,0.9997,0.8633,0.0000,0.8404,0.1593,0.0166,0.0013
55,0.9239,28,,,,,,,,,,,,,,,,,,
55_val,,,0.9468,0.2768,0.0326,0.0026,0.1040,65.32,129.27,88.32,94.30,0.9881,1.0000,0.9997,0.8657,0.0000,0.8433,0.1619,0.0166,0.0013
56,0.9211,28,,,,,,,,,,,,,,,,,,
56_val,,,0.9451,0.2818,0.0326,0.0027,0.1057,65.18,129.27,88.44,94.30,0.9880,1.0000,0.9997,0.8691,0.0000,0.8454,0.1653,0.0166,0.0013
57,0.9188,28,,,,,,,,,,,,,,,,,,
57_val,,,0.9336,0.3358,0.0326,0.0033,0.1239,62.52,129.27,85.99,92.60,0.9753,1.0000,0.9990,0.9005,0.0000,0.8760,0.2041,0.0166,0.0016
58,0.9047,28,,,,,,,,,,,,,,,,,,
58_val,,,0.9325,0.3368,0.0326,0.0035,0.1243,62.60,129.27,86.07,92.65,0.9824,1.0000,0.9995,0.8999,0.0000,0.8846,0.2046,0.0166,0.0018
59,0.9020,28,,,,,,,,,,,,,,,,,,
59_val,,,0.9324,0.3383,0.0326,0.0038,0.1249,62.52,129.27,85.71,92.50,0.9857,1.0000,0.9995,0.8999,0.0000,0.8924,0.2058,0.0166,0.0019
60,0.9006,28,,,,,,,,,,,,,,,,,,
60_val,,,0.9161,0.4289,0.0326,0.0052,0.1555,60.28,128.87,84.96,91.37,0.9754,0.9999,0.9897,0.9335,0.0005,0.9231,0.2769,0.0166,0.0026
61,0.8835,28,,,,,,,,,,,,,,,,,,
61_val,,,0.9143,0.4209,0.0326,0.0052,0.1529,60.90,128.51,85.27,91.56,0.9803,0.9997,0.9927,0.9307,0.0011,0.9232,0.2702,0.0166,0.0026
62,0.8824,28,,,,,,,,,,,,,,,,,,
62_val,,,0.9130,0.4170,0.0326,0.0053,0.1516,60.02,128.26,83.92,90.74,0.9827,0.9996,0.9934,0.9292,0.0017,0.9255,0.2670,0.0166,0.0027
63,0.8810,28,,,,,,,,,,,,,,,,,,
63_val,,,0.9104,0.4162,0.0326,0.0054,0.1514,58.99,128.08,82.42,89.83,0.9821,0.9996,0.9931,0.9291,0.0022,0.9257,0.2663,0.0166,0.0027
64,0.8749,28,,,,,,,,,,,,,,,,,,
64_val,,,0.9063,0.4439,0.0326,0.0056,0.1607,58.17,128.16,81.23,89.19,0.9809,0.9995,0.9938,0.9370,0.0022,0.9287,0.2893,0.0166,0.0028
65,0.8799,28,,,,,,,,,,,,,,,,,,
65_val,,,0.9033,0.4494,0.0326,0.0056,0.1625,58.87,128.10,82.70,89.89,0.9801,0.9994,0.9900,0.9384,0.0024,0.9300,0.2942,0.0166,0.0028
66,0.8684,28,,,,,,,,,,,,,,,,,,
66_val,,,0.9007,0.4623,0.0326,0.0060,0.1670,58.85,127.74,83.03,89.87,0.9791,0.9989,0.9818,0.9417,0.0036,0.9356,0.3055,0.0166,0.0030
67,0.8650,28,,,,,,,,,,,,,,,,,,
67_val,,,0.8958,0.4798,0.0326,0.0063,0.1729,57.87,127.87,81.54,89.09,0.9782,0.9990,0.9794,0.9459,0.0033,0.9391,0.3207,0.0166,0.0032
68,0.8633,28,,,,,,,,,,,,,,,,,,
68_val,,,0.8929,0.5138,0.0326,0.0065,0.1843,57.50,128.37,81.85,89.24,0.9773,0.9995,0.9725,0.9530,0.0017,0.9418,0.3516,0.0166,0.0033
69,0.8602,28,,,,,,,,,,,,,,,,,,
69_val,,,0.8478,0.6000,0.0326,0.0123,0.2150,58.67,127.69,84.82,90.39,0.9575,0.9981,0.9494,0.9685,0.0047,0.9702,0.4425,0.0166,0.0062
70,0.8053,28,,,,,,,,,,,,,,,,,,
70_val,,,0.8321,0.6470,0.0326,0.0123,0.2306,54.86,128.15,83.44,88.81,0.9516,0.9990,0.9496,0.9748,0.0029,0.9697,0.4975,0.0166,0.0062
71,0.8020,28,,,,,,,,,,,,,,,,,,
71_val,,,0.8228,0.6812,0.0326,0.0148,0.2428,53.73,128.18,83.55,88.49,0.9438,0.9991,0.9491,0.9791,0.0027,0.9743,0.5403,0.0166,0.0075
72,0.7942,28,,,,,,,,,,,,,,,,,,
72_val,,,0.8143,0.7289,0.0326,0.0206,0.2607,53.25,128.44,83.71,88.47,0.9283,0.9991,0.9477,0.9845,0.0022,0.9805,0.6096,0.0166,0.0105
73,0.7876,28,,,,,,,,,,,,,,,,,,
73_val,,,0.8060,0.7511,0.0326,0.0217,0.2685,51.41,128.69,82.96,87.69,0.9270,0.9992,0.9469,0.9865,0.0026,0.9816,0.6414,0.0166,0.0111
74,0.7778,28,,,,,,,,,,,,,,,,,,
74_val,,,0.8008,0.7556,0.0352,0.0206,0.2705,47.00,116.68,81.63,81.77,0.9378,0.9992,0.9479,0.9865,0.0758,0.9803,0.6433,0.0179,0.0105
75,0.7697,28,,,,,,,,,,,,,,,,,,
75_val,,,0.7988,0.7616,0.0536,0.0354,0.2835,65.67,119.90,103.03,96.20,0.9260,0.9988,0.9435,0.9873,0.3679,0.9815,0.6665,0.0277,0.0186
76,0.7673,28,,,,,,,,,,,,,,,,,,
76_val,,,0.7874,0.8041,0.0588,0.0606,0.3078,48.76,121.19,75.21,81.72,0.9106,0.9982,0.9423,0.9914,0.4468,0.9914,0.7331,0.0304,0.0328
76_val,,,0.7416,0.7332,0.1178,0.3085,0.3865,20.84,103.36,36.92,53.71,0.6439,0.9618,0.8481,0.9976,0.7598,0.9994,0.8737,0.0629,0.2298
77,0.6464,28,,,,,,,,,,,,,,,,,,
78,0.6193,28,,,,,,,,,,,,,,,,,,
78_val,,,0.6138,0.8498,0.7211,0.2754,0.6154,16.08,42.36,34.76,31.07,0.8390,0.7885,0.8937,0.9969,0.9939,0.9989,0.8717,0.6851,0.1902
79,0.5514,28,,,,,,,,,,,,,,,,,,
79_val,,,0.5963,0.8640,0.7325,0.2977,0.6314,10.47,41.44,34.87,28.93,0.8487,0.7707,0.8855,0.9974,0.9950,0.9991,0.8886,0.7213,0.2160
80,0.5336,28,,,,,,,,,,,,,,,,,,
80_val,,,0.5801,0.8703,0.7469,0.2963,0.6379,9.32,39.83,34.85,28.00,0.8555,0.7898,0.8886,0.9975,0.9951,0.9991,0.8938,0.7316,0.2149
81,0.5250,28,,,,,,,,,,,,,,,,,,
81_val,,,0.5628,0.8696,0.7593,0.2950,0.6413,9.15,32.12,34.67,25.31,0.8584,0.8387,0.8854,0.9973,0.9943,0.9990,0.8898,0.7150,0.2146
82,0.5078,28,,,,,,,,,,,,,,,,,,
82_val,,,0.5499,0.8801,0.7737,0.3376,0.6638,5.12,13.55,30.50,16.39,0.8595,0.7930,0.8684,0.9978,0.9962,0.9993,0.9085,0.7778,0.2604
83,0.4944,28,,,,,,,,,,,,,,,,,,
83_val,,,0.5518,0.8665,0.7578,0.3256,0.6499,6.70,19.22,34.87,20.26,0.8300,0.7453,0.8740,0.9980,0.9968,0.9993,0.9126,0.7939,0.2484
84,0.4941,28,,,,,,,,,,,,,,,,,,
84_val,,,0.5409,0.8653,0.7639,0.3145,0.6479,6.30,13.51,34.90,18.24,0.8257,0.7561,0.8829,0.9981,0.9967,0.9993,0.9148,0.7927,0.2347
85,0.4906,28,,,,,,,,,,,,,,,,,,
85_val,,,0.5210,0.8686,0.7801,0.3344,0.6610,5.53,9.98,34.53,16.68,0.8201,0.7852,0.8680,0.9984,0.9966,0.9994,0.9288,0.7946,0.2569
86,0.4822,28,,,,,,,,,,,,,,,,,,
86_val,,,0.5182,0.8621,0.7593,0.3735,0.6650,5.40,10.28,30.35,15.34,0.8070,0.7146,0.8583,0.9985,0.9976,0.9995,0.9310,0.8325,0.3045
87,0.4734,28,,,,,,,,,,,,,,,,,,
87_val,,,0.5077,0.8863,0.7463,0.3993,0.6773,5.95,9.41,35.09,16.82,0.8928,0.6859,0.8239,0.9971,0.9979,0.9997,0.8849,0.8445,0.3591
88,0.4871,28,,,,,,,,,,,,,,,,,,
88_val,,,0.4959,0.8725,0.7733,0.2704,0.6387,5.53,12.36,33.83,17.24,0.8463,0.8097,0.9023,0.9978,0.9957,0.9988,0.9064,0.7605,0.1867
89,0.4465,28,,,,,,,,,,,,,,,,,,
89_val,,,0.4767,0.8639,0.7874,0.3516,0.6676,6.64,10.07,28.18,14.96,0.8062,0.7976,0.8811,0.9987,0.9966,0.9993,0.9379,0.7978,0.2654
90,0.4720,28,,,,,,,,,,,,,,,,,,
90_val,,,0.4993,0.8207,0.7381,0.4174,0.6587,8.29,11.40,35.36,18.35,0.7258,0.6570,0.8637,0.9991,0.9983,0.9996,0.9515,0.8659,0.3474
91,0.4602,28,,,,,,,,,,,,,,,,,,
91_val,,,0.4867,0.8534,0.7449,0.3385,0.6456,5.93,9.83,28.93,14.90,0.7913,0.6910,0.8748,0.9986,0.9977,0.9993,0.9329,0.8361,0.2591
92,0.4636,28,,,,,,,,,,,,,,,,,,
92_val,,,0.4635,0.8714,0.7733,0.3306,0.6584,4.46,8.58,28.82,13.95,0.8416,0.7630,0.8825,0.9979,0.9969,0.9992,0.9092,0.8078,0.2485
93,0.4316,28,,,,,,,,,,,,,,,,,,
93_val,,,0.4488,0.8647,0.7855,0.3994,0.6832,5.59,8.06,27.09,13.58,0.8151,0.7582,0.8606,0.9984,0.9975,0.9995,0.9268,0.8371,0.3270
94,0.4352,28,,,,,,,,,,,,,,,,,,
94_val,,,0.4472,0.8531,0.7830,0.4628,0.6996,6.83,8.26,26.47,13.85,0.7945,0.7537,0.8497,0.9985,0.9976,0.9997,0.9297,0.8429,0.4201
95,0.4244,28,,,,,,,,,,,,,,,,,,
95_val,,,0.4986,0.8303,0.6914,0.3646,0.6288,7.83,10.89,35.99,18.24,0.7682,0.5940,0.8626,0.9981,0.9984,0.9994,0.9121,0.8657,0.2918
96,0.4217,28,,,,,,,,,,,,,,,,,,
96_val,,,0.4515,0.8776,0.7706,0.3130,0.6538,4.41,8.59,29.76,14.25,0.8622,0.7525,0.8790,0.9976,0.9972,0.9991,0.9002,0.8185,0.2360
97,0.4388,28,,,,,,,,,,,,,,,,,,
97_val,,,0.4141,0.8838,0.8085,0.3788,0.6904,4.23,7.28,27.23,12.91,0.8667,0.8313,0.8570,0.9978,0.9967,0.9995,0.9085,0.8067,0.3100
98,0.4159,28,,,,,,,,,,,,,,,,,,
98_val,,,0.5520,0.7079,0.5027,0.4770,0.5625,9.30,15.90,27.82,17.67,0.5613,0.3475,0.8205,0.9995,0.9995,0.9999,0.9640,0.9099,0.4698
