Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
9_val,,,0.4802,0.8694,0.8475,0.8971,0.8713,50.01,2.83,1.00,17.95,0.9787,0.9970,0.9948,0.9988,0.9991,0.9996,0.7820,0.7371,0.8169
10,0.2306,9,,,,,,,,,,,,,,,,,,
10_val,,,0.4798,0.8872,0.7558,0.9032,0.8487,17.71,4.90,1.00,7.87,0.9660,0.9981,0.9931,0.9990,0.9984,0.9996,0.8203,0.6081,0.8282
11,0.2024,9,,,,,,,,,,,,,,,,,,
11_val,,,0.4427,0.8920,0.8103,0.8745,0.8589,47.05,3.16,1.00,17.07,0.9662,0.9981,0.9963,0.9991,0.9989,0.9995,0.8284,0.6820,0.7792
12,0.1905,9,,,,,,,,,,,,,,,,,,
12_val,,,0.5910,0.4441,0.4989,0.6264,0.5231,76.35,8.94,6.71,30.67,0.9995,1.0000,1.0000,0.9888,0.9951,0.9979,0.2855,0.3323,0.4560
13,0.2224,9,,,,,,,,,,,,,,,,,,
13_val,,,0.5920,0.6769,0.6316,0.7297,0.6794,73.55,37.31,3.46,38.11,0.9922,1.0000,0.9995,0.9958,0.9972,0.9987,0.5137,0.4615,0.5745
14,0.2432,9,,,,,,,,,,,,,,,,,,
14_val,,,0.5646,0.7250,0.6725,0.7658,0.7211,65.04,6.71,3.00,24.92,0.9939,0.9996,0.9992,0.9966,0.9976,0.9989,0.5707,0.5067,0.6208
15,0.2111,9,,,,,,,,,,,,,,,,,,
15_val,,,0.4487,0.7379,0.8363,0.8561,0.8101,79.66,2.83,1.00,27.83,0.9787,0.9953,0.9967,0.9970,0.9991,0.9994,0.5922,0.7210,0.7503
16,0.1958,9,,,,,,,,,,,,,,,,,,
16_val,,,0.3494,0.8041,0.9047,0.8934,0.8674,66.24,1.41,1.00,22.88,0.9582,0.9767,0.9943,0.9981,0.9996,0.9996,0.6927,0.8426,0.8110
17,0.1827,9,,,,,,,,,,,,,,,,,,
17_val,,,0.3232,0.8751,0.9049,0.9019,0.8940,58.47,1.41,1.00,20.29,0.9683,0.9810,0.9939,0.9989,0.9995,0.9996,0.7983,0.8398,0.8255
18,0.1837,9,,,,,,,,,,,,,,,,,,
18_val,,,0.3359,0.8977,0.8265,0.8820,0.8687,15.65,2.83,1.00,6.49,0.9496,0.9965,0.9941,0.9993,0.9990,0.9995,0.8513,0.7061,0.7926
19,0.1835,9,,,,,,,,,,,,,,,,,,
19_val,,,0.3655,0.8812,0.7313,0.8834,0.8320,3.32,4.98,1.00,3.10,0.9554,0.9955,0.9906,0.9990,0.9982,0.9995,0.8177,0.5779,0.7972
20,0.1885,9,,,,,,,,,,,,,,,,,,
20_val,,,0.3721,0.8815,0.6838,0.8159,0.7937,2.45,6.08,1.41,3.32,0.9687,0.9978,0.9957,0.9990,0.9978,0.9992,0.8088,0.5202,0.6911
21,0.1990,9,,,,,,,,,,,,,,,,,,
21_val,,,1.0261,0.0089,0.0048,0.0036,0.0058,154.00,169.24,169.99,164.41,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0045,0.0024,0.0018
22,1.0904,9,,,,,,,,,,,,,,,,,,
22_val,,,1.0022,0.0089,0.0048,0.0036,0.0058,154.00,169.24,169.98,164.41,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0045,0.0024,0.0018
23,1.0186,9,,,,,,,,,,,,,,,,,,
23_val,,,1.0047,0.0089,0.0048,0.0036,0.0058,154.00,169.24,170.02,164.42,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0045,0.0024,0.0018
24,1.0106,9,,,,,,,,,,,,,,,,,,
24_val,,,1.0064,0.0089,0.0048,0.0036,0.0058,154.00,169.24,170.03,164.42,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0045,0.0024,0.0018
25,1.0075,9,,,,,,,,,,,,,,,,,,
25_val,,,1.0063,0.0089,0.0048,0.0036,0.0058,154.00,169.24,170.04,164.43,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0045,0.0024,0.0018
26,1.0014,9,,,,,,,,,,,,,,,,,,
26_val,,,1.0056,0.0089,0.0048,0.0036,0.0058,154.00,169.24,170.03,164.42,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0045,0.0024,0.0018
27,0.9992,9,,,,,,,,,,,,,,,,,,
27_val,,,1.0052,0.0089,0.0048,0.0036,0.0058,154.00,169.24,170.03,164.42,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0045,0.0024,0.0018
28,0.9965,9,,,,,,,,,,,,,,,,,,
28_val,,,1.0049,0.0089,0.0048,0.0036,0.0058,154.00,169.24,169.98,164.41,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0045,0.0024,0.0018
29,0.9932,9,,,,,,,,,,,,,,,,,,
29_val,,,0.9979,0.0089,0.0048,0.0037,0.0058,154.00,169.24,167.85,163.70,1.0000,1.0000,1.0000,0.0000,0.0000,0.0401,0.0045,0.0024,0.0019
30,0.9672,9,,,,,,,,,,,,,,,,,,
30_val,,,0.9975,0.0089,0.0048,0.0038,0.0058,154.00,169.24,166.62,163.29,1.0000,1.0000,1.0000,0.0000,0.0000,0.0458,0.0045,0.0024,0.0019
31,0.9640,9,,,,,,,,,,,,,,,,,,
31_val,,,0.9964,0.0089,0.0048,0.0038,0.0059,154.00,169.24,165.10,162.78,1.0000,1.0000,1.0000,0.0000,0.0000,0.0647,0.0045,0.0024,0.0019
32,0.9606,9,,,,,,,,,,,,,,,,,,
32_val,,,0.9966,0.0089,0.0048,0.0039,0.0059,154.00,169.24,163.45,162.23,1.0000,1.0000,1.0000,0.0000,0.0000,0.0860,0.0045,0.0024,0.0020
33,0.9575,9,,,,,,,,,,,,,,,,,,
33_val,,,0.9962,0.0089,0.0048,0.0040,0.0059,153.99,169.24,161.48,161.57,1.0000,1.0000,1.0000,0.0000,0.0000,0.1141,0.0045,0.0024,0.0020
34,0.9555,9,,,,,,,,,,,,,,,,,,
34_val,,,0.9954,0.0089,0.0048,0.0043,0.0060,151.69,169.24,157.84,159.59,1.0000,1.0000,1.0000,0.0034,0.0000,0.1696,0.0045,0.0024,0.0022
35,0.9531,9,,,,,,,,,,,,,,,,,,
35_val,,,0.9949,0.0101,0.0048,0.0049,0.0066,142.13,169.24,155.40,155.59,1.0000,1.0000,1.0000,0.1156,0.0000,0.2746,0.0051,0.0024,0.0025
36,0.9482,9,,,,,,,,,,,,,,,,,,
36_val,,,0.9919,0.0323,0.0048,0.0135,0.0169,108.37,169.24,123.65,133.76,1.0000,1.0000,1.0000,0.7310,0.0000,0.7371,0.0164,0.0024,0.0068
37,0.9341,9,,,,,,,,,,,,,,,,,,
37_val,,,0.9920,0.0335,0.0048,0.0139,0.0174,107.02,169.24,122.37,132.88,1.0000,1.0000,1.0000,0.7405,0.0000,0.7447,0.0170,0.0024,0.0070
38,0.9319,9,,,,,,,,,,,,,,,,,,
38_val,,,0.9925,0.0346,0.0048,0.0142,0.0179,106.57,169.24,123.10,132.97,1.0000,1.0000,1.0000,0.7489,0.0000,0.7503,0.0176,0.0024,0.0071
39,0.9314,9,,,,,,,,,,,,,,,,,,
39_val,,,0.9922,0.0361,0.0048,0.0144,0.0184,106.33,169.24,122.14,132.57,1.0000,1.0000,1.0000,0.7597,0.0000,0.7537,0.0184,0.0024,0.0072
40,0.9284,9,,,,,,,,,,,,,,,,,,
40_val,,,0.9914,0.0375,0.0048,0.0148,0.0190,105.99,169.24,121.53,132.25,1.0000,1.0000,1.0000,0.7692,0.0000,0.7617,0.0191,0.0024,0.0075
41,0.9255,9,,,,,,,,,,,,,,,,,,
41_val,,,1.0007,0.0374,0.0048,0.0143,0.0188,107.40,169.24,138.25,138.30,1.0000,1.0000,1.0000,0.7686,0.0000,0.7517,0.0190,0.0024,0.0072
42,0.9394,9,,,,,,,,,,,,,,,,,,
42_val,,,0.9938,0.0485,0.0048,0.0182,0.0238,105.92,169.24,121.00,132.06,1.0000,1.0000,1.0000,0.8236,0.0000,0.8066,0.0248,0.0024,0.0092
43,0.9217,9,,,,,,,,,,,,,,,,,,
43_val,,,0.9908,0.0509,0.0048,0.0195,0.0251,105.42,169.24,120.32,131.66,1.0000,1.0000,1.0000,0.8326,0.0000,0.8195,0.0261,0.0024,0.0099
44,0.9165,9,,,,,,,,,,,,,,,,,,
44_val,,,0.9897,0.0514,0.0048,0.0197,0.0253,105.06,169.24,120.21,131.50,1.0000,1.0000,1.0000,0.8342,0.0000,0.8209,0.0264,0.0024,0.0099
45,0.9135,9,,,,,,,,,,,,,,,,,,
45_val,,,0.9893,0.0517,0.0048,0.0194,0.0253,104.94,169.24,120.41,131.53,1.0000,1.0000,1.0000,0.8352,0.0000,0.8186,0.0265,0.0024,0.0098
46,0.9111,9,,,,,,,,,,,,,,,,,,
46_val,,,0.9901,0.0510,0.0048,0.0197,0.0252,105.12,169.24,120.26,131.54,1.0000,1.0000,1.0000,0.8329,0.0000,0.8214,0.0262,0.0024,0.0100
47,0.9106,9,,,,,,,,,,,,,,,,,,
47_val,,,0.9894,0.0523,0.0048,0.0200,0.0257,104.87,169.24,120.15,131.42,1.0000,1.0000,1.0000,0.8372,0.0000,0.8242,0.0268,0.0024,0.0101
48,0.9082,9,,,,,,,,,,,,,,,,,,
48_val,,,0.9889,0.0529,0.0048,0.0205,0.0261,104.68,169.24,119.90,131.28,1.0000,1.0000,1.0000,0.8393,0.0000,0.8282,0.0272,0.0024,0.0103
49,0.9081,9,,,,,,,,,,,,,,,,,,
49_val,,,0.9888,0.0535,0.0048,0.0210,0.0264,104.42,169.24,119.71,131.12,1.0000,1.0000,1.0000,0.8411,0.0000,0.8326,0.0275,0.0024,0.0106
50,0.9062,9,,,,,,,,,,,,,,,,,,
50_val,,,0.9892,0.0547,0.0048,0.0211,0.0269,104.24,169.24,119.67,131.05,1.0000,1.0000,1.0000,0.8447,0.0000,0.8329,0.0281,0.0024,0.0106
51,0.9041,9,,,,,,,,,,,,,,,,,,
51_val,,,0.9904,0.0496,0.0048,0.0187,0.0244,104.89,169.24,120.91,131.68,1.0000,1.0000,1.0000,0.8279,0.0000,0.8113,0.0254,0.0024,0.0094
52,0.9043,9,,,,,,,,,,,,,,,,,,
52_val,,,0.9883,0.0558,0.0048,0.0226,0.0277,104.25,169.24,119.83,131.11,1.0000,1.0000,1.0000,0.8479,0.0000,0.8446,0.0287,0.0024,0.0114
53,0.8995,9,,,,,,,,,,,,,,,,,,
53_val,,,0.9876,0.0577,0.0048,0.0234,0.0287,103.56,169.24,119.26,130.69,1.0000,1.0000,1.0000,0.8533,0.0000,0.8501,0.0297,0.0024,0.0118
54,0.8982,9,,,,,,,,,,,,,,,,,,
54_val,,,0.9878,0.0574,0.0048,0.0233,0.0285,103.13,169.24,118.87,130.41,1.0000,1.0000,1.0000,0.8524,0.0000,0.8497,0.0295,0.0024,0.0118
55,0.8953,9,,,,,,,,,,,,,,,,,,
55_val,,,0.9880,0.0574,0.0048,0.0235,0.0286,103.00,169.24,118.55,130.27,1.0000,1.0000,1.0000,0.8523,0.0000,0.8510,0.0295,0.0024,0.0119
56,0.8939,9,,,,,,,,,,,,,,,,,,
56_val,,,0.9874,0.0586,0.0048,0.0238,0.0291,102.65,169.24,118.55,130.15,1.0000,1.0000,1.0000,0.8555,0.0000,0.8525,0.0302,0.0024,0.0120
57,0.8946,9,,,,,,,,,,,,,,,,,,
57_val,,,0.9835,0.0782,0.0048,0.0323,0.0385,97.62,169.24,114.87,127.24,1.0000,1.0000,1.0000,0.8941,0.0000,0.8924,0.0407,0.0024,0.0164
58,0.8728,9,,,,,,,,,,,,,,,,,,
58_val,,,0.9838,0.0759,0.0048,0.0342,0.0383,98.54,169.24,115.18,127.66,1.0000,1.0000,1.0000,0.8906,0.0000,0.8986,0.0395,0.0024,0.0174
59,0.8725,9,,,,,,,,,,,,,,,,,,
59_val,,,0.9836,0.0766,0.0048,0.0373,0.0396,99.33,169.24,115.28,127.95,1.0000,1.0000,1.0000,0.8917,0.0000,0.9072,0.0398,0.0024,0.0190
60,0.8679,9,,,,,,,,,,,,,,,,,,
60_val,,,0.9781,0.1089,0.0048,0.0621,0.0586,95.52,169.09,113.85,126.16,1.0000,1.0000,1.0000,0.9265,0.0002,0.9458,0.0576,0.0024,0.0321
61,0.8419,9,,,,,,,,,,,,,,,,,,
61_val,,,0.9778,0.1010,0.0048,0.0578,0.0546,96.19,168.91,114.34,126.48,1.0000,1.0000,1.0000,0.9200,0.0004,0.9415,0.0532,0.0024,0.0298
62,0.8389,9,,,,,,,,,,,,,,,,,,
62_val,,,0.9778,0.0986,0.0048,0.0580,0.0538,96.57,168.84,114.67,126.69,1.0000,1.0000,1.0000,0.9178,0.0005,0.9417,0.0518,0.0024,0.0299
63,0.8351,9,,,,,,,,,,,,,,,,,,
63_val,,,0.9783,0.0972,0.0048,0.0549,0.0523,96.34,168.74,114.49,126.52,1.0000,1.0000,1.0000,0.9165,0.0007,0.9382,0.0511,0.0024,0.0282
64,0.8319,9,,,,,,,,,,,,,,,,,,
64_val,,,0.9758,0.1077,0.0048,0.0596,0.0574,95.96,168.74,115.52,126.74,1.0000,1.0000,1.0000,0.9256,0.0007,0.9433,0.0569,0.0024,0.0307
65,0.8246,9,,,,,,,,,,,,,,,,,,
65_val,,,0.9742,0.1092,0.0048,0.0623,0.0587,95.63,168.55,115.40,126.53,1.0000,1.0000,1.0000,0.9267,0.0011,0.9459,0.0577,0.0024,0.0321
66,0.8199,9,,,,,,,,,,,,,,,,,,
66_val,,,0.9725,0.1161,0.0048,0.0696,0.0635,95.73,168.22,115.10,126.35,1.0000,1.0000,1.0000,0.9316,0.0021,0.9520,0.0616,0.0024,0.0360
67,0.8128,9,,,,,,,,,,,,,,,,,,
67_val,,,0.9714,0.1255,0.0048,0.0724,0.0676,95.44,168.32,115.05,126.27,1.0000,1.0000,1.0000,0.9374,0.0019,0.9540,0.0669,0.0024,0.0376
68,0.8100,9,,,,,,,,,,,,,,,,,,
68_val,,,0.9707,0.1354,0.0048,0.0725,0.0709,93.74,168.79,115.00,125.85,1.0000,1.0000,1.0000,0.9426,0.0007,0.9540,0.0726,0.0024,0.0376
69,0.8094,9,,,,,,,,,,,,,,,,,,
69_val,,,0.9444,0.2083,0.0048,0.2115,0.1416,91.10,168.18,105.92,121.74,0.9996,1.0000,1.0000,0.9659,0.0046,0.9866,0.1163,0.0024,0.1183
70,0.7032,9,,,,,,,,,,,,,,,,,,
70_val,,,0.9357,0.2278,0.0048,0.2085,0.1470,91.75,168.56,106.86,122.39,0.9980,1.0000,1.0000,0.9696,0.0023,0.9864,0.1286,0.0024,0.1164
71,0.6769,9,,,,,,,,,,,,,,,,,,
71_val,,,0.9267,0.2581,0.0048,0.2523,0.1717,91.06,168.59,105.66,121.77,0.9968,1.0000,1.0000,0.9743,0.0021,0.9894,0.1483,0.0024,0.1443
72,0.6622,9,,,,,,,,,,,,,,,,,,
72_val,,,0.9184,0.2976,0.0048,0.3003,0.2009,90.17,168.77,107.47,122.13,0.9949,1.0000,0.9999,0.9789,0.0013,0.9916,0.1749,0.0024,0.1767
73,0.6401,9,,,,,,,,,,,,,,,,,,
73_val,,,0.9063,0.3228,0.0048,0.3547,0.2274,89.07,168.60,99.21,118.96,0.9924,1.0000,0.9998,0.9813,0.0020,0.9935,0.1927,0.0024,0.2156
74,0.6264,9,,,,,,,,,,,,,,,,,,
74_val,,,0.8988,0.3400,0.0049,0.3929,0.2459,88.92,164.37,99.49,117.60,0.9910,1.0000,0.9998,0.9828,0.0191,0.9945,0.2052,0.0025,0.2445
75,0.6132,9,,,,,,,,,,,,,,,,,,
75_val,,,0.8904,0.3641,0.0062,0.4516,0.2740,88.74,157.06,93.80,113.20,0.9873,1.0000,0.9990,0.9846,0.2197,0.9956,0.2232,0.0031,0.2917
76,0.5994,9,,,,,,,,,,,,,,,,,,
76_val,,,0.8735,0.4342,0.0079,0.5383,0.3268,88.33,158.51,91.92,112.92,0.9846,1.0000,0.9989,0.9885,0.3946,0.9969,0.2785,0.0040,0.3684
77,0.5919,9,,,,,,,,,,,,,,,,,,
77_val,,,0.6263,0.5881,0.0183,0.9405,0.5156,88.28,128.76,1.00,72.68,0.9119,1.0000,0.9586,0.9947,0.7397,0.9999,0.4340,0.0092,0.9232
78,0.4464,9,,,,,,,,,,,,,,,,,,
79,0.4333,9,,,,,,,,,,,,,,,,,,
79_val,,,0.5557,0.5571,0.4578,0.9088,0.6412,88.69,82.79,1.00,57.49,0.9905,0.9999,0.9921,0.9930,0.9943,0.9997,0.3875,0.2968,0.8385
80,0.3501,9,,,,,,,,,,,,,,,,,,
80_val,,,0.5333,0.5948,0.5003,0.9214,0.6722,87.87,82.06,1.00,56.98,0.9898,0.9997,0.9786,0.9940,0.9952,0.9997,0.4252,0.3336,0.8706
81,0.3428,9,,,,,,,,,,,,,,,,,,
81_val,,,0.5227,0.6086,0.4844,0.9207,0.6712,87.30,82.18,1.00,56.83,0.9907,0.9997,0.9793,0.9943,0.9948,0.9997,0.4392,0.3196,0.8687
82,0.3276,9,,,,,,,,,,,,,,,,,,
82_val,,,0.5054,0.6621,0.4746,0.9195,0.6854,85.59,82.88,1.00,56.49,0.9905,0.9997,0.9781,0.9955,0.9946,0.9997,0.4972,0.3112,0.8675
83,0.3191,9,,,,,,,,,,,,,,,,,,
83_val,,,0.4817,0.7121,0.5663,0.9313,0.7366,82.04,80.97,1.00,54.67,0.9918,0.9996,0.9675,0.9964,0.9963,0.9998,0.5555,0.3951,0.8976
84,0.3147,9,,,,,,,,,,,,,,,,,,
84_val,,,0.4668,0.7585,0.5883,0.9271,0.7579,83.55,80.27,1.00,54.94,0.9911,0.9996,0.9792,0.9972,0.9966,0.9998,0.6143,0.4168,0.8802
85,0.2924,9,,,,,,,,,,,,,,,,,,
85_val,,,0.4570,0.7772,0.5791,0.9207,0.7590,82.03,79.76,1.00,54.26,0.9919,0.9997,0.9865,0.9975,0.9965,0.9997,0.6389,0.4077,0.8632
86,0.2895,9,,,,,,,,,,,,,,,,,,
86_val,,,0.4414,0.8207,0.5595,0.9259,0.7687,76.74,80.01,1.00,52.58,0.9907,0.9997,0.9773,0.9981,0.9962,0.9998,0.7005,0.3884,0.8797
87,0.2814,9,,,,,,,,,,,,,,,,,,
87_val,,,0.4278,0.8317,0.6432,0.9351,0.8033,77.49,79.09,1.00,52.53,0.9869,0.9990,0.9500,0.9983,0.9973,0.9999,0.7187,0.4742,0.9207
88,0.2771,9,,,,,,,,,,,,,,,,,,
88_val,,,0.4778,0.6230,0.6883,0.8917,0.7343,82.68,78.40,1.00,54.03,0.9965,0.9927,0.8300,0.9946,0.9978,0.9999,0.4531,0.5268,0.9634
89,0.2742,9,,,,,,,,,,,,,,,,,,
89_val,,,0.4406,0.7560,0.5117,0.8798,0.7158,81.94,103.02,1.41,62.12,0.9958,0.9999,0.9953,0.9971,0.9954,0.9995,0.6093,0.3439,0.7882
90,0.2589,9,,,,,,,,,,,,,,,,,,
90_val,,,0.4068,0.8407,0.5448,0.9115,0.7656,72.69,100.68,1.00,58.12,0.9920,0.9997,0.9899,0.9983,0.9960,0.9997,0.7293,0.3744,0.8446
91,0.2519,9,,,,,,,,,,,,,,,,,,
91_val,,,0.3932,0.8762,0.6353,0.9317,0.8144,71.47,81.14,1.00,51.20,0.9862,0.9989,0.9745,0.9988,0.9972,0.9998,0.7883,0.4657,0.8925
92,0.2529,9,,,,,,,,,,,,,,,,,,
92_val,,,0.3985,0.8300,0.5431,0.9168,0.7633,73.18,172.06,1.00,82.08,0.9934,0.9997,0.9797,0.9982,0.9959,0.9997,0.7127,0.3728,0.8615
93,0.2413,9,,,,,,,,,,,,,,,,,,
93_val,,,0.4009,0.7773,0.5971,0.9142,0.7629,76.30,77.93,1.00,51.75,0.9952,0.9998,0.9737,0.9975,0.9967,0.9997,0.6377,0.4257,0.8616
94,0.2361,9,,,,,,,,,,,,,,,,,,
94_val,,,0.3801,0.8311,0.6064,0.9237,0.7871,73.33,77.47,1.00,50.60,0.9937,0.9997,0.9573,0.9982,0.9969,0.9998,0.7143,0.4352,0.8923
95,0.2319,9,,,,,,,,,,,,,,,,,,
95_val,,,0.3696,0.8469,0.5970,0.9370,0.7936,73.90,78.91,1.00,51.27,0.9880,0.9993,0.9574,0.9984,0.9967,0.9998,0.7410,0.4257,0.9174
96,0.2254,9,,,,,,,,,,,,,,,,,,
96_val,,,0.3627,0.8619,0.7168,0.9314,0.8367,78.16,77.29,1.00,52.15,0.9765,0.9928,0.9797,0.9987,0.9981,0.9998,0.7713,0.5609,0.8877
97,0.2362,9,,,,,,,,,,,,,,,,,,
97_val,,,0.3669,0.7923,0.6673,0.9202,0.7933,76.42,77.77,1.00,51.73,0.9934,0.9993,0.9826,0.9977,0.9976,0.9997,0.6589,0.5009,0.8653
98,0.2276,9,,,,,,,,,,,,,,,,,,
98_val,,,0.3628,0.7700,0.6366,0.9286,0.7784,74.48,77.59,1.00,51.02,0.9950,0.9996,0.9429,0.9974,0.9972,0.9998,0.6280,0.4670,0.9148
99,0.2261,9,,,,,,,,,,,,,,,,,,
99_val,,,0.3386,0.8952,0.7751,0.9409,0.8704,62.13,168.77,1.00,77.30,0.9394,0.8789,0.9143,0.9993,0.9991,0.9999,0.8550,0.6933,0.9691
