Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
68_val,,,0.8444,0.8073,0.0313,0.0000,0.2795,42.17,115.52,0.00,52.56,0.9905,0.9999,1.0000,0.9808,0.0011,0.9503,0.6812,0.0159,0.0000
69,0.8720,8,,,,,,,,,,,,,,,,,,
69_val,,,0.7917,0.8513,0.0313,0.0000,0.2942,39.42,115.13,0.00,51.52,0.9872,0.9996,1.0000,0.9862,0.0035,0.9641,0.7482,0.0159,0.0000
70,0.8278,8,,,,,,,,,,,,,,,,,,
70_val,,,0.7816,0.8588,0.0313,0.0000,0.2967,38.81,115.28,0.00,51.36,0.9769,0.9999,1.0000,0.9877,0.0024,0.9638,0.7662,0.0159,0.0000
71,0.8101,8,,,,,,,,,,,,,,,,,,
71_val,,,0.7751,0.8668,0.0313,0.0000,0.2994,38.21,115.26,0.00,51.16,0.9712,0.9999,1.0000,0.9888,0.0025,0.9669,0.7826,0.0159,0.0000
72,0.8051,8,,,,,,,,,,,,,,,,,,
72_val,,,0.7706,0.8791,0.0313,0.0000,0.3035,37.50,115.24,0.00,50.91,0.9620,0.9998,1.0000,0.9906,0.0028,0.9745,0.8094,0.0159,0.0000
73,0.7928,8,,,,,,,,,,,,,,,,,,
73_val,,,0.7649,0.8838,0.0313,0.0000,0.3050,38.60,115.11,0.00,51.24,0.9597,0.9999,1.0000,0.9912,0.0031,0.9748,0.8190,0.0159,0.0000
74,0.7887,8,,,,,,,,,,,,,,,,,,
74_val,,,0.7601,0.8915,0.0428,0.0000,0.3114,37.91,104.39,0.00,47.43,0.9605,0.9999,1.0000,0.9920,0.2789,0.9742,0.8318,0.0219,0.0000
75,0.7885,8,,,,,,,,,,,,,,,,,,
75_val,,,0.7548,0.8972,0.0648,0.0000,0.3207,37.43,111.67,0.00,49.70,0.9566,0.9998,1.0000,0.9927,0.5344,0.9889,0.8448,0.0335,0.0000
76,0.7736,8,,,,,,,,,,,,,,,,,,
76_val,,,0.7519,0.9030,0.0648,0.0000,0.3226,37.59,111.22,0.00,49.60,0.9462,0.9996,1.0000,0.9938,0.5345,0.9933,0.8635,0.0335,0.0000
76_val,,,0.7089,0.9067,0.1244,0.0000,0.3437,24.33,99.71,0.00,41.35,0.8663,0.9959,1.0000,0.9982,0.7741,0.9994,0.9511,0.0663,0.0000
77,0.7162,8,,,,,,,,,,,,,,,,,,
78,0.6840,8,,,,,,,,,,,,,,,,,,
78_val,,,0.6412,0.9266,0.6894,0.0000,0.5387,5.74,56.86,0.00,20.87,0.9163,0.9806,1.0000,0.9975,0.9861,0.9989,0.9372,0.5316,0.0000
79,0.6366,8,,,,,,,,,,,,,,,,,,
79_val,,,0.6284,0.9280,0.7141,0.0000,0.5474,6.40,55.79,0.00,20.73,0.9221,0.9681,1.0000,0.9973,0.9880,0.9991,0.9340,0.5657,0.0000
80,0.6242,8,,,,,,,,,,,,,,,,,,
80_val,,,0.6157,0.9276,0.7165,0.0000,0.5480,6.63,55.58,0.00,20.74,0.9249,0.9685,1.0000,0.9971,0.9882,0.9991,0.9304,0.5685,0.0000
81,0.6025,8,,,,,,,,,,,,,,,,,,
81_val,,,0.6035,0.9269,0.6956,0.0000,0.5408,5.74,54.05,0.00,19.93,0.9221,0.9821,1.0000,0.9972,0.9864,0.9990,0.9318,0.5385,0.0000
82,0.5996,8,,,,,,,,,,,,,,,,,,
82_val,,,0.6001,0.9303,0.7381,0.0000,0.5561,5.10,53.94,0.00,19.68,0.9231,0.9500,1.0000,0.9975,0.9899,0.9993,0.9376,0.6034,0.0000
83,0.5871,8,,,,,,,,,,,,,,,,,,
83_val,,,0.5965,0.9282,0.7474,0.0000,0.5586,5.39,54.20,0.00,19.86,0.9152,0.9281,1.0000,0.9976,0.9910,0.9993,0.9416,0.6256,0.0000
84,0.5938,8,,,,,,,,,,,,,,,,,,
84_val,,,0.5872,0.9276,0.7476,0.0000,0.5584,5.10,54.21,0.00,19.77,0.9136,0.9365,1.0000,0.9977,0.9908,0.9992,0.9420,0.6221,0.0000
85,0.5970,8,,,,,,,,,,,,,,,,,,
85_val,,,0.5747,0.9295,0.7400,0.0000,0.5565,4.47,28.42,0.00,10.96,0.9074,0.9588,1.0000,0.9981,0.9898,0.9993,0.9526,0.6026,0.0000
86,0.5832,8,,,,,,,,,,,,,,,,,,
86_val,,,0.5758,0.9280,0.7573,0.0000,0.5618,4.90,24.08,0.00,9.66,0.9077,0.8853,1.0000,0.9980,0.9927,0.9994,0.9493,0.6616,0.0000
87,0.5784,8,,,,,,,,,,,,,,,,,,
87_val,,,0.5938,0.9291,0.7108,0.0000,0.5466,23.35,19.10,0.00,14.15,0.9551,0.7082,1.0000,0.9958,0.9954,0.9996,0.9044,0.7134,0.0000
88,0.5670,8,,,,,,,,,,,,,,,,,,
88_val,,,0.5493,0.9289,0.7257,0.0000,0.5515,4.58,25.34,0.00,9.97,0.9241,0.9636,1.0000,0.9973,0.9888,0.9987,0.9338,0.5820,0.0000
89,0.5601,8,,,,,,,,,,,,,,,,,,
89_val,,,0.5419,0.9292,0.7355,0.0000,0.5549,4.12,25.00,0.00,9.71,0.8991,0.9713,1.0000,0.9985,0.9892,0.9992,0.9613,0.5918,0.0000
90,0.5482,8,,,,,,,,,,,,,,,,,,
90_val,,,0.5445,0.9210,0.7713,0.0000,0.5641,4.47,20.95,0.00,8.47,0.8799,0.8952,1.0000,0.9987,0.9931,0.9994,0.9661,0.6775,0.0000
91,0.5723,8,,,,,,,,,,,,,,,,,,
91_val,,,0.5428,0.9279,0.7578,0.0000,0.5619,4.12,19.21,0.00,7.78,0.9002,0.8482,1.0000,0.9983,0.9937,0.9993,0.9573,0.6847,0.0000
92,0.5570,8,,,,,,,,,,,,,,,,,,
92_val,,,0.5296,0.9286,0.7572,0.0000,0.5619,4.58,19.72,0.00,8.10,0.9216,0.9027,1.0000,0.9974,0.9922,0.9992,0.9358,0.6521,0.0000
93,0.5496,8,,,,,,,,,,,,,,,,,,
93_val,,,0.5185,0.9300,0.7613,0.0000,0.5637,4.12,20.27,0.00,8.13,0.8995,0.9266,1.0000,0.9985,0.9918,0.9996,0.9625,0.6460,0.0000
94,0.5632,8,,,,,,,,,,,,,,,,,,
94_val,,,0.5484,0.9266,0.7207,0.0000,0.5491,4.90,15.52,0.00,6.81,0.9066,0.7229,1.0000,0.9979,0.9954,0.9993,0.9475,0.7185,0.0000
95,0.5774,8,,,,,,,,,,,,,,,,,,
95_val,,,0.5266,0.9300,0.7421,0.0000,0.5574,4.58,17.12,0.00,7.23,0.9337,0.8393,1.0000,0.9969,0.9932,0.9992,0.9263,0.6651,0.0000
96,0.5343,8,,,,,,,,,,,,,,,,,,
96_val,,,0.5064,0.9320,0.7480,0.0000,0.5600,4.12,19.42,0.00,7.85,0.9275,0.9446,1.0000,0.9974,0.9906,0.9995,0.9365,0.6191,0.0000
97,0.5147,8,,,,,,,,,,,,,,,,,,
97_val,,,0.5627,0.9113,0.6759,0.0000,0.5290,5.00,11.45,0.00,5.48,0.8596,0.5758,1.0000,0.9989,0.9979,0.9997,0.9695,0.8180,0.0000
