Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
16_val,,,0.1570,0.9715,0.8706,0.9147,0.9189,1.00,5.46,3.33,3.26,0.9736,0.9739,0.9462,0.9991,0.9980,0.9992,0.9696,0.7999,0.8854
17,0.1876,28,,,,,,,,,,,,,,,,,,
17_val,,,0.1581,0.9684,0.8475,0.9154,0.9104,1.14,7.10,3.37,3.87,0.9848,0.9764,0.9447,0.9986,0.9974,0.9992,0.9526,0.7653,0.8881
18,0.1793,28,,,,,,,,,,,,,,,,,,
18_val,,,0.1793,0.9677,0.7616,0.9133,0.8809,1.00,11.09,2.72,4.94,0.9726,0.9822,0.9506,0.9990,0.9950,0.9991,0.9631,0.6500,0.8791
19,0.2150,28,,,,,,,,,,,,,,,,,,
19_val,,,0.2020,0.9687,0.6799,0.9170,0.8552,1.14,14.68,3.37,6.39,0.9784,0.9798,0.9383,0.9988,0.9920,0.9993,0.9594,0.5512,0.8968
20,0.1903,28,,,,,,,,,,,,,,,,,,
20_val,,,0.2117,0.9642,0.6566,0.8934,0.8381,1.28,15.01,2.50,6.26,0.9823,0.9884,0.9557,0.9985,0.9908,0.9988,0.9471,0.5201,0.8392
21,0.1872,28,,,,,,,,,,,,,,,,,,
21_val,,,1.0996,0.0537,0.0193,0.0135,0.0288,119.09,134.53,133.93,129.19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0004,0.0276,0.0098,0.0068
22,1.0493,28,,,,,,,,,,,,,,,,,,
22_val,,,1.0025,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.10,129.24,1.0000,1.0000,1.0000,0.0000,0.0000,0.0002,0.0276,0.0098,0.0068
23,1.0138,28,,,,,,,,,,,,,,,,,,
23_val,,,0.9939,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.19,129.27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0276,0.0098,0.0068
24,1.0052,28,,,,,,,,,,,,,,,,,,
24_val,,,0.9917,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.22,129.28,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0276,0.0098,0.0068
25,0.9996,28,,,,,,,,,,,,,,,,,,
25_val,,,0.9890,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.21,129.28,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0276,0.0098,0.0068
26,0.9967,28,,,,,,,,,,,,,,,,,,
26_val,,,0.9865,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.16,129.26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0276,0.0098,0.0068
27,0.9930,28,,,,,,,,,,,,,,,,,,
27_val,,,0.9844,0.0537,0.0193,0.0135,0.0288,119.09,134.53,134.07,129.23,1.0000,1.0000,1.0000,0.0000,0.0000,0.0002,0.0276,0.0098,0.0068
28,0.9903,28,,,,,,,,,,,,,,,,,,
28_val,,,0.9826,0.0537,0.0193,0.0135,0.0288,119.09,134.53,133.92,129.18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0004,0.0276,0.0098,0.0068
29,0.9870,28,,,,,,,,,,,,,,,,,,
29_val,,,0.9649,0.0537,0.0193,0.0144,0.0291,119.09,134.53,127.28,126.97,1.0000,1.0000,0.9998,0.0000,0.0000,0.0758,0.0276,0.0098,0.0073
30,0.9582,28,,,,,,,,,,,,,,,,,,
30_val,,,0.9635,0.0537,0.0193,0.0151,0.0293,119.09,134.53,124.31,125.98,1.0000,1.0000,0.9998,0.0000,0.0000,0.1201,0.0276,0.0098,0.0076
31,0.9549,28,,,,,,,,,,,,,,,,,,
31_val,,,0.9621,0.0537,0.0193,0.0158,0.0296,119.09,134.53,123.54,125.72,1.0000,1.0000,0.9998,0.0000,0.0000,0.1625,0.0276,0.0098,0.0079
32,0.9514,28,,,,,,,,,,,,,,,,,,
32_val,,,0.9605,0.0537,0.0193,0.0162,0.0297,119.09,134.53,123.85,125.83,1.0000,1.0000,0.9998,0.0000,0.0000,0.1865,0.0276,0.0098,0.0082
33,0.9488,28,,,,,,,,,,,,,,,,,,
33_val,,,0.9587,0.0537,0.0193,0.0173,0.0301,118.92,134.53,122.99,125.48,1.0000,1.0000,0.9998,0.0003,0.0000,0.2385,0.0276,0.0098,0.0087
34,0.9467,28,,,,,,,,,,,,,,,,,,
34_val,,,0.9567,0.0588,0.0193,0.0197,0.0326,111.16,134.53,121.44,122.38,1.0000,1.0000,0.9998,0.0924,0.0000,0.3334,0.0303,0.0098,0.0100
35,0.9451,28,,,,,,,,,,,,,,,,,,
35_val,,,0.9550,0.0997,0.0193,0.0233,0.0474,114.01,134.53,121.32,123.29,1.0000,1.0000,0.9998,0.4885,0.0000,0.4362,0.0525,0.0098,0.0118
36,0.9409,28,,,,,,,,,,,,,,,,,,
36_val,,,0.9450,0.2146,0.0193,0.0536,0.0958,71.88,134.53,85.58,97.33,0.9999,1.0000,0.9997,0.7921,0.0000,0.7620,0.1202,0.0098,0.0276
37,0.9253,28,,,,,,,,,,,,,,,,,,
37_val,,,0.9442,0.2297,0.0193,0.0563,0.1018,71.92,134.53,85.59,97.35,0.9999,1.0000,0.9997,0.8097,0.0000,0.7740,0.1298,0.0098,0.0290
38,0.9249,28,,,,,,,,,,,,,,,,,,
38_val,,,0.9442,0.2429,0.0193,0.0587,0.1070,71.62,134.53,85.47,97.21,0.9999,1.0000,0.9997,0.8231,0.0000,0.7833,0.1382,0.0098,0.0303
39,0.9237,28,,,,,,,,,,,,,,,,,,
39_val,,,0.9430,0.2576,0.0193,0.0599,0.1123,72.32,134.53,85.76,97.53,0.9999,1.0000,0.9997,0.8365,0.0000,0.7872,0.1478,0.0098,0.0309
40,0.9221,28,,,,,,,,,,,,,,,,,,
40_val,,,0.9419,0.2728,0.0193,0.0633,0.1184,74.06,134.53,86.47,98.35,0.9999,1.0000,0.9997,0.8487,0.0000,0.7990,0.1579,0.0098,0.0327
41,0.9218,28,,,,,,,,,,,,,,,,,,
41_val,,,0.9773,0.2464,0.0193,0.0505,0.1054,81.58,134.53,97.27,104.46,0.9999,1.0000,0.9996,0.8150,0.0000,0.7054,0.1417,0.0098,0.0260
42,0.9285,28,,,,,,,,,,,,,,,,,,
42_val,,,0.9395,0.3552,0.0193,0.0828,0.1524,82.58,134.53,93.35,103.49,0.9998,1.0000,0.9996,0.8961,0.0000,0.8495,0.2165,0.0098,0.0433
43,0.9147,28,,,,,,,,,,,,,,,,,,
43_val,,,0.9349,0.3766,0.0193,0.0935,0.1632,76.94,134.53,87.43,99.63,0.9998,1.0000,0.9996,0.9056,0.0000,0.8690,0.2323,0.0098,0.0492
44,0.9107,28,,,,,,,,,,,,,,,,,,
44_val,,,0.9332,0.3935,0.0193,0.0970,0.1699,75.73,134.53,86.87,99.04,0.9998,1.0000,0.9995,0.9121,0.0000,0.8739,0.2452,0.0098,0.0511
45,0.9069,28,,,,,,,,,,,,,,,,,,
45_val,,,0.9328,0.4007,0.0193,0.0974,0.1725,76.79,134.53,86.76,99.36,0.9998,1.0000,0.9996,0.9148,0.0000,0.8739,0.2507,0.0098,0.0514
46,0.9048,28,,,,,,,,,,,,,,,,,,
46_val,,,0.9324,0.4087,0.0193,0.1027,0.1769,70.76,134.53,83.33,96.21,0.9998,1.0000,0.9996,0.9175,0.0000,0.8811,0.2570,0.0098,0.0544
47,0.9032,28,,,,,,,,,,,,,,,,,,
47_val,,,0.9313,0.4191,0.0193,0.1060,0.1815,70.65,134.53,83.38,96.19,0.9998,1.0000,0.9995,0.9210,0.0000,0.8849,0.2653,0.0098,0.0563
48,0.9009,28,,,,,,,,,,,,,,,,,,
48_val,,,0.9299,0.4203,0.0193,0.1123,0.1840,70.28,134.53,82.63,95.82,0.9998,1.0000,0.9996,0.9214,0.0000,0.8921,0.2662,0.0098,0.0598
49,0.9005,28,,,,,,,,,,,,,,,,,,
49_val,,,0.9290,0.4259,0.0193,0.1150,0.1868,70.80,134.53,83.90,96.41,0.9998,1.0000,0.9995,0.9234,0.0000,0.8948,0.2707,0.0098,0.0613
50,0.8998,28,,,,,,,,,,,,,,,,,,
50_val,,,0.9301,0.4266,0.0193,0.1128,0.1862,73.64,134.53,85.94,98.04,0.9998,1.0000,0.9996,0.9237,0.0000,0.8919,0.2714,0.0098,0.0601
51,0.8981,28,,,,,,,,,,,,,,,,,,
51_val,,,0.9303,0.4187,0.0193,0.0983,0.1788,71.06,134.53,85.92,97.17,0.9998,1.0000,0.9997,0.9209,0.0000,0.8753,0.2649,0.0098,0.0519
52,0.8964,28,,,,,,,,,,,,,,,,,,
52_val,,,0.9268,0.4458,0.0193,0.1355,0.2002,68.63,134.53,81.67,94.94,0.9998,1.0000,0.9996,0.9292,0.0000,0.9126,0.2870,0.0098,0.0731
53,0.8917,28,,,,,,,,,,,,,,,,,,
53_val,,,0.9251,0.4541,0.0193,0.1472,0.2069,68.56,134.53,82.08,95.06,0.9998,1.0000,0.9996,0.9317,0.0000,0.9208,0.2938,0.0098,0.0800
54,0.8898,28,,,,,,,,,,,,,,,,,,
54_val,,,0.9243,0.4623,0.0193,0.1476,0.2097,68.03,134.53,80.95,94.50,0.9998,1.0000,0.9996,0.9339,0.0000,0.9210,0.3007,0.0098,0.0802
55,0.8932,28,,,,,,,,,,,,,,,,,,
55_val,,,0.9234,0.4658,0.0193,0.1519,0.2123,67.82,134.53,80.75,94.36,0.9998,1.0000,0.9996,0.9349,0.0000,0.9236,0.3037,0.0098,0.0828
56,0.8899,28,,,,,,,,,,,,,,,,,,
56_val,,,0.9219,0.4768,0.0193,0.1569,0.2177,67.60,134.53,80.64,94.26,0.9998,1.0000,0.9996,0.9377,0.0000,0.9266,0.3131,0.0098,0.0858
57,0.8873,28,,,,,,,,,,,,,,,,,,
57_val,,,0.9066,0.5744,0.0193,0.2198,0.2712,63.57,134.53,81.49,93.20,0.9997,1.0000,0.9994,0.9577,0.0000,0.9499,0.4035,0.0098,0.1254
58,0.8626,28,,,,,,,,,,,,,,,,,,
58_val,,,0.9048,0.5569,0.0193,0.2344,0.2702,63.75,134.53,82.35,93.54,0.9997,1.0000,0.9994,0.9546,0.0000,0.9540,0.3862,0.0098,0.1348
59,0.8586,28,,,,,,,,,,,,,,,,,,
59_val,,,0.9037,0.5288,0.0193,0.2416,0.2633,64.31,134.53,82.84,93.89,0.9998,1.0000,0.9994,0.9493,0.0000,0.9561,0.3596,0.0098,0.1396
60,0.8566,28,,,,,,,,,,,,,,,,,,
60_val,,,0.8833,0.6260,0.0194,0.2893,0.3115,62.48,133.44,80.98,92.30,0.9997,1.0000,0.9988,0.9659,0.0027,0.9662,0.4560,0.0098,0.1721
61,0.8311,28,,,,,,,,,,,,,,,,,,
61_val,,,0.8799,0.6296,0.0194,0.2973,0.3154,62.12,133.21,81.11,92.15,0.9997,1.0000,0.9984,0.9665,0.0038,0.9675,0.4598,0.0098,0.1778
62,0.8258,28,,,,,,,,,,,,,,,,,,
62_val,,,0.8779,0.6129,0.0194,0.3000,0.3108,62.32,133.01,78.67,91.34,0.9998,1.0000,0.9985,0.9641,0.0047,0.9680,0.4421,0.0098,0.1798
63,0.8243,28,,,,,,,,,,,,,,,,,,
63_val,,,0.8764,0.6215,0.0194,0.2977,0.3129,62.03,132.96,78.41,91.13,0.9998,1.0000,0.9986,0.9653,0.0055,0.9676,0.4511,0.0098,0.1781
64,0.8258,28,,,,,,,,,,,,,,,,,,
64_val,,,0.8701,0.6593,0.0194,0.3062,0.3283,61.28,133.17,78.07,90.84,0.9998,1.0000,0.9985,0.9706,0.0045,0.9689,0.4921,0.0098,0.1842
65,0.8127,28,,,,,,,,,,,,,,,,,,
65_val,,,0.8643,0.6684,0.0194,0.3155,0.3344,60.99,133.12,77.65,90.59,0.9998,1.0000,0.9983,0.9718,0.0047,0.9702,0.5024,0.0098,0.1911
66,0.8052,28,,,,,,,,,,,,,,,,,,
66_val,,,0.8584,0.6724,0.0195,0.3319,0.3413,61.08,132.84,76.25,90.06,0.9998,1.0000,0.9980,0.9723,0.0064,0.9723,0.5070,0.0098,0.2036
67,0.7985,28,,,,,,,,,,,,,,,,,,
67_val,,,0.8545,0.6815,0.0195,0.3291,0.3433,60.89,132.90,75.42,89.74,0.9998,1.0000,0.9981,0.9734,0.0065,0.9719,0.5174,0.0098,0.2016
68,0.7948,28,,,,,,,,,,,,,,,,,,
68_val,,,0.8492,0.7135,0.0194,0.3423,0.3584,60.30,133.32,75.46,89.69,0.9996,1.0000,0.9978,0.9772,0.0035,0.9735,0.5554,0.0098,0.2117
69,0.7897,28,,,,,,,,,,,,,,,,,,
69_val,,,0.7610,0.8060,0.0195,0.4550,0.4268,56.64,133.03,71.68,87.12,0.9983,0.9999,0.9938,0.9864,0.0075,0.9841,0.6764,0.0099,0.3012
70,0.6767,28,,,,,,,,,,,,,,,,,,
70_val,,,0.7328,0.8464,0.0194,0.4599,0.4419,54.00,133.41,71.34,86.25,0.9975,0.9998,0.9934,0.9898,0.0047,0.9844,0.7360,0.0098,0.3065
71,0.6637,28,,,,,,,,,,,,,,,,,,
71_val,,,0.7125,0.8628,0.0194,0.5081,0.4634,53.23,133.45,70.23,85.64,0.9967,0.9998,0.9914,0.9911,0.0044,0.9872,0.7616,0.0098,0.3513
72,0.6306,28,,,,,,,,,,,,,,,,,,
72_val,,,0.6937,0.8844,0.0194,0.6005,0.5014,48.63,133.48,67.29,83.13,0.9940,0.9996,0.9859,0.9928,0.0044,0.9915,0.7984,0.0098,0.4441
73,0.6230,28,,,,,,,,,,,,,,,,,,
73_val,,,0.6803,0.8918,0.0194,0.6079,0.5064,47.22,133.49,66.90,82.54,0.9931,0.9995,0.9855,0.9934,0.0044,0.9918,0.8112,0.0098,0.4520
74,0.6115,28,,,,,,,,,,,,,,,,,,
74_val,,,0.6687,0.8966,0.0206,0.6211,0.5128,46.60,125.66,66.51,79.59,0.9918,0.9995,0.9850,0.9938,0.0829,0.9923,0.8204,0.0104,0.4659
75,0.5957,28,,,,,,,,,,,,,,,,,,
75_val,,,0.6523,0.9045,0.0321,0.6817,0.5394,44.60,127.49,65.29,79.13,0.9903,0.9993,0.9781,0.9944,0.4181,0.9943,0.8345,0.0163,0.5324
76,0.5820,28,,,,,,,,,,,,,,,,,,
76_val,,,0.6365,0.9114,0.0347,0.7155,0.5539,36.83,128.54,64.84,76.74,0.9876,0.9992,0.9676,0.9949,0.4617,0.9953,0.8484,0.0177,0.5741
76_val,,,0.4378,0.9492,0.0697,0.9042,0.6410,2.07,93.80,46.45,47.44,0.9486,0.9936,0.9178,0.9986,0.7422,0.9993,0.9505,0.0363,0.8927
77,0.4651,28,,,,,,,,,,,,,,,,,,
78,0.4261,28,,,,,,,,,,,,,,,,,,
78_val,,,0.3578,0.9375,0.5876,0.8906,0.8052,2.41,74.14,35.40,37.32,0.9828,0.9930,0.9474,0.9968,0.9872,0.9989,0.8970,0.4387,0.8416
79,0.3509,28,,,,,,,,,,,,,,,,,,
79_val,,,0.3474,0.9368,0.6040,0.8905,0.8104,15.27,74.11,48.61,46.00,0.9838,0.9920,0.9435,0.9967,0.9881,0.9989,0.8953,0.4574,0.8451
80,0.3350,28,,,,,,,,,,,,,,,,,,
80_val,,,0.3406,0.9365,0.6067,0.8885,0.8106,18.33,73.82,48.89,47.02,0.9832,0.9919,0.9437,0.9967,0.9882,0.9989,0.8954,0.4620,0.8415
81,0.3352,28,,,,,,,,,,,,,,,,,,
81_val,,,0.3341,0.9381,0.5874,0.8944,0.8067,3.10,72.94,48.16,41.40,0.9797,0.9936,0.9442,0.9969,0.9872,0.9990,0.9014,0.4398,0.8515
82,0.3173,28,,,,,,,,,,,,,,,,,,
82_val,,,0.3167,0.9399,0.6388,0.9116,0.8301,2.14,70.85,14.85,29.28,0.9804,0.9898,0.9352,0.9970,0.9900,0.9993,0.9040,0.4953,0.8903
83,0.3033,28,,,,,,,,,,,,,,,,,,
83_val,,,0.3101,0.9384,0.6548,0.9011,0.8314,2.48,68.33,37.36,36.06,0.9771,0.9883,0.9415,0.9971,0.9908,0.9991,0.9044,0.5140,0.8656
84,0.3134,28,,,,,,,,,,,,,,,,,,
84_val,,,0.3036,0.9388,0.6535,0.8977,0.8300,2.48,64.44,35.79,34.24,0.9766,0.9884,0.9442,0.9971,0.9907,0.9990,0.9053,0.5135,0.8571
85,0.3185,28,,,,,,,,,,,,,,,,,,
85_val,,,0.2938,0.9428,0.6425,0.9101,0.8318,2.16,60.93,9.43,24.17,0.9737,0.9901,0.9425,0.9974,0.9902,0.9992,0.9155,0.5008,0.8808
86,0.2792,28,,,,,,,,,,,,,,,,,,
86_val,,,0.2790,0.9435,0.7007,0.9168,0.8537,2.07,56.54,8.71,22.44,0.9730,0.9855,0.9329,0.9975,0.9928,0.9994,0.9174,0.5700,0.9019
87,0.2760,28,,,,,,,,,,,,,,,,,,
87_val,,,0.2722,0.9234,0.7772,0.9114,0.8707,2.30,47.12,4.50,17.97,0.9926,0.9820,0.8891,0.9956,0.9955,0.9996,0.8642,0.6658,0.9353
88,0.2726,28,,,,,,,,,,,,,,,,,,
88_val,,,0.2731,0.9378,0.6452,0.8884,0.8238,2.16,58.71,10.61,23.83,0.9803,0.9918,0.9528,0.9969,0.9902,0.9988,0.9004,0.5058,0.8333
89,0.2577,28,,,,,,,,,,,,,,,,,,
89_val,,,0.2608,0.9460,0.6527,0.9112,0.8366,1.95,54.33,3.49,19.93,0.9658,0.9900,0.9450,0.9979,0.9906,0.9992,0.9289,0.5158,0.8806
90,0.2515,28,,,,,,,,,,,,,,,,,,
90_val,,,0.2473,0.9439,0.7182,0.9153,0.8592,2.14,41.58,3.68,15.80,0.9581,0.9830,0.9390,0.9980,0.9935,0.9993,0.9324,0.5974,0.8938
91,0.2482,28,,,,,,,,,,,,,,,,,,
91_val,,,0.2356,0.9449,0.7436,0.9121,0.8669,1.88,40.05,3.97,15.30,0.9746,0.9846,0.9441,0.9975,0.9944,0.9992,0.9185,0.6261,0.8828
92,0.2525,28,,,,,,,,,,,,,,,,,,
92_val,,,0.2366,0.9398,0.7075,0.9138,0.8537,1.99,52.16,4.12,19.42,0.9837,0.9872,0.9411,0.9969,0.9930,0.9992,0.9009,0.5811,0.8885
93,0.2431,28,,,,,,,,,,,,,,,,,,
93_val,,,0.2304,0.9420,0.7007,0.9218,0.8548,1.80,47.24,3.55,17.53,0.9792,0.9862,0.9343,0.9972,0.9927,0.9994,0.9089,0.5746,0.9101
94,0.2384,28,,,,,,,,,,,,,,,,,,
94_val,,,0.2246,0.9495,0.6944,0.9274,0.8571,1.79,48.21,3.29,17.76,0.9716,0.9855,0.9252,0.9979,0.9925,0.9995,0.9298,0.5659,0.9304
95,0.2326,28,,,,,,,,,,,,,,,,,,
95_val,,,0.2097,0.9426,0.7980,0.9118,0.8841,1.88,38.96,3.67,14.84,0.9725,0.9805,0.9405,0.9975,0.9961,0.9992,0.9164,0.6960,0.8856
96,0.2234,28,,,,,,,,,,,,,,,,,,
96_val,,,0.2123,0.9366,0.7450,0.9111,0.8642,1.99,37.97,3.95,14.63,0.9852,0.9857,0.9450,0.9967,0.9944,0.9992,0.8941,0.6287,0.8801
97,0.2204,28,,,,,,,,,,,,,,,,,,
97_val,,,0.2183,0.9414,0.6862,0.9216,0.8497,1.90,36.19,3.80,13.96,0.9834,0.9863,0.9237,0.9970,0.9921,0.9995,0.9043,0.5602,0.9199
98,0.2265,28,,,,,,,,,,,,,,,,,,
98_val,,,0.1891,0.9509,0.8691,0.9168,0.9123,1.76,36.91,3.62,14.10,0.9519,0.9663,0.9278,0.9986,0.9980,0.9994,0.9518,0.8006,0.9070
