Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
56_val,,,0.9910,0.0458,0.0020,0.0067,0.0182,87.70,144.24,106.24,112.72,1.0000,1.0000,1.0000,0.8418,0.0000,0.8382,0.0235,0.0010,0.0034
57,0.8978,17,,,,,,,,,,,,,,,,,,
57_val,,,0.9892,0.0566,0.0020,0.0083,0.0223,82.45,144.24,90.67,105.79,1.0000,1.0000,1.0000,0.8735,0.0000,0.8709,0.0292,0.0010,0.0042
58,0.8752,17,,,,,,,,,,,,,,,,,,
58_val,,,0.9886,0.0554,0.0020,0.0086,0.0220,82.59,144.24,90.03,105.62,1.0000,1.0000,1.0000,0.8707,0.0000,0.8776,0.0285,0.0010,0.0043
59,0.8707,17,,,,,,,,,,,,,,,,,,
59_val,,,0.9885,0.0550,0.0020,0.0091,0.0220,82.96,144.24,89.52,105.57,1.0000,1.0000,1.0000,0.8694,0.0000,0.8859,0.0283,0.0010,0.0046
60,0.8689,17,,,,,,,,,,,,,,,,,,
60_val,,,0.9859,0.0722,0.0020,0.0128,0.0290,82.08,143.99,88.09,104.72,0.9998,1.0000,1.0000,0.9019,0.0003,0.9193,0.0376,0.0010,0.0065
61,0.8445,17,,,,,,,,,,,,,,,,,,
61_val,,,0.9853,0.0673,0.0020,0.0123,0.0272,81.62,143.69,87.75,104.35,0.9999,1.0000,1.0000,0.8947,0.0008,0.9162,0.0349,0.0010,0.0062
62,0.8404,17,,,,,,,,,,,,,,,,,,
62_val,,,0.9850,0.0661,0.0020,0.0126,0.0269,81.95,143.48,87.20,104.21,0.9999,1.0000,1.0000,0.8926,0.0012,0.9192,0.0343,0.0010,0.0064
63,0.8344,17,,,,,,,,,,,,,,,,,,
63_val,,,0.9846,0.0660,0.0020,0.0126,0.0269,81.63,143.29,86.94,103.95,0.9999,1.0000,1.0000,0.8926,0.0017,0.9185,0.0342,0.0010,0.0063
64,0.8325,17,,,,,,,,,,,,,,,,,,
64_val,,,0.9838,0.0701,0.0020,0.0133,0.0285,81.12,143.18,86.68,103.66,0.9998,1.0000,1.0000,0.8993,0.0022,0.9229,0.0364,0.0010,0.0067
65,0.8291,17,,,,,,,,,,,,,,,,,,
65_val,,,0.9830,0.0709,0.0020,0.0137,0.0289,81.01,143.09,86.86,103.65,0.9998,1.0000,1.0000,0.9008,0.0026,0.9257,0.0369,0.0010,0.0069
66,0.8289,17,,,,,,,,,,,,,,,,,,
66_val,,,0.9821,0.0734,0.0020,0.0148,0.0301,81.04,142.71,88.83,104.19,0.9996,1.0000,1.0000,0.9043,0.0041,0.9319,0.0382,0.0010,0.0075
67,0.8166,17,,,,,,,,,,,,,,,,,,
67_val,,,0.9814,0.0776,0.0020,0.0155,0.0317,80.79,142.73,87.48,103.67,0.9994,1.0000,1.0000,0.9099,0.0043,0.9350,0.0405,0.0010,0.0078
68,0.8147,17,,,,,,,,,,,,,,,,,,
68_val,,,0.9804,0.0842,0.0020,0.0162,0.0342,80.50,142.99,85.82,103.10,0.9991,1.0000,1.0000,0.9174,0.0030,0.9380,0.0441,0.0010,0.0082
69,0.8113,17,,,,,,,,,,,,,,,,,,
69_val,,,0.9677,0.1107,0.0020,0.0363,0.0497,78.16,142.48,82.50,101.05,0.9969,1.0000,1.0000,0.9392,0.0084,0.9728,0.0589,0.0010,0.0186
70,0.7045,17,,,,,,,,,,,,,,,,,,
70_val,,,0.9638,0.1170,0.0020,0.0341,0.0510,75.49,142.83,82.09,100.14,0.9952,1.0000,1.0000,0.9434,0.0062,0.9712,0.0624,0.0010,0.0174
71,0.6769,17,,,,,,,,,,,,,,,,,,
71_val,,,0.9597,0.1268,0.0020,0.0417,0.0568,74.80,142.86,82.09,99.91,0.9923,1.0000,1.0000,0.9486,0.0058,0.9766,0.0681,0.0010,0.0214
72,0.6628,17,,,,,,,,,,,,,,,,,,
72_val,,,0.9543,0.1442,0.0020,0.0578,0.0680,74.53,142.93,80.68,99.38,0.9841,1.0000,1.0000,0.9562,0.0049,0.9835,0.0782,0.0010,0.0300
73,0.6455,17,,,,,,,,,,,,,,,,,,
73_val,,,0.9506,0.1537,0.0020,0.0663,0.0740,74.73,143.10,80.91,99.58,0.9757,1.0000,1.0000,0.9598,0.0053,0.9855,0.0840,0.0010,0.0346
74,0.6275,17,,,,,,,,,,,,,,,,,,
74_val,,,0.9491,0.1550,0.0021,0.0683,0.0751,75.42,140.31,81.46,99.06,0.9740,1.0000,1.0000,0.9602,0.0119,0.9860,0.0847,0.0010,0.0358
75,0.6177,17,,,,,,,,,,,,,,,,,,
75_val,,,0.9478,0.1613,0.0023,0.0559,0.0732,90.25,132.80,103.27,108.77,0.9695,1.0000,1.0000,0.9627,0.1753,0.9828,0.0883,0.0012,0.0288
76,0.6079,17,,,,,,,,,,,,,,,,,,
76_val,,,0.9400,0.1818,0.0026,0.0933,0.0926,95.02,132.44,110.82,112.76,0.9383,1.0000,1.0000,0.9690,0.2736,0.9905,0.1013,0.0013,0.0493
76_val,,,0.8192,0.3016,0.0081,0.4159,0.2418,71.33,119.16,63.44,84.64,0.8627,1.0000,0.9883,0.9860,0.7525,0.9988,0.1839,0.0041,0.2730
77,0.4787,17,,,,,,,,,,,,,,,,,,
78,0.4329,17,,,,,,,,,,,,,,,,,,
78_val,,,0.7934,0.2795,0.2100,0.3480,0.2792,73.63,77.02,71.54,74.06,0.9214,0.9998,0.9973,0.9829,0.9928,0.9982,0.1664,0.1255,0.2230
79,0.3626,17,,,,,,,,,,,,,,,,,,
79_val,,,0.7714,0.3163,0.2445,0.3822,0.3143,73.87,73.09,63.68,70.21,0.9179,0.9993,0.9864,0.9858,0.9941,0.9985,0.1933,0.1509,0.2505
80,0.3430,17,,,,,,,,,,,,,,,,,,
80_val,,,0.7604,0.3449,0.2379,0.3819,0.3215,73.75,71.82,63.64,69.74,0.9185,0.9990,0.9830,0.9876,0.9940,0.9985,0.2147,0.1456,0.2512
81,0.3373,17,,,,,,,,,,,,,,,,,,
81_val,,,0.7482,0.3828,0.2246,0.3812,0.3295,71.04,72.14,61.85,68.35,0.9210,0.9990,0.9865,0.9895,0.9936,0.9985,0.2451,0.1356,0.2499
82,0.3135,17,,,,,,,,,,,,,,,,,,
82_val,,,0.7294,0.3978,0.2908,0.4296,0.3727,70.80,73.31,44.26,62.79,0.9132,0.9962,0.9558,0.9903,0.9955,0.9989,0.2586,0.1876,0.2933
83,0.3062,17,,,,,,,,,,,,,,,,,,
83_val,,,0.7157,0.4575,0.3145,0.4142,0.3954,70.18,70.38,46.96,62.51,0.9078,0.9961,0.9674,0.9926,0.9960,0.9988,0.3100,0.2079,0.2793
84,0.3002,17,,,,,,,,,,,,,,,,,,
84_val,,,0.7179,0.4451,0.3084,0.3956,0.3830,69.37,72.87,52.24,64.82,0.9092,0.9968,0.9807,0.9922,0.9959,0.9986,0.2992,0.2029,0.2635
85,0.2860,17,,,,,,,,,,,,,,,,,,
85_val,,,0.6925,0.5072,0.3215,0.4269,0.4185,68.82,69.76,37.48,58.69,0.8976,0.9959,0.9707,0.9941,0.9962,0.9988,0.3585,0.2136,0.2891
86,0.2811,17,,,,,,,,,,,,,,,,,,
86_val,,,0.6878,0.5028,0.3633,0.4374,0.4345,68.54,64.80,36.91,56.75,0.8950,0.9886,0.8820,0.9941,0.9969,0.9990,0.3550,0.2541,0.3091
87,0.2702,17,,,,,,,,,,,,,,,,,,
87_val,,,0.7551,0.2735,0.3826,0.3927,0.3496,74.58,61.81,36.48,57.62,0.9394,0.9750,0.5939,0.9815,0.9972,0.9992,0.1633,0.2765,0.3119
88,0.2642,17,,,,,,,,,,,,,,,,,,
88_val,,,0.7287,0.3934,0.2763,0.3341,0.3346,69.20,74.91,60.19,68.10,0.9285,0.9980,0.9936,0.9899,0.9950,0.9981,0.2544,0.1761,0.2143
89,0.2576,17,,,,,,,,,,,,,,,,,,
89_val,,,0.6651,0.5525,0.3196,0.4239,0.4320,68.90,65.91,37.13,57.31,0.8860,0.9927,0.9719,0.9953,0.9964,0.9988,0.4064,0.2103,0.2886
90,0.2520,17,,,,,,,,,,,,,,,,,,
90_val,,,0.6297,0.6961,0.4273,0.4944,0.5393,66.48,59.75,36.73,54.32,0.8281,0.9650,0.9123,0.9981,0.9980,0.9992,0.6161,0.3208,0.3635
91,0.2362,17,,,,,,,,,,,,,,,,,,
91_val,,,0.6752,0.4883,0.3366,0.4062,0.4104,67.62,95.27,37.79,66.89,0.8947,0.9936,0.9745,0.9937,0.9968,0.9987,0.3405,0.2236,0.2705
92,0.2500,17,,,,,,,,,,,,,,,,,,
92_val,,,0.7128,0.3764,0.3101,0.3648,0.3504,68.39,72.32,61.15,67.29,0.9244,0.9960,0.9716,0.9891,0.9959,0.9984,0.2421,0.2048,0.2403
93,0.2444,17,,,,,,,,,,,,,,,,,,
93_val,,,0.6611,0.4904,0.3655,0.4393,0.4318,68.32,58.13,36.85,54.43,0.9025,0.9858,0.9110,0.9937,0.9971,0.9990,0.3424,0.2552,0.3063
94,0.2263,17,,,,,,,,,,,,,,,,,,
94_val,,,0.6384,0.5369,0.3878,0.4960,0.4736,68.21,60.26,35.98,54.82,0.8729,0.9719,0.8819,0.9952,0.9974,0.9993,0.3983,0.2799,0.3645
95,0.2241,17,,,,,,,,,,,,,,,,,,
95_val,,,0.6225,0.6535,0.4322,0.4695,0.5184,62.54,59.59,45.58,55.90,0.8725,0.9703,0.9308,0.9973,0.9981,0.9991,0.5426,0.3187,0.3305
96,0.2279,17,,,,,,,,,,,,,,,,,,
96_val,,,0.6731,0.4557,0.3373,0.3895,0.3942,69.60,57.32,39.34,55.42,0.9347,0.9913,0.9708,0.9917,0.9965,0.9986,0.3194,0.2285,0.2603
97,0.2247,17,,,,,,,,,,,,,,,,,,
98,0.2154,17,,,,,,,,,,,,,,,,,,
98_val,,,0.6281,0.6810,0.4116,0.4357,0.5094,63.36,102.53,37.12,67.67,0.7445,0.7441,0.5996,0.9985,0.9988,0.9995,0.6443,0.3328,0.3764
