Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
1_val,,,0.4071,0.7923,0.6689,0.7421,0.7345,17.78,18.34,13.96,16.69,0.8306,0.8751,0.8199,0.9976,0.9971,0.9990,0.7875,0.5945,0.7212
1_val,,,0.5098,0.6332,0.4319,0.5989,0.5547,35.66,39.82,30.25,35.24,0.9140,0.9530,0.9122,0.9871,0.9881,0.9962,0.5248,0.3054,0.4794
2,0.2628,305,,,,,,,,,,,,,,,,,,
2_val,,,0.5316,0.6961,0.4738,0.6219,0.5973,50.04,51.00,33.26,44.77,0.8339,0.8866,0.8283,0.9929,0.9910,0.9975,0.6423,0.3563,0.5345
2_val,,,0.4894,0.7383,0.5587,0.6607,0.6525,27.70,32.30,25.80,28.60,0.8244,0.8776,0.8367,0.9956,0.9943,0.9979,0.7035,0.4510,0.5744
3,0.2966,305,,,,,,,,,,,,,,,,,,
3_val,,,0.4062,0.7743,0.6872,0.7316,0.7310,29.88,17.36,13.91,20.38,0.8039,0.8325,0.7972,0.9977,0.9977,0.9990,0.7796,0.6500,0.7304
4,0.2615,305,,,,,,,,,,,,,,,,,,
4_val,,,0.3525,0.7931,0.7152,0.7416,0.7500,18.38,16.18,13.69,16.09,0.8039,0.8260,0.7950,0.9982,0.9982,0.9991,0.8208,0.7050,0.7569
4_val,,,0.3420,0.7970,0.7147,0.7483,0.7533,18.10,15.06,12.57,15.24,0.8248,0.8389,0.8017,0.9979,0.9981,0.9991,0.8016,0.6944,0.7610
4_val,,,0.3596,0.7894,0.6501,0.7356,0.7250,17.58,18.88,11.40,15.95,0.8046,0.8558,0.8017,0.9981,0.9967,0.9991,0.8031,0.6003,0.7467
4_val,,,0.3802,0.7826,0.5554,0.7337,0.6906,20.22,28.98,15.62,21.61,0.8433,0.8913,0.8256,0.9970,0.9939,0.9989,0.7660,0.4418,0.6977
4_val,,,0.3870,0.7776,0.5232,0.7216,0.6741,19.73,30.47,16.61,22.27,0.8474,0.9122,0.8593,0.9966,0.9926,0.9986,0.7559,0.4016,0.6595
5,0.2516,305,,,,,,,,,,,,,,,,,,
5_val,,,1.0488,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.57,133.29,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0171,0.0056,0.0035
5_val,,,1.0034,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.62,133.31,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0171,0.0056,0.0035
5_val,,,0.9970,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.66,133.32,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0171,0.0056,0.0035
5_val,,,0.9951,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.68,133.33,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0171,0.0056,0.0035
5_val,,,0.9937,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.67,133.33,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0171,0.0056,0.0035
5_val,,,0.9926,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.67,133.32,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0171,0.0056,0.0035
5_val,,,0.9917,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.65,133.32,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0171,0.0056,0.0035
5_val,,,0.9908,0.0335,0.0110,0.0069,0.0171,124.44,137.86,137.61,133.31,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0171,0.0056,0.0035
6,0.9790,305,,,,,,,,,,,,,,,,,,
6_val,,,0.9818,0.0335,0.0110,0.0077,0.0174,124.44,137.86,127.76,130.02,1.0000,1.0000,0.9998,0.0000,0.0000,0.1019,0.0171,0.0056,0.0039
6_val,,,0.9812,0.0335,0.0110,0.0087,0.0177,124.44,137.86,125.93,129.41,1.0000,1.0000,0.9998,0.0000,0.0000,0.1868,0.0171,0.0056,0.0044
6_val,,,0.9804,0.0335,0.0110,0.0099,0.0181,124.44,137.86,125.46,129.25,1.0000,1.0000,0.9998,0.0000,0.0000,0.2759,0.0171,0.0056,0.0050
6_val,,,0.9798,0.0335,0.0110,0.0104,0.0183,124.44,137.86,125.34,129.21,1.0000,1.0000,0.9998,0.0000,0.0000,0.3101,0.0171,0.0056,0.0053
6_val,,,0.9791,0.0335,0.0110,0.0115,0.0187,124.39,137.86,125.09,129.11,1.0000,1.0000,0.9998,0.0001,0.0000,0.3647,0.0172,0.0056,0.0058
6_val,,,0.9781,0.0342,0.0110,0.0130,0.0194,121.77,137.86,124.51,128.05,1.0000,1.0000,0.9998,0.0132,0.0000,0.4335,0.0176,0.0056,0.0066
6_val,,,0.9772,0.0451,0.0110,0.0148,0.0236,115.46,137.86,123.94,125.76,1.0000,1.0000,0.9999,0.1889,0.0000,0.4945,0.0234,0.0056,0.0075
7,0.9500,305,,,,,,,,,,,,,,,,,,
7_val,,,0.9720,0.1214,0.0110,0.0266,0.0530,79.31,137.86,90.91,102.69,0.9944,1.0000,0.9991,0.7474,0.0000,0.7345,0.0667,0.0056,0.0136
7_val,,,0.9714,0.1276,0.0110,0.0277,0.0554,79.06,137.86,90.93,102.62,0.9935,1.0000,0.9989,0.7595,0.0000,0.7435,0.0705,0.0056,0.0142
7_val,,,0.9710,0.1327,0.0110,0.0286,0.0574,78.82,137.86,91.19,102.62,0.9927,1.0000,0.9987,0.7693,0.0000,0.7504,0.0738,0.0056,0.0146
7_val,,,0.9702,0.1389,0.0110,0.0291,0.0597,78.99,137.86,90.97,102.61,0.9921,1.0000,0.9989,0.7797,0.0000,0.7539,0.0778,0.0056,0.0149
7_val,,,0.9697,0.1451,0.0110,0.0303,0.0621,79.08,137.86,90.98,102.64,0.9914,1.0000,0.9986,0.7898,0.0000,0.7642,0.0818,0.0056,0.0155
7_val,,,0.9770,0.1469,0.0110,0.0290,0.0623,81.17,137.86,98.09,105.71,0.9898,1.0000,0.9972,0.7951,0.0000,0.7592,0.0829,0.0056,0.0148
8,0.9344,305,,,,,,,,,,,,,,,,,,
8_val,,,0.9674,0.1827,0.0110,0.0384,0.0774,79.47,137.86,90.89,102.74,0.9863,1.0000,0.9957,0.8411,0.0000,0.8184,0.1068,0.0056,0.0198
8_val,,,0.9657,0.1885,0.0110,0.0413,0.0803,78.47,137.86,90.64,102.32,0.9862,1.0000,0.9955,0.8473,0.0000,0.8311,0.1108,0.0056,0.0213
8_val,,,0.9649,0.1936,0.0110,0.0423,0.0823,78.31,137.86,90.53,102.24,0.9859,1.0000,0.9957,0.8517,0.0000,0.8345,0.1146,0.0056,0.0219
8_val,,,0.9645,0.1957,0.0110,0.0422,0.0830,79.04,137.86,90.65,102.52,0.9859,1.0000,0.9960,0.8529,0.0000,0.8332,0.1162,0.0056,0.0218
8_val,,,0.9641,0.1972,0.0110,0.0435,0.0839,77.88,137.86,90.13,101.96,0.9862,1.0000,0.9962,0.8544,0.0000,0.8386,0.1172,0.0056,0.0226
8_val,,,0.9634,0.2014,0.0110,0.0446,0.0857,78.49,137.86,90.33,102.23,0.9856,1.0000,0.9962,0.8577,0.0000,0.8417,0.1203,0.0056,0.0231
8_val,,,0.9629,0.2027,0.0110,0.0462,0.0867,78.54,137.86,90.37,102.26,0.9856,1.0000,0.9963,0.8592,0.0000,0.8471,0.1212,0.0056,0.0240
8_val,,,0.9624,0.2048,0.0110,0.0471,0.0876,78.59,137.86,90.35,102.27,0.9854,1.0000,0.9960,0.8607,0.0000,0.8492,0.1228,0.0056,0.0245
8_val,,,0.9625,0.2065,0.0110,0.0470,0.0882,78.77,137.86,90.68,102.44,0.9854,1.0000,0.9960,0.8612,0.0000,0.8470,0.1242,0.0056,0.0245
8_val,,,0.9629,0.1920,0.0110,0.0394,0.0808,78.76,137.86,95.47,104.03,0.9862,1.0000,0.9970,0.8490,0.0000,0.8210,0.1141,0.0056,0.0204
8_val,,,0.9609,0.2129,0.0110,0.0528,0.0922,77.90,137.86,90.10,101.95,0.9851,1.0000,0.9954,0.8678,0.0000,0.8653,0.1284,0.0056,0.0276
8_val,,,0.9602,0.2166,0.0110,0.0552,0.0943,78.32,137.86,90.64,102.27,0.9847,1.0000,0.9954,0.8707,0.0000,0.8711,0.1311,0.0056,0.0289
8_val,,,0.9597,0.2193,0.0110,0.0561,0.0955,77.90,137.86,89.95,101.90,0.9849,1.0000,0.9953,0.8727,0.0000,0.8728,0.1331,0.0056,0.0294
8_val,,,0.9592,0.2206,0.0110,0.0573,0.0963,77.92,137.86,89.89,101.89,0.9851,1.0000,0.9953,0.8735,0.0000,0.8751,0.1341,0.0056,0.0301
8_val,,,0.9586,0.2247,0.0110,0.0586,0.0981,77.79,137.86,89.85,101.83,0.9848,1.0000,0.9953,0.8764,0.0000,0.8774,0.1371,0.0056,0.0308
9,0.9060,305,,,,,,,,,,,,,,,,,,
9_val,,,0.9495,0.2731,0.0110,0.0798,0.1213,76.88,137.86,88.90,101.21,0.9800,1.0000,0.9930,0.9069,0.0000,0.9119,0.1732,0.0056,0.0427
9_val,,,0.9486,0.2651,0.0110,0.0843,0.1202,76.36,137.86,88.79,101.01,0.9817,1.0000,0.9934,0.9024,0.0000,0.9175,0.1671,0.0056,0.0452
9_val,,,0.9481,0.2553,0.0110,0.0879,0.1181,76.50,137.86,88.17,100.84,0.9826,1.0000,0.9936,0.8973,0.0000,0.9221,0.1593,0.0056,0.0472
10,0.8793,305,,,,,,,,,,,,,,,,,,
10_val,,,0.9363,0.3046,0.0110,0.1141,0.1432,76.52,137.53,88.38,100.81,0.9760,1.0000,0.9902,0.9223,0.0005,0.9425,0.1975,0.0056,0.0625
10_val,,,0.9346,0.3028,0.0110,0.1185,0.1441,76.52,137.25,88.37,100.71,0.9769,1.0000,0.9907,0.9208,0.0010,0.9448,0.1964,0.0056,0.0652
10_val,,,0.9337,0.2958,0.0110,0.1191,0.1420,76.55,137.02,88.44,100.67,0.9778,1.0000,0.9910,0.9176,0.0014,0.9453,0.1908,0.0056,0.0655
10_val,,,0.9327,0.2989,0.0110,0.1179,0.1426,75.27,136.90,87.18,99.78,0.9776,1.0000,0.9906,0.9191,0.0017,0.9449,0.1932,0.0056,0.0647
10_val,,,0.9293,0.3142,0.0110,0.1238,0.1497,74.90,136.88,87.02,99.60,0.9730,1.0000,0.9899,0.9254,0.0019,0.9481,0.2060,0.0056,0.0683
10_val,,,0.9261,0.3179,0.0110,0.1296,0.1529,75.66,136.73,88.86,100.42,0.9724,0.9999,0.9888,0.9268,0.0023,0.9509,0.2092,0.0056,0.0718
10_val,,,0.9229,0.3207,0.0111,0.1390,0.1569,75.23,136.23,88.77,100.07,0.9716,0.9999,0.9880,0.9280,0.0039,0.9551,0.2113,0.0056,0.0775
10_val,,,0.9205,0.3283,0.0111,0.1373,0.1589,74.26,136.27,87.43,99.32,0.9700,0.9999,0.9879,0.9311,0.0040,0.9548,0.2175,0.0056,0.0764
10_val,,,0.9181,0.3416,0.0110,0.1385,0.1637,74.29,136.73,87.34,99.45,0.9667,0.9999,0.9885,0.9350,0.0023,0.9550,0.2295,0.0056,0.0772
11,0.7929,305,,,,,,,,,,,,,,,,,,
11_val,,,0.8694,0.4115,0.0111,0.2386,0.2204,72.63,135.98,78.13,95.58,0.9463,0.9992,0.9677,0.9562,0.0088,0.9783,0.2921,0.0056,0.1427
11_val,,,0.8527,0.4456,0.0111,0.2452,0.2340,71.31,136.59,78.99,95.63,0.9365,0.9994,0.9699,0.9636,0.0054,0.9791,0.3257,0.0056,0.1475
11_val,,,0.8408,0.4660,0.0111,0.2716,0.2496,70.99,136.70,78.75,95.48,0.9284,0.9992,0.9628,0.9677,0.0048,0.9822,0.3462,0.0056,0.1663
11_val,,,0.8279,0.5018,0.0111,0.3320,0.2816,70.22,136.87,77.57,94.89,0.9118,0.9992,0.9498,0.9740,0.0038,0.9871,0.3842,0.0056,0.2127
11_val,,,0.8180,0.5156,0.0111,0.3454,0.2907,69.93,136.91,76.77,94.54,0.9051,0.9990,0.9466,0.9761,0.0038,0.9880,0.3998,0.0056,0.2235
11_val,,,0.8109,0.5227,0.0112,0.3540,0.2960,69.62,132.86,76.77,93.08,0.9039,0.9994,0.9473,0.9768,0.0173,0.9886,0.4082,0.0057,0.2303
11_val,,,0.7970,0.5511,0.0164,0.4418,0.3364,67.22,127.79,73.78,89.59,0.8920,0.9984,0.9208,0.9808,0.2846,0.9927,0.4411,0.0083,0.3089
11_val,,,0.7846,0.5759,0.0180,0.4799,0.3579,66.25,128.75,70.93,88.64,0.8756,0.9980,0.9041,0.9838,0.3602,0.9940,0.4717,0.0091,0.3474
11_val,,,0.6372,0.6336,0.0410,0.6434,0.4393,52.86,101.40,28.01,60.76,0.6980,0.9748,0.6618,0.9948,0.7470,0.9991,0.6602,0.0212,0.7455
12,0.4798,305,,,,,,,,,,,,,,,,,,
13,0.4394,305,,,,,,,,,,,,,,,,,,
