Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
27,0.9923,7,,,,,,,,,,,,,,,,,,
27_val,,,0.9989,0.0066,0.0025,0.0024,0.0038,132.88,134.60,134.61,134.03,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0033,0.0013,0.0012
28,0.9874,7,,,,,,,,,,,,,,,,,,
28_val,,,0.9988,0.0066,0.0025,0.0024,0.0038,132.88,134.60,134.59,134.02,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0033,0.0013,0.0012
29,0.9847,7,,,,,,,,,,,,,,,,,,
29_val,,,0.9968,0.0066,0.0025,0.0025,0.0039,132.88,134.60,130.04,132.51,1.0000,1.0000,1.0000,0.0000,0.0000,0.0398,0.0033,0.0013,0.0012
30,0.9614,7,,,,,,,,,,,,,,,,,,
30_val,,,0.9966,0.0066,0.0025,0.0025,0.0039,132.88,134.60,130.40,132.63,1.0000,1.0000,1.0000,0.0000,0.0000,0.0400,0.0033,0.0013,0.0012
31,0.9634,7,,,,,,,,,,,,,,,,,,
31_val,,,0.9967,0.0066,0.0025,0.0025,0.0039,132.88,134.60,130.23,132.57,1.0000,1.0000,1.0000,0.0000,0.0000,0.0477,0.0033,0.0013,0.0012
32,0.9563,7,,,,,,,,,,,,,,,,,,
32_val,,,0.9963,0.0066,0.0025,0.0025,0.0039,132.88,134.60,129.13,132.20,1.0000,1.0000,1.0000,0.0000,0.0000,0.0505,0.0033,0.0013,0.0013
33,0.9536,7,,,,,,,,,,,,,,,,,,
33_val,,,0.9962,0.0066,0.0025,0.0025,0.0039,132.73,134.60,127.91,131.75,1.0000,1.0000,1.0000,0.0001,0.0000,0.0605,0.0033,0.0013,0.0013
34,0.9478,7,,,,,,,,,,,,,,,,,,
34_val,,,0.9959,0.0066,0.0025,0.0026,0.0039,130.65,134.60,126.63,130.63,1.0000,1.0000,1.0000,0.0035,0.0000,0.0735,0.0033,0.0013,0.0013
35,0.9504,7,,,,,,,,,,,,,,,,,,
35_val,,,0.9959,0.0068,0.0025,0.0026,0.0040,125.61,134.60,125.08,128.43,1.0000,1.0000,1.0000,0.0359,0.0000,0.1009,0.0034,0.0013,0.0013
36,0.9436,7,,,,,,,,,,,,,,,,,,
36_val,,,0.9947,0.0176,0.0025,0.0048,0.0083,117.07,134.60,120.79,124.15,0.9980,1.0000,1.0000,0.6312,0.0000,0.5109,0.0089,0.0013,0.0024
37,0.9281,7,,,,,,,,,,,,,,,,,,
37_val,,,0.9944,0.0182,0.0025,0.0053,0.0087,110.23,134.60,120.62,121.81,0.9976,1.0000,1.0000,0.6447,0.0000,0.5560,0.0092,0.0013,0.0027
38,0.9266,7,,,,,,,,,,,,,,,,,,
38_val,,,0.9943,0.0183,0.0025,0.0047,0.0085,114.32,134.60,120.57,123.17,0.9976,1.0000,1.0000,0.6464,0.0000,0.4954,0.0093,0.0013,0.0024
39,0.9241,7,,,,,,,,,,,,,,,,,,
39_val,,,0.9943,0.0180,0.0025,0.0051,0.0085,122.17,134.60,119.84,125.54,0.9972,1.0000,1.0000,0.6405,0.0000,0.5315,0.0091,0.0013,0.0025
40,0.9256,7,,,,,,,,,,,,,,,,,,
40_val,,,0.9940,0.0202,0.0025,0.0070,0.0099,115.07,134.60,121.94,123.87,0.9971,1.0000,1.0000,0.6791,0.0000,0.6633,0.0102,0.0013,0.0035
41,0.9255,7,,,,,,,,,,,,,,,,,,
41_val,,,0.9976,0.0216,0.0025,0.0079,0.0107,91.26,134.60,112.18,112.68,0.9964,1.0000,1.0000,0.7018,0.0000,0.6997,0.0109,0.0013,0.0040
42,0.9376,7,,,,,,,,,,,,,,,,,,
42_val,,,0.9938,0.0262,0.0025,0.0107,0.0131,90.41,134.60,93.28,106.10,0.9951,1.0000,1.0000,0.7556,0.0000,0.7789,0.0133,0.0013,0.0054
43,0.9137,7,,,,,,,,,,,,,,,,,,
43_val,,,0.9929,0.0275,0.0025,0.0113,0.0138,89.02,134.60,93.49,105.71,0.9946,1.0000,1.0000,0.7670,0.0000,0.7913,0.0139,0.0013,0.0057
44,0.9132,7,,,,,,,,,,,,,,,,,,
44_val,,,0.9927,0.0285,0.0025,0.0115,0.0142,87.74,134.60,92.63,104.99,0.9944,1.0000,1.0000,0.7754,0.0000,0.7958,0.0144,0.0013,0.0058
45,0.9098,7,,,,,,,,,,,,,,,,,,
45_val,,,0.9928,0.0290,0.0025,0.0117,0.0144,87.10,134.60,91.54,104.41,0.9945,1.0000,1.0000,0.7796,0.0000,0.7985,0.0147,0.0013,0.0059
46,0.9221,7,,,,,,,,,,,,,,,,,,
46_val,,,0.9925,0.0293,0.0025,0.0121,0.0146,86.77,134.60,91.24,104.20,0.9944,1.0000,1.0000,0.7816,0.0000,0.8052,0.0148,0.0013,0.0061
47,0.9099,7,,,,,,,,,,,,,,,,,,
47_val,,,0.9923,0.0304,0.0025,0.0126,0.0152,86.63,134.60,90.83,104.02,0.9944,1.0000,1.0000,0.7900,0.0000,0.8131,0.0154,0.0013,0.0063
48,0.9022,7,,,,,,,,,,,,,,,,,,
48_val,,,0.9922,0.0308,0.0025,0.0130,0.0154,86.61,134.60,90.96,104.06,0.9943,1.0000,1.0000,0.7928,0.0000,0.8188,0.0156,0.0013,0.0065
49,0.8998,7,,,,,,,,,,,,,,,,,,
49_val,,,0.9921,0.0312,0.0025,0.0131,0.0156,87.03,134.60,91.74,104.46,0.9943,1.0000,1.0000,0.7956,0.0000,0.8199,0.0158,0.0013,0.0066
50,0.8992,7,,,,,,,,,,,,,,,,,,
50_val,,,0.9923,0.0304,0.0025,0.0121,0.0150,94.76,134.60,105.39,111.58,0.9942,1.0000,1.0000,0.7898,0.0000,0.8048,0.0154,0.0013,0.0061
51,0.8976,7,,,,,,,,,,,,,,,,,,
51_val,,,0.9922,0.0309,0.0025,0.0127,0.0154,87.14,134.60,93.56,105.10,0.9934,1.0000,1.0000,0.7938,0.0000,0.8148,0.0157,0.0013,0.0064
52,0.9112,7,,,,,,,,,,,,,,,,,,
52_val,,,0.9918,0.0330,0.0025,0.0149,0.0168,86.74,134.60,91.29,104.21,0.9930,1.0000,1.0000,0.8076,0.0000,0.8422,0.0168,0.0013,0.0075
53,0.8941,7,,,,,,,,,,,,,,,,,,
53_val,,,0.9916,0.0341,0.0025,0.0153,0.0173,86.87,134.60,91.63,104.37,0.9931,1.0000,1.0000,0.8140,0.0000,0.8465,0.0174,0.0013,0.0077
54,0.8941,7,,,,,,,,,,,,,,,,,,
54_val,,,0.9916,0.0342,0.0025,0.0149,0.0172,87.14,134.60,92.48,104.74,0.9933,1.0000,1.0000,0.8145,0.0000,0.8430,0.0174,0.0013,0.0075
55,0.8924,7,,,,,,,,,,,,,,,,,,
55_val,,,0.9914,0.0343,0.0025,0.0150,0.0173,87.76,134.60,93.20,105.18,0.9931,1.0000,1.0000,0.8151,0.0000,0.8431,0.0175,0.0013,0.0075
56,0.8956,7,,,,,,,,,,,,,,,,,,
56_val,,,0.9914,0.0347,0.0025,0.0144,0.0172,88.91,134.60,94.92,106.14,0.9931,1.0000,1.0000,0.8171,0.0000,0.8365,0.0176,0.0013,0.0072
57,0.8897,7,,,,,,,,,,,,,,,,,,
57_val,,,0.9891,0.0475,0.0025,0.0195,0.0232,86.75,134.60,90.12,103.82,0.9901,1.0000,1.0000,0.8687,0.0000,0.8804,0.0243,0.0013,0.0099
58,0.8681,7,,,,,,,,,,,,,,,,,,
58_val,,,0.9886,0.0468,0.0025,0.0209,0.0234,87.06,134.60,90.23,103.96,0.9916,1.0000,1.0000,0.8663,0.0000,0.8884,0.0240,0.0013,0.0106
59,0.8675,7,,,,,,,,,,,,,,,,,,
59_val,,,0.9885,0.0444,0.0025,0.0225,0.0231,86.98,134.60,90.22,103.93,0.9928,1.0000,1.0000,0.8586,0.0000,0.8964,0.0227,0.0013,0.0114
60,0.8606,7,,,,,,,,,,,,,,,,,,
60_val,,,0.9856,0.0614,0.0025,0.0280,0.0306,89.38,134.55,101.01,108.32,0.9892,1.0000,1.0000,0.8999,0.0000,0.9174,0.0317,0.0013,0.0142
61,0.8447,7,,,,,,,,,,,,,,,,,,
61_val,,,0.9846,0.0619,0.0025,0.0296,0.0313,88.50,134.47,91.26,104.74,0.9891,1.0000,1.0000,0.9008,0.0002,0.9218,0.0319,0.0013,0.0150
62,0.8330,7,,,,,,,,,,,,,,,,,,
62_val,,,0.9845,0.0590,0.0025,0.0298,0.0304,88.74,134.27,92.08,105.03,0.9894,1.0000,1.0000,0.8956,0.0005,0.9223,0.0304,0.0013,0.0151
63,0.8365,7,,,,,,,,,,,,,,,,,,
63_val,,,0.9846,0.0575,0.0025,0.0299,0.0299,88.15,134.00,90.97,104.37,0.9897,1.0000,1.0000,0.8926,0.0010,0.9226,0.0296,0.0013,0.0152
64,0.8284,7,,,,,,,,,,,,,,,,,,
64_val,,,0.9838,0.0619,0.0025,0.0292,0.0312,88.82,134.35,91.79,104.99,0.9886,1.0000,1.0000,0.9008,0.0004,0.9208,0.0319,0.0013,0.0148
65,0.8276,7,,,,,,,,,,,,,,,,,,
65_val,,,0.9826,0.0640,0.0025,0.0303,0.0323,99.88,134.28,125.45,119.87,0.9897,1.0000,1.0000,0.9042,0.0005,0.9238,0.0330,0.0013,0.0154
66,0.8351,7,,,,,,,,,,,,,,,,,,
66_val,,,0.9815,0.0664,0.0025,0.0330,0.0340,104.02,133.85,129.07,122.31,0.9887,1.0000,1.0000,0.9081,0.0017,0.9302,0.0344,0.0013,0.0168
67,0.8364,7,,,,,,,,,,,,,,,,,,
67_val,,,0.9801,0.0719,0.0025,0.0372,0.0372,89.02,133.47,93.25,105.25,0.9853,1.0000,1.0000,0.9159,0.0033,0.9383,0.0373,0.0013,0.0189
68,0.8105,7,,,,,,,,,,,,,,,,,,
68_val,,,0.9798,0.0794,0.0025,0.0349,0.0389,89.63,134.33,93.35,105.77,0.9858,1.0000,1.0000,0.9244,0.0004,0.9341,0.0413,0.0013,0.0178
69,0.8020,7,,,,,,,,,,,,,,,,,,
69_val,,,0.9584,0.1201,0.0026,0.0898,0.0708,88.80,133.04,80.68,100.84,0.9688,1.0000,1.0000,0.9531,0.0089,0.9759,0.0640,0.0013,0.0470
70,0.7201,7,,,,,,,,,,,,,,,,,,
70_val,,,0.9505,0.1361,0.0025,0.0857,0.0748,87.42,133.54,81.42,100.79,0.9599,1.0000,1.0000,0.9598,0.0054,0.9746,0.0732,0.0013,0.0448
71,0.6828,7,,,,,,,,,,,,,,,,,,
71_val,,,0.9424,0.1546,0.0025,0.1034,0.0869,86.98,133.52,83.65,101.38,0.9571,1.0000,1.0000,0.9655,0.0051,0.9794,0.0841,0.0013,0.0545
72,0.6641,7,,,,,,,,,,,,,,,,,,
72_val,,,0.9314,0.1929,0.0025,0.1437,0.1131,85.99,133.65,88.77,102.80,0.9436,1.0000,0.9998,0.9741,0.0041,0.9858,0.1074,0.0013,0.0774
73,0.6540,7,,,,,,,,,,,,,,,,,,
73_val,,,0.9229,0.2120,0.0025,0.1719,0.1288,85.15,133.61,84.61,101.12,0.9382,1.0000,0.9998,0.9771,0.0049,0.9885,0.1195,0.0013,0.0940
74,0.6412,7,,,,,,,,,,,,,,,,,,
74_val,,,0.9151,0.2331,0.0025,0.1977,0.1445,85.12,133.87,80.94,99.98,0.9314,1.0000,0.9998,0.9800,0.0032,0.9903,0.1333,0.0013,0.1097
75,0.6394,7,,,,,,,,,,,,,,,,,,
75_val,,,0.8999,0.2854,0.0026,0.2990,0.1957,83.34,131.72,76.95,97.33,0.9246,1.0000,0.9989,0.9849,0.0095,0.9944,0.1687,0.0013,0.1758
76,0.6252,7,,,,,,,,,,,,,,,,,,
76_val,,,0.8835,0.3692,0.0027,0.3576,0.2432,83.88,127.77,77.06,96.24,0.9134,1.0000,0.9972,0.9900,0.0485,0.9957,0.2314,0.0013,0.2178
76_val,,,0.6278,0.4916,0.0087,0.9241,0.4748,81.31,94.30,1.00,58.87,0.8175,0.9988,0.9639,0.9950,0.7103,0.9999,0.3515,0.0044,0.8874
77,0.5355,7,,,,,,,,,,,,,,,,,,
78,0.4718,7,,,,,,,,,,,,,,,,,,
78_val,,,0.5390,0.5796,0.3224,0.8812,0.5944,77.31,95.51,3.74,58.85,0.9093,1.0000,0.9895,0.9959,0.9947,0.9997,0.4254,0.1922,0.7943
79,0.4100,7,,,,,,,,,,,,,,,,,,
79_val,,,0.5070,0.6880,0.3584,0.9103,0.6522,86.40,95.62,1.41,61.15,0.9059,0.9982,0.9750,0.9976,0.9955,0.9998,0.5546,0.2184,0.8536
80,0.3876,7,,,,,,,,,,,,,,,,,,
80_val,,,0.5018,0.7197,0.3355,0.9011,0.6521,87.71,95.27,30.08,71.02,0.9072,0.9982,0.9716,0.9980,0.9950,0.9998,0.5965,0.2016,0.8401
81,0.3995,7,,,,,,,,,,,,,,,,,,
81_val,,,0.5026,0.7136,0.3078,0.8835,0.6350,87.99,95.36,28.72,70.69,0.9080,1.0000,0.9705,0.9979,0.9943,0.9997,0.5878,0.1819,0.8109
82,0.3759,7,,,,,,,,,,,,,,,,,,
82_val,,,0.4798,0.7436,0.3545,0.9190,0.6724,89.30,95.38,1.41,62.03,0.9142,0.9980,0.9562,0.9982,0.9954,0.9999,0.6266,0.2156,0.8847
84,0.3597,7,,,,,,,,,,,,,,,,,,
85,0.3669,7,,,,,,,,,,,,,,,,,,
85_val,,,0.4492,0.7964,0.4052,0.9289,0.7102,89.55,95.52,1.00,62.02,0.9045,0.9966,0.9611,0.9988,0.9963,0.9999,0.7113,0.2543,0.8988
86,0.3496,7,,,,,,,,,,,,,,,,,,
86_val,,,0.4352,0.8453,0.5070,0.9291,0.7605,88.82,95.81,1.00,61.88,0.8889,0.9882,0.9277,0.9993,0.9976,0.9999,0.8058,0.3410,0.9305
87,0.3302,7,,,,,,,,,,,,,,,,,,
87_val,,,0.4735,0.7030,0.6113,0.8779,0.7307,89.30,94.49,1.00,61.60,0.9446,0.9765,0.8012,0.9975,0.9985,1.0000,0.5598,0.4449,0.9707
88,0.3362,7,,,,,,,,,,,,,,,,,,
88_val,,,0.4411,0.7875,0.4825,0.8790,0.7163,89.01,93.04,52.02,78.02,0.9150,0.9996,0.9885,0.9986,0.9973,0.9997,0.6911,0.3180,0.7914
89,0.3427,7,,,,,,,,,,,,,,,,,,
89_val,,,0.4109,0.8354,0.5702,0.9274,0.7777,89.19,91.76,1.00,60.65,0.8853,0.9944,0.9741,0.9992,0.9981,0.9998,0.7909,0.3997,0.8849
91,0.3346,7,,,,,,,,,,,,,,,,,,
91_val,,,0.3763,0.8864,0.7226,0.9286,0.8459,4.39,62.65,1.00,22.68,0.9069,0.9928,0.9707,0.9995,0.9990,0.9999,0.8668,0.5680,0.8900
92,0.3091,7,,,,,,,,,,,,,,,,,,
92_val,,,0.3898,0.8203,0.6324,0.9158,0.7895,88.60,91.31,1.00,60.30,0.9351,0.9974,0.9711,0.9989,0.9985,0.9998,0.7306,0.4630,0.8665
93,0.2990,7,,,,,,,,,,,,,,,,,,
93_val,,,0.3766,0.8270,0.6661,0.9336,0.8089,89.02,91.74,1.00,60.59,0.9244,0.9928,0.9568,0.9990,0.9987,0.9999,0.7481,0.5012,0.9114
94,0.3186,7,,,,,,,,,,,,,,,,,,
94_val,,,0.3752,0.8645,0.6791,0.9386,0.8274,75.67,93.42,1.00,56.70,0.9081,0.9950,0.9459,0.9994,0.9988,0.9999,0.8249,0.5154,0.9314
95,0.3145,7,,,,,,,,,,,,,,,,,,
95_val,,,0.3565,0.8734,0.7961,0.9401,0.8699,47.58,63.98,1.00,37.52,0.8815,0.9814,0.9442,0.9995,0.9994,0.9999,0.8655,0.6696,0.9360
96,0.3308,7,,,,,,,,,,,,,,,,,,
96_val,,,0.3678,0.8196,0.6469,0.9099,0.7921,85.19,63.93,29.10,59.41,0.9346,0.9940,0.9694,0.9989,0.9986,0.9998,0.7297,0.4795,0.8573
97,0.3189,7,,,,,,,,,,,,,,,,,,
97_val,,,0.3832,0.7606,0.4956,0.9221,0.7261,88.77,92.59,1.00,60.79,0.9302,0.9908,0.9273,0.9983,0.9975,0.9999,0.6432,0.3305,0.9169
98,0.2917,7,,,,,,,,,,,,,,,,,,
98_val,,,0.4314,0.7920,0.7815,0.7334,0.7690,4.00,61.20,2.24,22.48,0.6635,0.7979,0.5810,1.0000,0.9997,1.0000,0.9821,0.7658,0.9941
