Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
43,0.9236,11,,,,,,,,,,,,,,,,,,
43_val,,,0.9792,0.0838,0.0107,0.0291,0.0412,82.64,139.50,88.69,103.61,1.0000,1.0000,1.0000,0.8031,0.0000,0.7996,0.0437,0.0054,0.0147
44,0.9153,11,,,,,,,,,,,,,,,,,,
44_val,,,0.9787,0.0857,0.0107,0.0295,0.0420,82.15,139.50,88.51,103.39,1.0000,1.0000,1.0000,0.8079,0.0000,0.8028,0.0448,0.0054,0.0150
45,0.9136,11,,,,,,,,,,,,,,,,,,
45_val,,,0.9783,0.0873,0.0107,0.0296,0.0425,81.69,139.50,88.12,103.11,1.0000,1.0000,1.0000,0.8116,0.0000,0.8032,0.0456,0.0054,0.0150
46,0.9192,11,,,,,,,,,,,,,,,,,,
46_val,,,0.9781,0.0876,0.0107,0.0303,0.0429,81.65,139.50,88.10,103.08,1.0000,1.0000,1.0000,0.8123,0.0000,0.8080,0.0458,0.0054,0.0154
47,0.9151,11,,,,,,,,,,,,,,,,,,
47_val,,,0.9774,0.0899,0.0107,0.0309,0.0438,81.41,139.50,87.85,102.92,1.0000,1.0000,1.0000,0.8176,0.0000,0.8122,0.0471,0.0054,0.0157
48,0.9172,11,,,,,,,,,,,,,,,,,,
48_val,,,0.9770,0.0918,0.0107,0.0320,0.0448,81.17,139.50,87.53,102.73,1.0000,1.0000,1.0000,0.8218,0.0000,0.8184,0.0481,0.0054,0.0163
49,0.9110,11,,,,,,,,,,,,,,,,,,
49_val,,,0.9765,0.0937,0.0107,0.0330,0.0458,81.05,139.50,87.21,102.59,1.0000,1.0000,1.0000,0.8258,0.0000,0.8241,0.0492,0.0054,0.0168
50,0.9137,11,,,,,,,,,,,,,,,,,,
50_val,,,0.9764,0.0961,0.0107,0.0333,0.0467,81.01,139.50,87.03,102.51,1.0000,1.0000,1.0000,0.8305,0.0000,0.8260,0.0505,0.0054,0.0169
51,0.9075,11,,,,,,,,,,,,,,,,,,
51_val,,,0.9769,0.0895,0.0107,0.0302,0.0434,81.47,139.50,88.67,103.21,1.0000,1.0000,1.0000,0.8167,0.0000,0.8071,0.0468,0.0054,0.0153
52,0.9051,11,,,,,,,,,,,,,,,,,,
52_val,,,0.9754,0.0992,0.0107,0.0359,0.0486,80.65,139.50,86.65,102.27,1.0000,1.0000,1.0000,0.8365,0.0000,0.8389,0.0522,0.0054,0.0183
53,0.9031,11,,,,,,,,,,,,,,,,,,
53_val,,,0.9749,0.1030,0.0107,0.0376,0.0504,80.26,139.50,86.06,101.94,1.0000,1.0000,1.0000,0.8431,0.0000,0.8466,0.0543,0.0054,0.0192
54,0.9006,11,,,,,,,,,,,,,,,,,,
54_val,,,0.9746,0.1033,0.0107,0.0379,0.0506,79.97,139.50,85.59,101.69,1.0000,1.0000,1.0000,0.8437,0.0000,0.8478,0.0545,0.0054,0.0193
55,0.8987,11,,,,,,,,,,,,,,,,,,
55_val,,,0.9745,0.1045,0.0107,0.0385,0.0512,79.91,139.50,85.31,101.58,1.0000,1.0000,1.0000,0.8456,0.0000,0.8503,0.0551,0.0054,0.0196
56,0.8949,11,,,,,,,,,,,,,,,,,,
56_val,,,0.9739,0.1069,0.0107,0.0390,0.0522,79.63,139.50,85.12,101.42,1.0000,1.0000,1.0000,0.8496,0.0000,0.8521,0.0565,0.0054,0.0199
57,0.8932,11,,,,,,,,,,,,,,,,,,
57_val,,,0.9674,0.1390,0.0107,0.0530,0.0676,76.35,139.50,80.16,98.67,1.0000,1.0000,1.0000,0.8884,0.0000,0.8929,0.0747,0.0054,0.0272
58,0.8743,11,,,,,,,,,,,,,,,,,,
58_val,,,0.9669,0.1369,0.0107,0.0570,0.0682,76.95,139.50,79.86,98.77,1.0000,1.0000,1.0000,0.8864,0.0000,0.9008,0.0735,0.0054,0.0293
59,0.8749,11,,,,,,,,,,,,,,,,,,
59_val,,,0.9664,0.1374,0.0107,0.0622,0.0701,77.65,139.50,79.44,98.86,1.0000,1.0000,1.0000,0.8869,0.0000,0.9096,0.0738,0.0054,0.0321
60,0.8721,11,,,,,,,,,,,,,,,,,,
60_val,,,0.9575,0.1916,0.0107,0.1020,0.1014,74.64,139.06,77.02,96.91,0.9999,1.0000,0.9999,0.9240,0.0005,0.9472,0.1059,0.0054,0.0538
61,0.8439,11,,,,,,,,,,,,,,,,,,
61_val,,,0.9563,0.1844,0.0107,0.0974,0.0975,75.29,138.55,77.41,97.09,0.9998,1.0000,0.9999,0.9204,0.0012,0.9444,0.1016,0.0054,0.0512
62,0.8436,11,,,,,,,,,,,,,,,,,,
62_val,,,0.9556,0.1813,0.0107,0.1012,0.0977,76.27,138.17,77.16,97.20,0.9999,1.0000,0.9999,0.9186,0.0019,0.9467,0.0997,0.0054,0.0533
63,0.8474,11,,,,,,,,,,,,,,,,,,
63_val,,,0.9552,0.1825,0.0107,0.0999,0.0977,75.42,137.94,77.10,96.82,0.9999,1.0000,1.0000,0.9193,0.0026,0.9460,0.1004,0.0054,0.0526
64,0.8312,11,,,,,,,,,,,,,,,,,,
64_val,,,0.9522,0.1982,0.0107,0.1050,0.1046,74.74,138.01,77.11,96.62,0.9998,1.0000,1.0000,0.9271,0.0027,0.9489,0.1100,0.0054,0.0554
65,0.8265,11,,,,,,,,,,,,,,,,,,
65_val,,,0.9499,0.2039,0.0107,0.1088,0.1078,74.57,137.89,76.77,96.41,0.9998,1.0000,1.0000,0.9297,0.0031,0.9509,0.1135,0.0054,0.0575
66,0.8187,11,,,,,,,,,,,,,,,,,,
66_val,,,0.9472,0.2144,0.0107,0.1233,0.1161,74.61,137.48,76.75,96.28,0.9998,1.0000,1.0000,0.9340,0.0047,0.9573,0.1201,0.0054,0.0657
67,0.8256,11,,,,,,,,,,,,,,,,,,
67_val,,,0.9450,0.2282,0.0107,0.1283,0.1224,73.96,137.63,76.90,96.16,0.9997,1.0000,0.9999,0.9391,0.0043,0.9593,0.1288,0.0054,0.0686
68,0.8160,11,,,,,,,,,,,,,,,,,,
68_val,,,0.9434,0.2442,0.0107,0.1347,0.1299,76.01,138.16,77.71,97.29,0.9995,1.0000,0.9999,0.9443,0.0026,0.9615,0.1391,0.0054,0.0722
69,0.8118,11,,,,,,,,,,,,,,,,,,
69_val,,,0.9014,0.3229,0.0107,0.2370,0.1902,73.25,137.54,76.53,95.77,0.9977,1.0000,0.9996,0.9623,0.0064,0.9807,0.1927,0.0054,0.1344
70,0.7167,11,,,,,,,,,,,,,,,,,,
70_val,,,0.8861,0.3601,0.0107,0.2486,0.2065,70.64,137.98,75.74,94.78,0.9963,1.0000,0.9997,0.9681,0.0040,0.9819,0.2197,0.0054,0.1419
71,0.6869,11,,,,,,,,,,,,,,,,,,
71_val,,,0.8709,0.4045,0.0107,0.2996,0.2383,70.04,138.11,74.97,94.37,0.9933,1.0000,0.9997,0.9737,0.0033,0.9860,0.2540,0.0054,0.1762
72,0.6565,11,,,,,,,,,,,,,,,,,,
72_val,,,0.8473,0.5026,0.0107,0.4144,0.3092,66.27,138.35,68.60,91.07,0.9896,1.0000,0.9997,0.9824,0.0030,0.9915,0.3368,0.0054,0.2614
73,0.6546,11,,,,,,,,,,,,,,,,,,
73_val,,,0.8360,0.5279,0.0107,0.4232,0.3206,65.40,138.40,67.79,90.53,0.9883,1.0000,0.9995,0.9842,0.0027,0.9918,0.3602,0.0054,0.2684
74,0.6400,11,,,,,,,,,,,,,,,,,,
74_val,,,0.8275,0.5399,0.0110,0.4384,0.3297,65.65,132.34,66.82,88.27,0.9866,1.0000,0.9996,0.9850,0.0250,0.9923,0.3716,0.0055,0.2807
75,0.6391,11,,,,,,,,,,,,,,,,,,
75_val,,,0.8129,0.5776,0.0172,0.4716,0.3554,64.41,127.91,66.32,86.21,0.9858,1.0000,0.9995,0.9871,0.3816,0.9933,0.4084,0.0087,0.3086
76,0.6052,11,,,,,,,,,,,,,,,,,,
76_val,,,0.7973,0.6317,0.0207,0.4966,0.3830,63.70,131.70,65.99,87.13,0.9816,1.0000,0.9994,0.9899,0.4904,0.9939,0.4657,0.0105,0.3303
76_val,,,0.5809,0.7376,0.0407,0.6910,0.4898,58.64,111.74,2.83,57.74,0.9588,1.0000,0.9916,0.9942,0.7458,0.9974,0.5994,0.0208,0.5302
77,0.4917,11,,,,,,,,,,,,,,,,,,
78,0.4492,11,,,,,,,,,,,,,,,,,,
78_val,,,0.5199,0.7233,0.7014,0.6637,0.6961,57.84,90.92,3.00,50.59,0.9830,0.9994,0.9964,0.9934,0.9954,0.9970,0.5722,0.5402,0.4975
79,0.3739,11,,,,,,,,,,,,,,,,,,
79_val,,,0.4953,0.7577,0.7271,0.6806,0.7218,56.46,89.76,3.00,49.74,0.9806,0.9996,0.9974,0.9945,0.9960,0.9972,0.6174,0.5714,0.5165
80,0.3683,11,,,,,,,,,,,,,,,,,,
80_val,,,0.4838,0.7719,0.7277,0.6812,0.7269,54.65,88.97,3.00,48.87,0.9812,0.9997,0.9986,0.9949,0.9960,0.9972,0.6362,0.5720,0.5169
81,0.3518,11,,,,,,,,,,,,,,,,,,
81_val,,,0.4752,0.7833,0.6994,0.6747,0.7191,51.33,85.75,3.00,46.69,0.9823,0.9998,0.9990,0.9953,0.9954,0.9971,0.6514,0.5378,0.5094
82,0.3393,11,,,,,,,,,,,,,,,,,,
82_val,,,0.4554,0.7911,0.7441,0.6972,0.7441,50.50,85.63,2.83,46.32,0.9804,0.9997,0.9988,0.9955,0.9963,0.9974,0.6630,0.5926,0.5355
83,0.3242,11,,,,,,,,,,,,,,,,,,
83_val,,,0.4462,0.8201,0.7425,0.6851,0.7492,50.80,85.38,2.83,46.33,0.9816,0.9997,0.9988,0.9963,0.9963,0.9972,0.7043,0.5905,0.5213
84,0.3204,11,,,,,,,,,,,,,,,,,,
84_val,,,0.4402,0.8257,0.7601,0.6746,0.7534,50.62,86.01,3.00,46.54,0.9822,0.9997,0.9990,0.9964,0.9966,0.9971,0.7121,0.6131,0.5092
85,0.3091,11,,,,,,,,,,,,,,,,,,
85_val,,,0.4247,0.8507,0.7599,0.6787,0.7631,47.52,85.44,3.00,45.32,0.9797,0.9997,0.9989,0.9971,0.9966,0.9972,0.7517,0.6129,0.5140
86,0.3300,11,,,,,,,,,,,,,,,,,,
86_val,,,0.4065,0.8503,0.7771,0.7061,0.7778,48.85,85.00,2.45,45.43,0.9811,0.9996,0.9989,0.9971,0.9969,0.9975,0.7502,0.6356,0.5461
87,0.3035,11,,,,,,,,,,,,,,,,,,
87_val,,,0.4070,0.7313,0.8160,0.7611,0.7695,54.36,82.91,2.00,46.42,0.9883,0.9989,0.9989,0.9936,0.9976,0.9981,0.5804,0.6897,0.6148
88,0.2963,11,,,,,,,,,,,,,,,,,,
88_val,,,0.4167,0.8182,0.7285,0.6368,0.7278,48.53,66.25,3.32,39.37,0.9867,0.9998,0.9995,0.9962,0.9960,0.9966,0.6988,0.5730,0.4672
89,0.2799,11,,,,,,,,,,,,,,,,,,
89_val,,,0.3864,0.8766,0.7631,0.6656,0.7684,28.48,63.42,3.00,31.63,0.9787,0.9997,0.9993,0.9977,0.9966,0.9970,0.7938,0.6170,0.4990
90,0.2748,11,,,,,,,,,,,,,,,,,,
90_val,,,0.3728,0.8949,0.7878,0.6871,0.7899,2.45,90.74,2.83,32.01,0.9764,0.9995,0.9990,0.9981,0.9971,0.9973,0.8260,0.6500,0.5236
91,0.2694,11,,,,,,,,,,,,,,,,,,
91_val,,,0.3874,0.8537,0.6754,0.6631,0.7307,32.66,149.63,3.00,61.77,0.9864,0.9996,0.9995,0.9971,0.9948,0.9970,0.7524,0.5100,0.4961
92,0.3179,11,,,,,,,,,,,,,,,,,,
92_val,,,0.3766,0.8189,0.7598,0.6687,0.7491,48.15,86.84,3.00,46.00,0.9897,0.9998,0.9995,0.9961,0.9966,0.9970,0.6983,0.6127,0.5024
93,0.3021,11,,,,,,,,,,,,,,,,,,
93_val,,,0.3524,0.8558,0.7848,0.6893,0.7766,43.86,81.70,3.00,42.85,0.9851,0.9997,0.9994,0.9971,0.9970,0.9973,0.7566,0.6460,0.5260
94,0.2741,11,,,,,,,,,,,,,,,,,,
94_val,,,0.3388,0.8694,0.7854,0.7007,0.7852,30.89,67.65,2.83,33.79,0.9819,0.9997,0.9989,0.9975,0.9971,0.9974,0.7801,0.6468,0.5396
95,0.2548,11,,,,,,,,,,,,,,,,,,
95_val,,,0.3398,0.8902,0.8205,0.6726,0.7944,2.83,82.97,3.00,29.60,0.9828,0.9992,0.9994,0.9980,0.9976,0.9971,0.8136,0.6960,0.5068
96,0.2370,11,,,,,,,,,,,,,,,,,,
96_val,,,0.3425,0.8585,0.7953,0.6699,0.7746,28.61,81.91,3.00,37.84,0.9879,0.9997,0.9996,0.9972,0.9972,0.9970,0.7591,0.6603,0.5038
97,0.2440,11,,,,,,,,,,,,,,,,,,
97_val,,,0.3298,0.8190,0.7802,0.7123,0.7705,46.05,81.82,2.45,43.44,0.9877,0.9998,0.9995,0.9962,0.9970,0.9976,0.6995,0.6397,0.5533
98,0.2462,11,,,,,,,,,,,,,,,,,,
98_val,,,0.3163,0.8980,0.7674,0.7272,0.7976,9.46,151.56,2.24,54.42,0.9743,0.9923,0.9986,0.9982,0.9968,0.9978,0.8329,0.6256,0.5718
