Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
8,0.2248,24,,,,,,,,,,,,,,,,,,
8_val,,,0.3077,0.9210,0.7461,0.8387,0.8353,3.33,7.08,5.24,5.22,0.9095,0.7869,0.8240,0.9985,0.9976,0.9992,0.9342,0.7121,0.8740
9,0.2184,24,,,,,,,,,,,,,,,,,,
9_val,,,0.2948,0.9183,0.7484,0.8469,0.8379,2.08,6.77,5.52,4.79,0.9322,0.7852,0.8148,0.9977,0.9977,0.9994,0.9059,0.7161,0.9130
10,0.2188,24,,,,,,,,,,,,,,,,,,
10_val,,,0.3045,0.9227,0.6629,0.8467,0.8108,2.70,15.60,5.46,7.92,0.9192,0.8295,0.8119,0.9983,0.9943,0.9995,0.9273,0.5629,0.9149
11,0.2141,24,,,,,,,,,,,,,,,,,,
11_val,,,0.2810,0.9231,0.7103,0.8445,0.8260,2.33,12.54,5.35,6.74,0.9199,0.8125,0.8177,0.9983,0.9962,0.9994,0.9274,0.6404,0.8968
12,0.2011,24,,,,,,,,,,,,,,,,,,
12_val,,,0.3787,0.8228,0.5049,0.7134,0.6804,20.09,20.21,9.62,16.64,0.9771,0.8883,0.8682,0.9903,0.9853,0.9972,0.7107,0.3576,0.6071
13,0.2333,24,,,,,,,,,,,,,,,,,,
13_val,,,0.3789,0.8903,0.5610,0.7944,0.7486,40.98,19.98,6.62,22.53,0.9391,0.8583,0.8484,0.9959,0.9892,0.9984,0.8471,0.4242,0.7601
14,0.2818,24,,,,,,,,,,,,,,,,,,
14_val,,,0.3393,0.9104,0.6572,0.8146,0.7941,4.40,15.51,6.12,8.68,0.9255,0.8401,0.8491,0.9974,0.9938,0.9987,0.8966,0.5528,0.7978
15,0.2404,24,,,,,,,,,,,,,,,,,,
15_val,,,0.2774,0.9210,0.7253,0.8380,0.8281,2.08,7.52,5.94,5.18,0.9040,0.7724,0.8196,0.9986,0.9973,0.9993,0.9396,0.6876,0.8773
16,0.2172,24,,,,,,,,,,,,,,,,,,
16_val,,,0.2379,0.9179,0.7533,0.8472,0.8395,2.82,6.46,5.61,4.97,0.8822,0.7511,0.8088,0.9991,0.9984,0.9995,0.9587,0.7570,0.9160
17,0.2206,24,,,,,,,,,,,,,,,,,,
17_val,,,0.2296,0.9227,0.7525,0.8501,0.8418,2.70,7.14,5.65,5.16,0.9043,0.7705,0.8164,0.9987,0.9981,0.9995,0.9432,0.7360,0.9164
18,0.2106,24,,,,,,,,,,,,,,,,,,
18_val,,,0.2465,0.9202,0.6735,0.8451,0.8129,3.17,16.30,5.45,8.30,0.9006,0.8139,0.8173,0.9987,0.9950,0.9994,0.9419,0.5845,0.8951
19,0.2051,24,,,,,,,,,,,,,,,,,,
19_val,,,0.2649,0.9202,0.5944,0.8449,0.7865,4.22,19.14,4.66,9.34,0.9113,0.8627,0.8354,0.9983,0.9909,0.9992,0.9299,0.4628,0.8688
20,0.1929,24,,,,,,,,,,,,,,,,,,
20_val,,,0.2751,0.9132,0.5712,0.8262,0.7702,12.16,20.08,5.26,12.50,0.9241,0.8870,0.8406,0.9976,0.9892,0.9990,0.9035,0.4321,0.8172
21,0.1910,24,,,,,,,,,,,,,,,,,,
21_val,,,1.0681,0.0468,0.0185,0.0119,0.0258,116.44,132.31,131.92,126.89,1.0000,1.0000,0.9997,0.0000,0.0000,0.0001,0.0240,0.0093,0.0060
22,1.0458,24,,,,,,,,,,,,,,,,,,
22_val,,,1.0048,0.0468,0.0185,0.0119,0.0258,116.44,132.31,131.99,126.91,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0240,0.0093,0.0060
23,1.0091,24,,,,,,,,,,,,,,,,,,
23_val,,,0.9932,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.04,126.93,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
24,1.0012,24,,,,,,,,,,,,,,,,,,
24_val,,,0.9894,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.04,126.93,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
25,0.9984,24,,,,,,,,,,,,,,,,,,
25_val,,,0.9872,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.04,126.93,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
26,0.9939,24,,,,,,,,,,,,,,,,,,
26_val,,,0.9858,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.04,126.93,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
27,0.9912,24,,,,,,,,,,,,,,,,,,
27_val,,,0.9847,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.03,126.93,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
28,0.9894,24,,,,,,,,,,,,,,,,,,
28_val,,,0.9836,0.0468,0.0185,0.0119,0.0258,116.44,132.31,132.00,126.92,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0240,0.0093,0.0060
29,0.9874,24,,,,,,,,,,,,,,,,,,
29_val,,,0.9737,0.0468,0.0185,0.0136,0.0263,116.44,132.31,122.58,123.78,1.0000,1.0000,0.9996,0.0000,0.0000,0.1118,0.0240,0.0093,0.0069
30,0.9652,24,,,,,,,,,,,,,,,,,,
30_val,,,0.9732,0.0468,0.0185,0.0156,0.0270,116.44,132.31,119.16,122.64,1.0000,1.0000,0.9992,0.0000,0.0000,0.2119,0.0240,0.0093,0.0079
31,0.9635,24,,,,,,,,,,,,,,,,,,
31_val,,,0.9728,0.0468,0.0185,0.0179,0.0278,116.44,132.31,119.09,122.62,1.0000,1.0000,0.9990,0.0000,0.0000,0.3105,0.0240,0.0093,0.0091
32,0.9599,24,,,,,,,,,,,,,,,,,,
32_val,,,0.9717,0.0468,0.0185,0.0191,0.0281,116.44,132.31,119.72,122.82,1.0000,1.0000,0.9987,0.0000,0.0000,0.3530,0.0240,0.0093,0.0097
33,0.9583,24,,,,,,,,,,,,,,,,,,
33_val,,,0.9706,0.0468,0.0185,0.0211,0.0288,116.51,132.31,120.30,123.04,1.0000,1.0000,0.9986,0.0000,0.0000,0.4111,0.0240,0.0093,0.0107
34,0.9540,24,,,,,,,,,,,,,,,,,,
34_val,,,0.9691,0.0475,0.0185,0.0241,0.0301,113.83,132.31,120.37,122.17,1.0000,1.0000,0.9987,0.0159,0.0000,0.4821,0.0244,0.0093,0.0122
35,0.9523,24,,,,,,,,,,,,,,,,,,
35_val,,,0.9676,0.0651,0.0185,0.0275,0.0370,105.95,132.31,120.71,119.66,1.0000,1.0000,0.9989,0.2893,0.0000,0.5495,0.0337,0.0093,0.0140
36,0.9510,24,,,,,,,,,,,,,,,,,,
36_val,,,0.9599,0.1661,0.0185,0.0460,0.0769,67.06,132.31,80.66,93.34,0.9979,1.0000,0.9964,0.7527,0.0000,0.7449,0.0909,0.0093,0.0237
37,0.9433,24,,,,,,,,,,,,,,,,,,
37_val,,,0.9589,0.1744,0.0185,0.0478,0.0802,66.65,132.31,80.56,93.17,0.9976,1.0000,0.9963,0.7669,0.0000,0.7552,0.0959,0.0093,0.0246
38,0.9391,24,,,,,,,,,,,,,,,,,,
38_val,,,0.9583,0.1813,0.0185,0.0493,0.0830,66.60,132.31,80.62,93.18,0.9971,1.0000,0.9957,0.7778,0.0000,0.7632,0.1001,0.0093,0.0254
39,0.9343,24,,,,,,,,,,,,,,,,,,
39_val,,,0.9573,0.1891,0.0185,0.0501,0.0859,66.64,132.31,80.51,93.15,0.9962,1.0000,0.9950,0.7892,0.0000,0.7672,0.1049,0.0093,0.0258
40,0.9330,24,,,,,,,,,,,,,,,,,,
40_val,,,0.9569,0.1963,0.0185,0.0521,0.0889,67.07,132.31,81.03,93.47,0.9954,1.0000,0.9945,0.7990,0.0000,0.7769,0.1093,0.0093,0.0269
41,0.9328,24,,,,,,,,,,,,,,,,,,
41_val,,,0.9669,0.1920,0.0185,0.0476,0.0860,78.93,132.31,93.64,101.63,0.9953,1.0000,0.9950,0.7933,0.0000,0.7547,0.1067,0.0093,0.0245
42,0.9403,24,,,,,,,,,,,,,,,,,,
42_val,,,0.9535,0.2327,0.0185,0.0597,0.1036,66.83,132.31,81.41,93.52,0.9891,1.0000,0.9897,0.8395,0.0000,0.8071,0.1324,0.0093,0.0310
43,0.9288,24,,,,,,,,,,,,,,,,,,
43_val,,,0.9516,0.2414,0.0185,0.0639,0.1079,66.92,132.31,81.96,93.73,0.9884,1.0000,0.9890,0.8473,0.0000,0.8208,0.1381,0.0093,0.0333
44,0.9245,24,,,,,,,,,,,,,,,,,,
44_val,,,0.9507,0.2489,0.0185,0.0661,0.1112,66.76,132.31,81.95,93.67,0.9873,1.0000,0.9879,0.8537,0.0000,0.8273,0.1430,0.0093,0.0344
45,0.9248,24,,,,,,,,,,,,,,,,,,
45_val,,,0.9505,0.2543,0.0185,0.0668,0.1132,67.11,132.31,82.35,93.92,0.9870,1.0000,0.9884,0.8580,0.0000,0.8296,0.1466,0.0093,0.0348
46,0.9188,24,,,,,,,,,,,,,,,,,,
46_val,,,0.9495,0.2547,0.0185,0.0680,0.1137,66.57,132.31,81.81,93.56,0.9866,1.0000,0.9870,0.8583,0.0000,0.8330,0.1469,0.0093,0.0355
47,0.9174,24,,,,,,,,,,,,,,,,,,
47_val,,,0.9485,0.2616,0.0185,0.0697,0.1166,66.71,132.31,81.95,93.66,0.9861,1.0000,0.9880,0.8635,0.0000,0.8374,0.1515,0.0093,0.0364
48,0.9157,24,,,,,,,,,,,,,,,,,,
48_val,,,0.9476,0.2649,0.0185,0.0722,0.1185,66.82,132.31,82.28,93.80,0.9864,1.0000,0.9871,0.8658,0.0000,0.8433,0.1537,0.0093,0.0378
49,0.9231,24,,,,,,,,,,,,,,,,,,
49_val,,,0.9467,0.2704,0.0185,0.0744,0.1211,66.72,132.31,82.40,93.81,0.9858,1.0000,0.9867,0.8696,0.0000,0.8483,0.1575,0.0093,0.0389
50,0.9154,24,,,,,,,,,,,,,,,,,,
50_val,,,0.9464,0.2760,0.0185,0.0747,0.1231,66.80,132.31,82.33,93.82,0.9858,1.0000,0.9882,0.8731,0.0000,0.8490,0.1613,0.0093,0.0392
51,0.9120,24,,,,,,,,,,,,,,,,,,
51_val,,,0.9467,0.2564,0.0185,0.0648,0.1132,71.10,132.31,91.62,98.34,0.9867,1.0000,0.9912,0.8577,0.0000,0.8164,0.1483,0.0093,0.0338
52,0.9122,24,,,,,,,,,,,,,,,,,,
52_val,,,0.9450,0.2765,0.0185,0.0785,0.1245,66.80,132.31,82.85,93.99,0.9852,1.0000,0.9872,0.8739,0.0000,0.8575,0.1615,0.0093,0.0412
53,0.9084,24,,,,,,,,,,,,,,,,,,
53_val,,,0.9437,0.2850,0.0185,0.0833,0.1289,67.05,132.31,83.44,94.27,0.9851,1.0000,0.9879,0.8791,0.0000,0.8660,0.1674,0.0093,0.0438
54,0.9034,24,,,,,,,,,,,,,,,,,,
54_val,,,0.9428,0.2895,0.0185,0.0847,0.1309,66.79,132.31,83.35,94.15,0.9848,1.0000,0.9878,0.8817,0.0000,0.8683,0.1706,0.0093,0.0446
55,0.9072,24,,,,,,,,,,,,,,,,,,
55_val,,,0.9419,0.2924,0.0185,0.0867,0.1325,66.87,132.31,83.48,94.22,0.9850,1.0000,0.9879,0.8834,0.0000,0.8715,0.1725,0.0093,0.0458
56,0.9039,24,,,,,,,,,,,,,,,,,,
56_val,,,0.9411,0.2976,0.0185,0.0881,0.1347,66.95,132.31,83.56,94.27,0.9843,1.0000,0.9873,0.8863,0.0000,0.8737,0.1762,0.0093,0.0465
57,0.9009,24,,,,,,,,,,,,,,,,,,
57_val,,,0.9281,0.3618,0.0185,0.1184,0.1662,68.04,132.31,85.57,95.31,0.9724,1.0000,0.9637,0.9165,0.0000,0.9087,0.2235,0.0093,0.0639
58,0.8826,24,,,,,,,,,,,,,,,,,,
58_val,,,0.9268,0.3513,0.0185,0.1266,0.1654,68.05,132.31,85.84,95.40,0.9766,1.0000,0.9655,0.9121,0.0000,0.9158,0.2153,0.0093,0.0687
59,0.8819,24,,,,,,,,,,,,,,,,,,
59_val,,,0.9261,0.3388,0.0185,0.1355,0.1643,68.07,132.31,86.35,95.58,0.9806,1.0000,0.9637,0.9067,0.0000,0.9224,0.2060,0.0093,0.0740
60,0.8722,24,,,,,,,,,,,,,,,,,,
60_val,,,0.9088,0.4049,0.0185,0.1852,0.2029,68.90,132.05,87.04,96.00,0.9711,1.0000,0.9426,0.9308,0.0003,0.9472,0.2575,0.0093,0.1049
61,0.8515,24,,,,,,,,,,,,,,,,,,
61_val,,,0.9061,0.4031,0.0185,0.1897,0.2038,68.69,131.80,86.76,95.75,0.9747,1.0000,0.9410,0.9302,0.0007,0.9485,0.2554,0.0093,0.1079
62,0.8523,24,,,,,,,,,,,,,,,,,,
62_val,,,0.9048,0.3956,0.0185,0.1951,0.2031,68.71,131.60,86.89,95.73,0.9772,1.0000,0.9432,0.9277,0.0011,0.9506,0.2494,0.0093,0.1113
63,0.8425,24,,,,,,,,,,,,,,,,,,
63_val,,,0.9036,0.3979,0.0185,0.1904,0.2023,68.60,131.53,86.68,95.60,0.9755,1.0000,0.9449,0.9286,0.0013,0.9491,0.2514,0.0093,0.1082
64,0.8447,24,,,,,,,,,,,,,,,,,,
64_val,,,0.8985,0.4199,0.0185,0.1995,0.2126,68.70,131.49,86.70,95.63,0.9737,1.0000,0.9434,0.9352,0.0015,0.9520,0.2690,0.0094,0.1141
65,0.8463,24,,,,,,,,,,,,,,,,,,
65_val,,,0.8941,0.4241,0.0185,0.2093,0.2173,68.56,131.37,85.83,95.25,0.9728,0.9998,0.9376,0.9364,0.0018,0.9552,0.2724,0.0094,0.1206
66,0.8311,24,,,,,,,,,,,,,,,,,,
66_val,,,0.8894,0.4300,0.0185,0.2281,0.2255,68.59,130.92,84.74,94.75,0.9728,0.9993,0.9318,0.9380,0.0032,0.9602,0.2772,0.0094,0.1333
67,0.8281,24,,,,,,,,,,,,,,,,,,
67_val,,,0.8866,0.4355,0.0185,0.2262,0.2268,68.60,131.05,85.13,94.93,0.9705,0.9997,0.9359,0.9396,0.0030,0.9597,0.2821,0.0094,0.1320
68,0.8500,24,,,,,,,,,,,,,,,,,,
68_val,,,0.8823,0.4540,0.0185,0.2322,0.2349,68.86,131.36,85.26,95.16,0.9725,1.0000,0.9503,0.9439,0.0020,0.9594,0.2976,0.0094,0.1363
69,0.8238,24,,,,,,,,,,,,,,,,,,
69_val,,,0.8124,0.5435,0.0186,0.3746,0.3123,68.12,130.31,72.77,90.40,0.9557,0.9962,0.8795,0.9622,0.0079,0.9825,0.3813,0.0094,0.2470
70,0.7080,24,,,,,,,,,,,,,,,,,,
70_val,,,0.7894,0.5875,0.0186,0.3873,0.3311,67.05,131.00,72.91,90.32,0.9480,0.9988,0.8814,0.9691,0.0046,0.9834,0.4268,0.0094,0.2583
71,0.6842,24,,,,,,,,,,,,,,,,,,
71_val,,,0.7744,0.6043,0.0186,0.4204,0.3478,66.95,131.04,72.22,90.07,0.9423,0.9987,0.8719,0.9716,0.0045,0.9862,0.4458,0.0094,0.2882
72,0.6663,24,,,,,,,,,,,,,,,,,,
72_val,,,0.7553,0.6549,0.0185,0.4893,0.3876,65.77,131.21,66.75,87.91,0.9319,0.9988,0.8579,0.9779,0.0038,0.9905,0.5056,0.0094,0.3543
73,0.6523,24,,,,,,,,,,,,,,,,,,
73_val,,,0.7424,0.6729,0.0185,0.5014,0.3976,65.43,131.25,62.51,86.40,0.9249,0.9984,0.8543,0.9800,0.0037,0.9912,0.5295,0.0094,0.3659
74,0.6485,24,,,,,,,,,,,,,,,,,,
74_val,,,0.7341,0.6713,0.0188,0.5096,0.3999,66.66,126.10,62.47,85.08,0.9274,0.9985,0.8538,0.9797,0.0149,0.9916,0.5271,0.0095,0.3742
75,0.6539,24,,,,,,,,,,,,,,,,,,
75_val,,,0.7201,0.6842,0.0307,0.5728,0.4292,66.65,123.43,58.59,82.89,0.9236,0.9974,0.8367,0.9812,0.3719,0.9942,0.5445,0.0156,0.4445
76,0.6215,24,,,,,,,,,,,,,,,,,,
76_val,,,0.7019,0.7245,0.0334,0.6111,0.4564,65.00,124.70,54.95,81.55,0.9154,0.9969,0.8316,0.9853,0.4213,0.9953,0.6008,0.0170,0.4875
76_val,,,0.5314,0.8252,0.0668,0.7710,0.5544,37.68,95.34,7.65,46.89,0.7896,0.9558,0.6926,0.9971,0.7432,0.9996,0.8684,0.0348,0.8979
77,0.4982,24,,,,,,,,,,,,,,,,,,
78,0.4610,24,,,,,,,,,,,,,,,,,,
78_val,,,0.4251,0.8579,0.5037,0.8141,0.7253,38.43,53.66,7.00,33.03,0.8887,0.7710,0.7882,0.9955,0.9884,0.9993,0.8313,0.3789,0.8563
79,0.3736,24,,,,,,,,,,,,,,,,,,
79_val,,,0.4103,0.8658,0.5241,0.8282,0.7394,38.73,52.30,6.48,32.50,0.9005,0.7774,0.7928,0.9956,0.9895,0.9994,0.8356,0.4000,0.8943
80,0.3628,24,,,,,,,,,,,,,,,,,,
80_val,,,0.4017,0.8666,0.5258,0.8305,0.7410,38.36,52.64,6.44,32.48,0.9037,0.7901,0.8005,0.9956,0.9892,0.9993,0.8345,0.3991,0.8920
81,0.3463,24,,,,,,,,,,,,,,,,,,
81_val,,,0.3981,0.8621,0.5060,0.8286,0.7322,34.60,55.00,6.68,32.09,0.9070,0.8185,0.8030,0.9951,0.9872,0.9993,0.8239,0.3721,0.8813
82,0.3422,24,,,,,,,,,,,,,,,,,,
82_val,,,0.3835,0.8693,0.5461,0.8322,0.7492,28.72,52.42,6.27,29.14,0.9105,0.8036,0.7863,0.9955,0.9899,0.9995,0.8335,0.4200,0.9177
83,0.3355,24,,,,,,,,,,,,,,,,,,
83_val,,,0.3736,0.8790,0.5634,0.8341,0.7588,23.77,49.67,6.05,26.49,0.9054,0.7854,0.7972,0.9963,0.9912,0.9994,0.8563,0.4454,0.9068
84,0.3259,24,,,,,,,,,,,,,,,,,,
84_val,,,0.3653,0.8812,0.5632,0.8342,0.7595,20.89,44.26,6.05,23.73,0.9043,0.7951,0.8043,0.9964,0.9909,0.9994,0.8610,0.4424,0.8959
85,0.3266,24,,,,,,,,,,,,,,,,,,
85_val,,,0.3577,0.8836,0.5517,0.8339,0.7564,15.65,44.14,6.03,21.94,0.9024,0.8140,0.7963,0.9966,0.9899,0.9994,0.8679,0.4244,0.9042
86,0.2979,24,,,,,,,,,,,,,,,,,,
86_val,,,0.3458,0.8879,0.6035,0.8363,0.7759,15.28,41.47,5.96,20.90,0.8975,0.7791,0.7869,0.9970,0.9931,0.9995,0.8810,0.4978,0.9320
87,0.3043,24,,,,,,,,,,,,,,,,,,
87_val,,,0.3479,0.8538,0.6664,0.8188,0.7797,44.73,43.13,6.21,31.36,0.9366,0.7630,0.7463,0.9937,0.9957,0.9997,0.7845,0.5930,0.9578
88,0.2962,24,,,,,,,,,,,,,,,,,,
88_val,,,0.3384,0.8770,0.5520,0.8201,0.7497,25.84,41.53,6.97,24.78,0.9090,0.8210,0.8266,0.9960,0.9897,0.9990,0.8486,0.4223,0.8285
89,0.2832,24,,,,,,,,,,,,,,,,,,
89_val,,,0.3282,0.8849,0.5545,0.8341,0.7578,14.13,39.44,5.91,19.83,0.8882,0.8103,0.8012,0.9972,0.9901,0.9994,0.8847,0.4287,0.8951
90,0.2728,24,,,,,,,,,,,,,,,,,,
90_val,,,0.3203,0.8851,0.6125,0.8341,0.7772,12.11,34.70,5.83,17.55,0.8667,0.7538,0.7871,0.9979,0.9941,0.9995,0.9088,0.5209,0.9202
91,0.2598,24,,,,,,,,,,,,,,,,,,
91_val,,,0.3041,0.8935,0.6361,0.8383,0.7893,4.03,37.06,5.82,15.64,0.8922,0.7762,0.8104,0.9975,0.9944,0.9994,0.8969,0.5445,0.8970
92,0.2563,24,,,,,,,,,,,,,,,,,,
92_val,,,0.3034,0.8847,0.6040,0.8385,0.7757,23.93,38.79,6.00,22.91,0.9112,0.8098,0.8148,0.9964,0.9924,0.9993,0.8608,0.4881,0.8956
93,0.2608,24,,,,,,,,,,,,,,,,,,
93_val,,,0.2996,0.8874,0.5957,0.8399,0.7743,14.42,37.07,5.85,19.11,0.9025,0.8000,0.7947,0.9969,0.9923,0.9995,0.8746,0.4812,0.9271
94,0.2702,24,,,,,,,,,,,,,,,,,,
94_val,,,0.3073,0.8825,0.5812,0.8305,0.7647,18.10,35.59,5.93,19.88,0.8885,0.7804,0.7665,0.9970,0.9921,0.9997,0.8803,0.4699,0.9460
95,0.2522,24,,,,,,,,,,,,,,,,,,
95_val,,,0.2949,0.8804,0.6751,0.8320,0.7958,20.24,32.42,5.90,19.52,0.9000,0.7354,0.7985,0.9965,0.9966,0.9994,0.8654,0.6256,0.8969
96,0.2611,24,,,,,,,,,,,,,,,,,,
96_val,,,0.2865,0.8739,0.6248,0.8363,0.7783,27.22,40.45,6.30,24.66,0.9303,0.8043,0.8145,0.9951,0.9933,0.9993,0.8251,0.5180,0.8880
97,0.2420,24,,,,,,,,,,,,,,,,,,
97_val,,,0.2910,0.8786,0.5718,0.8365,0.7623,26.03,43.42,6.21,25.22,0.9214,0.8494,0.7844,0.9957,0.9901,0.9996,0.8404,0.4392,0.9378
98,0.2551,24,,,,,,,,,,,,,,,,,,
98_val,,,0.2782,0.8903,0.7200,0.8316,0.8140,3.86,19.97,5.95,9.93,0.8493,0.6832,0.7740,0.9987,0.9986,0.9996,0.9402,0.7790,0.9426
