Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
54_val,,,0.9895,0.0515,0.0026,0.0091,0.0211,103.16,160.84,107.87,123.95,1.0000,1.0000,1.0000,0.8441,0.0000,0.8318,0.0265,0.0013,0.0046
55,0.9260,4,,,,,,,,,,,,,,,,,,
55_val,,,0.9893,0.0516,0.0026,0.0092,0.0212,103.08,160.84,107.63,123.85,1.0000,1.0000,1.0000,0.8445,0.0000,0.8333,0.0265,0.0013,0.0046
56,0.9259,4,,,,,,,,,,,,,,,,,,
56_val,,,0.9892,0.0526,0.0026,0.0093,0.0215,102.84,160.84,107.47,123.72,1.0000,1.0000,1.0000,0.8475,0.0000,0.8359,0.0270,0.0013,0.0047
57,0.9217,4,,,,,,,,,,,,,,,,,,
57_val,,,0.9868,0.0646,0.0026,0.0125,0.0266,100.28,160.84,104.86,121.99,1.0000,1.0000,1.0000,0.8775,0.0000,0.8777,0.0334,0.0013,0.0063
58,0.9118,4,,,,,,,,,,,,,,,,,,
58_val,,,0.9864,0.0634,0.0026,0.0133,0.0264,100.81,160.84,104.39,122.01,1.0000,1.0000,1.0000,0.8749,0.0000,0.8851,0.0327,0.0013,0.0067
59,0.9150,4,,,,,,,,,,,,,,,,,,
59_val,,,0.9861,0.0647,0.0026,0.0147,0.0274,101.42,160.84,103.78,122.01,1.0000,1.0000,1.0000,0.8777,0.0000,0.8965,0.0335,0.0013,0.0074
60,0.9081,4,,,,,,,,,,,,,,,,,,
60_val,,,0.9828,0.0870,0.0026,0.0244,0.0380,99.18,160.67,102.44,120.76,1.0000,1.0000,1.0000,0.9111,0.0001,0.9383,0.0455,0.0013,0.0124
61,0.8913,4,,,,,,,,,,,,,,,,,,
61_val,,,0.9820,0.0830,0.0026,0.0233,0.0363,99.27,160.36,102.58,120.74,1.0000,1.0000,1.0000,0.9064,0.0005,0.9351,0.0433,0.0013,0.0118
62,0.8837,4,,,,,,,,,,,,,,,,,,
62_val,,,0.9817,0.0822,0.0026,0.0244,0.0364,99.93,160.21,103.19,121.11,1.0000,1.0000,1.0000,0.9054,0.0008,0.9382,0.0428,0.0013,0.0123
63,0.8835,4,,,,,,,,,,,,,,,,,,
63_val,,,0.9816,0.0820,0.0026,0.0238,0.0361,99.53,160.02,102.99,120.84,1.0000,1.0000,1.0000,0.9052,0.0011,0.9366,0.0428,0.0013,0.0120
64,0.8781,4,,,,,,,,,,,,,,,,,,
64_val,,,0.9802,0.0897,0.0026,0.0260,0.0395,99.55,159.99,103.18,120.91,1.0000,1.0000,1.0000,0.9141,0.0012,0.9422,0.0470,0.0013,0.0132
65,0.8765,4,,,,,,,,,,,,,,,,,,
65_val,,,0.9790,0.0909,0.0026,0.0275,0.0404,99.35,159.86,102.89,120.70,1.0000,1.0000,1.0000,0.9153,0.0015,0.9454,0.0476,0.0013,0.0140
66,0.8713,4,,,,,,,,,,,,,,,,,,
66_val,,,0.9776,0.0956,0.0026,0.0324,0.0435,99.77,159.28,102.64,120.56,0.9999,1.0000,1.0000,0.9198,0.0025,0.9539,0.0502,0.0013,0.0165
67,0.8640,4,,,,,,,,,,,,,,,,,,
67_val,,,0.9767,0.1019,0.0026,0.0340,0.0462,99.45,159.41,102.97,120.61,0.9999,1.0000,1.0000,0.9253,0.0023,0.9561,0.0537,0.0013,0.0173
68,0.8687,4,,,,,,,,,,,,,,,,,,
68_val,,,0.9757,0.1120,0.0026,0.0344,0.0497,99.91,159.75,103.28,120.98,0.9999,1.0000,1.0000,0.9328,0.0014,0.9566,0.0593,0.0013,0.0175
69,0.8658,4,,,,,,,,,,,,,,,,,,
69_val,,,0.9582,0.1501,0.0027,0.0815,0.0781,97.49,158.69,86.89,114.36,0.9994,1.0000,1.0000,0.9521,0.0052,0.9826,0.0811,0.0013,0.0425
70,0.7928,4,,,,,,,,,,,,,,,,,,
70_val,,,0.9513,0.1734,0.0026,0.0804,0.0855,94.18,159.62,87.46,113.75,0.9989,1.0000,1.0000,0.9597,0.0026,0.9823,0.0949,0.0013,0.0419
71,0.7819,4,,,,,,,,,,,,,,,,,,
71_val,,,0.9458,0.1909,0.0026,0.0925,0.0953,93.05,159.87,85.72,112.88,0.9983,1.0000,1.0000,0.9642,0.0019,0.9848,0.1055,0.0013,0.0485
72,0.7856,4,,,,,,,,,,,,,,,,,,
72_val,,,0.9324,0.2526,0.0026,0.1502,0.1352,90.29,159.96,82.13,110.79,0.9952,1.0000,0.9987,0.9751,0.0021,0.9913,0.1447,0.0013,0.0812
73,0.7840,4,,,,,,,,,,,,,,,,,,
73_val,,,0.9242,0.2818,0.0026,0.1644,0.1496,89.33,159.99,81.25,110.19,0.9943,1.0000,0.9982,0.9786,0.0020,0.9922,0.1641,0.0013,0.0896
74,0.7492,4,,,,,,,,,,,,,,,,,,
74_val,,,0.9216,0.2811,0.0027,0.1672,0.1503,90.45,157.18,82.16,109.93,0.9946,1.0000,0.9984,0.9785,0.0101,0.9923,0.1637,0.0013,0.0913
75,0.7406,4,,,,,,,,,,,,,,,,,,
75_val,,,0.9102,0.3324,0.0033,0.2202,0.1853,88.12,147.57,79.60,105.10,0.9927,1.0000,0.9971,0.9831,0.2025,0.9945,0.1996,0.0017,0.1238
76,0.7404,4,,,,,,,,,,,,,,,,,,
76_val,,,0.8993,0.3793,0.0038,0.2581,0.2137,87.80,147.73,78.75,104.76,0.9906,1.0000,0.9968,0.9863,0.2970,0.9956,0.2345,0.0019,0.1483
77,0.7287,4,,,,,,,,,,,,,,,,,,
77_val,,,0.6970,0.6487,0.0099,0.7852,0.4812,74.88,117.31,74.79,88.99,0.9548,0.9998,0.8843,0.9958,0.7348,0.9997,0.4912,0.0050,0.7060
78,0.6438,4,,,,,,,,,,,,,,,,,,
79,0.6048,4,,,,,,,,,,,,,,,,,,
79_val,,,0.6238,0.5788,0.2790,0.7481,0.5353,79.13,84.86,76.05,80.01,0.9910,0.9997,0.9584,0.9939,0.9932,0.9995,0.4087,0.1621,0.6136
80,0.5656,4,,,,,,,,,,,,,,,,,,
80_val,,,0.6002,0.6416,0.3262,0.7659,0.5779,78.50,80.63,75.86,78.33,0.9906,0.9992,0.9054,0.9954,0.9945,0.9996,0.4745,0.1949,0.6636
81,0.5380,4,,,,,,,,,,,,,,,,,,
81_val,,,0.5865,0.6807,0.3386,0.7640,0.5944,77.32,78.31,75.53,77.05,0.9912,0.9991,0.9180,0.9961,0.9948,0.9996,0.5183,0.2038,0.6542
82,0.5173,4,,,,,,,,,,,,,,,,,,
83,0.5053,4,,,,,,,,,,,,,,,,,,
83_val,,,0.5594,0.7358,0.3386,0.7863,0.6203,73.53,80.44,74.62,76.19,0.9945,0.9991,0.8405,0.9970,0.9948,0.9998,0.5840,0.2038,0.7387
84,0.5182,4,,,,,,,,,,,,,,,,,,
85,0.5073,4,,,,,,,,,,,,,,,,,,
85_val,,,0.5343,0.7745,0.3506,0.7844,0.6365,71.32,80.75,75.16,75.74,0.9938,0.9992,0.9420,0.9976,0.9951,0.9996,0.6345,0.2126,0.6719
86,0.5010,4,,,,,,,,,,,,,,,,,,
87,0.4767,4,,,,,,,,,,,,,,,,,,
87_val,,,0.5116,0.8221,0.4132,0.7855,0.6736,56.14,79.72,74.33,70.06,0.9896,0.9980,0.7952,0.9982,0.9962,0.9998,0.7030,0.2605,0.7760
88,0.4657,4,,,,,,,,,,,,,,,,,,
88_val,,,0.5760,0.6131,0.5513,0.6726,0.6123,84.45,74.73,63.49,74.23,0.9978,0.9871,0.5709,0.9947,0.9979,0.9999,0.4425,0.3825,0.8183
89,0.4702,4,,,,,,,,,,,,,,,,,,
89_val,,,0.5290,0.7831,0.3681,0.6631,0.6048,60.30,73.24,68.25,67.26,0.9936,0.9998,0.9908,0.9977,0.9955,0.9992,0.6462,0.2256,0.4983
90,0.4664,4,,,,,,,,,,,,,,,,,,
90_val,,,0.4770,0.8443,0.4237,0.7792,0.6824,49.24,71.80,61.33,60.79,0.9854,0.9992,0.9802,0.9985,0.9964,0.9996,0.7386,0.2688,0.6466
91,0.4362,4,,,,,,,,,,,,,,,,,,
91_val,,,0.4547,0.8728,0.5391,0.8490,0.7536,25.10,70.90,38.92,44.97,0.9701,0.9932,0.9460,0.9989,0.9978,0.9998,0.7933,0.3700,0.7700
92,0.4436,4,,,,,,,,,,,,,,,,,,
92_val,,,0.4595,0.8407,0.4882,0.8175,0.7155,27.84,70.86,61.52,53.41,0.9895,0.9988,0.9642,0.9985,0.9972,0.9997,0.7308,0.3231,0.7096
93,0.4474,4,,,,,,,,,,,,,,,,,,
94,0.4283,4,,,,,,,,,,,,,,,,,,
94_val,,,0.4508,0.8248,0.4476,0.8418,0.7047,46.71,69.13,60.70,58.85,0.9940,0.9995,0.9091,0.9982,0.9967,0.9998,0.7048,0.2884,0.7839
95,0.4175,4,,,,,,,,,,,,,,,,,,
95_val,,,0.4461,0.8367,0.4495,0.8540,0.7134,49.43,70.57,61.50,60.50,0.9805,0.9986,0.9415,0.9985,0.9968,0.9998,0.7298,0.2900,0.7814
96,0.4173,4,,,,,,,,,,,,,,,,,,
97,0.4300,4,,,,,,,,,,,,,,,,,,
97_val,,,0.4593,0.7617,0.4483,0.7951,0.6684,53.61,70.27,64.38,62.75,0.9964,0.9989,0.9697,0.9974,0.9967,0.9996,0.6164,0.2890,0.6738
