Round/Epoch,Train Loss,SGD Steps,Val Loss,Val Dice WT,Val Dice TC,Val Dice ET,Val Mean Dice,Val HD95 WT,Val HD95 TC,Val HD95 ET,Val Mean HD95,Val Sensitivity WT,Val Sensitivity TC,Val Sensitivity ET,Val Specificity WT,Val Specificity TC,Val Specificity ET,Val Precision WT,Val Precision TC,Val Precision ET
8,0.2142,4,,,,,,,,,,,,,,,,,,
8_val,,,0.4457,0.8752,0.5304,0.8344,0.7467,3.16,8.77,2.83,4.92,0.9814,0.9520,0.9553,0.9966,0.9969,0.9994,0.7897,0.3677,0.7406
9,0.2348,4,,,,,,,,,,,,,,,,,,
9_val,,,0.4276,0.8471,0.5621,0.8734,0.7609,4.58,8.72,1.73,5.01,0.9886,0.9350,0.9143,0.9955,0.9974,0.9997,0.7411,0.4019,0.8359
10,0.2302,4,,,,,,,,,,,,,,,,,,
10_val,,,0.4416,0.8703,0.4122,0.8711,0.7179,3.32,11.22,2.24,5.59,0.9824,0.9792,0.9243,0.9964,0.9947,0.9997,0.7812,0.2610,0.8236
11,0.2277,4,,,,,,,,,,,,,,,,,,
11_val,,,0.4102,0.8673,0.4655,0.8523,0.7284,3.32,10.25,2.24,5.27,0.9844,0.9729,0.9508,0.9963,0.9958,0.9995,0.7751,0.3060,0.7723
12,0.2141,4,,,,,,,,,,,,,,,,,,
12_val,,,0.5552,0.6708,0.2605,0.5983,0.5098,15.94,15.17,12.12,14.41,0.9974,0.9986,0.9842,0.9873,0.9892,0.9978,0.5053,0.1498,0.4297
13,0.2537,4,,,,,,,,,,,,,,,,,,
13_val,,,0.5291,0.8431,0.3088,0.7761,0.6427,82.26,14.95,4.83,34.01,0.9888,0.9915,0.9518,0.9954,0.9916,0.9992,0.7348,0.1829,0.6552
14,0.2810,4,,,,,,,,,,,,,,,,,,
14_val,,,0.4944,0.8476,0.3547,0.8112,0.6712,4.69,12.37,4.47,7.18,0.9872,0.9882,0.9641,0.9956,0.9932,0.9993,0.7426,0.2162,0.7001
15,0.2395,4,,,,,,,,,,,,,,,,,,
15_val,,,0.3944,0.8686,0.4978,0.8555,0.7406,4.00,9.43,2.83,5.42,0.9809,0.9630,0.9448,0.9964,0.9964,0.9996,0.7794,0.3357,0.7816
16,0.2423,4,,,,,,,,,,,,,,,,,,
16_val,,,0.3033,0.8798,0.6371,0.8764,0.7978,3.16,6.78,1.73,3.89,0.9760,0.9404,0.9293,0.9968,0.9981,0.9997,0.8009,0.4817,0.8292
17,0.2281,4,,,,,,,,,,,,,,,,,,
17_val,,,0.3021,0.8686,0.6259,0.8779,0.7908,3.61,8.06,1.41,4.36,0.9817,0.9354,0.9167,0.9964,0.9980,0.9997,0.7788,0.4702,0.8423
18,0.2014,4,,,,,,,,,,,,,,,,,,
18_val,,,0.3391,0.8896,0.4579,0.8569,0.7348,2.83,11.18,2.83,5.61,0.9728,0.9693,0.9462,0.9972,0.9957,0.9996,0.8196,0.2998,0.7829
19,0.2254,4,,,,,,,,,,,,,,,,,,
19_val,,,0.3780,0.8763,0.3505,0.8353,0.6874,3.16,13.00,2.83,6.33,0.9778,0.9900,0.9552,0.9967,0.9930,0.9994,0.7939,0.2129,0.7421
20,0.2290,4,,,,,,,,,,,,,,,,,,
20_val,,,0.4104,0.8722,0.3043,0.7258,0.6341,3.16,13.75,6.71,7.87,0.9819,0.9976,0.9865,0.9965,0.9913,0.9988,0.7846,0.1796,0.5741
21,0.2204,4,,,,,,,,,,,,,,,,,,
21_val,,,1.0413,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.23,147.63,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0128,0.0019,0.0017
22,1.1277,4,,,,,,,,,,,,,,,,,,
22_val,,,0.9979,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.08,147.58,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0128,0.0019,0.0017
23,1.0264,4,,,,,,,,,,,,,,,,,,
23_val,,,0.9920,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.13,147.60,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0128,0.0019,0.0017
24,1.0085,4,,,,,,,,,,,,,,,,,,
24_val,,,0.9906,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.20,147.62,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0128,0.0019,0.0017
25,1.0058,4,,,,,,,,,,,,,,,,,,
25_val,,,0.9898,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.22,147.63,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0128,0.0019,0.0017
26,1.0009,4,,,,,,,,,,,,,,,,,,
26_val,,,0.9893,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.21,147.63,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0128,0.0019,0.0017
27,0.9964,4,,,,,,,,,,,,,,,,,,
28,0.9923,4,,,,,,,,,,,,,,,,,,
28_val,,,0.9883,0.0253,0.0038,0.0033,0.0108,138.59,152.07,152.14,147.60,1.0000,1.0000,1.0000,0.0000,0.0000,0.0001,0.0128,0.0019,0.0017
29,0.9905,4,,,,,,,,,,,,,,,,,,
29_val,,,0.9841,0.0253,0.0038,0.0035,0.0109,138.59,152.07,147.63,146.10,1.0000,1.0000,1.0000,0.0000,0.0000,0.0564,0.0128,0.0019,0.0018
30,0.9730,4,,,,,,,,,,,,,,,,,,
30_val,,,0.9836,0.0253,0.0038,0.0036,0.0109,138.59,152.07,147.04,145.90,1.0000,1.0000,1.0000,0.0000,0.0000,0.0609,0.0128,0.0019,0.0018
31,0.9691,4,,,,,,,,,,,,,,,,,,
31_val,,,0.9841,0.0253,0.0038,0.0036,0.0109,138.59,152.07,145.96,145.54,1.0000,1.0000,1.0000,0.0000,0.0000,0.0795,0.0128,0.0019,0.0018
32,0.9597,4,,,,,,,,,,,,,,,,,,
32_val,,,0.9828,0.0253,0.0038,0.0037,0.0109,138.59,152.07,143.59,144.75,1.0000,1.0000,1.0000,0.0000,0.0000,0.1013,0.0128,0.0019,0.0019
33,0.9605,4,,,,,,,,,,,,,,,,,,
33_val,,,0.9822,0.0253,0.0038,0.0038,0.0110,138.49,152.07,141.57,144.04,1.0000,1.0000,1.0000,0.0002,0.0000,0.1276,0.0128,0.0019,0.0019
34,0.9529,4,,,,,,,,,,,,,,,,,,
34_val,,,0.9817,0.0256,0.0038,0.0040,0.0111,135.06,152.07,139.00,142.05,1.0000,1.0000,1.0000,0.0091,0.0000,0.1669,0.0129,0.0019,0.0020
35,0.9511,4,,,,,,,,,,,,,,,,,,
35_val,,,0.9816,0.0296,0.0038,0.0044,0.0126,126.13,152.07,135.68,137.96,1.0000,1.0000,1.0000,0.1478,0.0000,0.2381,0.0150,0.0019,0.0022
36,0.9504,4,,,,,,,,,,,,,,,,,,
36_val,,,0.9787,0.0770,0.0038,0.0112,0.0307,97.50,152.07,117.40,122.32,1.0000,1.0000,1.0000,0.6886,0.0000,0.7044,0.0401,0.0019,0.0056
37,0.9348,4,,,,,,,,,,,,,,,,,,
37_val,,,0.9779,0.0789,0.0038,0.0116,0.0314,97.86,152.07,113.73,121.22,1.0000,1.0000,1.0000,0.6964,0.0000,0.7147,0.0411,0.0019,0.0058
38,0.9292,4,,,,,,,,,,,,,,,,,,
38_val,,,0.9775,0.0795,0.0038,0.0114,0.0316,98.90,152.07,125.10,125.36,1.0000,1.0000,1.0000,0.6991,0.0000,0.7097,0.0414,0.0019,0.0057
39,0.9254,4,,,,,,,,,,,,,,,,,,
39_val,,,0.9774,0.0801,0.0038,0.0113,0.0317,108.68,152.07,126.52,129.09,1.0000,1.0000,1.0000,0.7013,0.0000,0.7081,0.0417,0.0019,0.0057
40,0.9231,4,,,,,,,,,,,,,,,,,,
40_val,,,0.9769,0.0851,0.0038,0.0123,0.0337,97.54,152.07,111.62,120.41,1.0000,1.0000,1.0000,0.7206,0.0000,0.7307,0.0444,0.0019,0.0062
41,0.9253,4,,,,,,,,,,,,,,,,,,
41_val,,,0.9841,0.0888,0.0038,0.0130,0.0352,90.10,152.07,100.59,114.25,1.0000,1.0000,1.0000,0.7334,0.0000,0.7459,0.0465,0.0019,0.0065
42,0.9353,4,,,,,,,,,,,,,,,,,,
42_val,,,0.9743,0.1114,0.0038,0.0156,0.0436,87.82,152.07,101.17,113.69,1.0000,1.0000,1.0000,0.7926,0.0000,0.7892,0.0590,0.0019,0.0079
43,0.9178,4,,,,,,,,,,,,,,,,,,
43_val,,,0.9735,0.1168,0.0038,0.0165,0.0457,87.52,152.07,101.32,113.64,1.0000,1.0000,1.0000,0.8035,0.0000,0.8005,0.0620,0.0019,0.0083
44,0.9152,4,,,,,,,,,,,,,,,,,,
44_val,,,0.9732,0.1188,0.0038,0.0167,0.0464,87.18,152.07,101.14,113.46,1.0000,1.0000,1.0000,0.8073,0.0000,0.8023,0.0632,0.0019,0.0084
45,0.9124,4,,,,,,,,,,,,,,,,,,
45_val,,,0.9745,0.1197,0.0038,0.0167,0.0467,86.97,152.07,101.34,113.46,1.0000,1.0000,1.0000,0.8088,0.0000,0.8027,0.0637,0.0019,0.0084
46,0.9119,4,,,,,,,,,,,,,,,,,,
46_val,,,0.9727,0.1189,0.0038,0.0170,0.0466,86.93,152.07,101.45,113.48,1.0000,1.0000,1.0000,0.8074,0.0000,0.8067,0.0632,0.0019,0.0086
47,0.9075,4,,,,,,,,,,,,,,,,,,
47_val,,,0.9727,0.1232,0.0038,0.0176,0.0482,86.68,152.07,101.67,113.47,1.0000,1.0000,1.0000,0.8151,0.0000,0.8131,0.0657,0.0019,0.0089
48,0.9059,4,,,,,,,,,,,,,,,,,,
48_val,,,0.9723,0.1248,0.0038,0.0181,0.0489,86.61,152.07,101.37,113.35,1.0000,1.0000,1.0000,0.8178,0.0000,0.8188,0.0666,0.0019,0.0092
49,0.9107,4,,,,,,,,,,,,,,,,,,
49_val,,,0.9720,0.1262,0.0038,0.0186,0.0495,86.57,152.07,101.45,113.36,1.0000,1.0000,1.0000,0.8200,0.0000,0.8229,0.0673,0.0019,0.0094
50,0.9052,4,,,,,,,,,,,,,,,,,,
50_val,,,0.9720,0.1287,0.0038,0.0188,0.0504,86.50,152.07,101.47,113.35,1.0000,1.0000,1.0000,0.8241,0.0000,0.8250,0.0688,0.0019,0.0095
51,0.9036,4,,,,,,,,,,,,,,,,,,
51_val,,,0.9725,0.1216,0.0038,0.0167,0.0473,87.82,152.07,106.32,115.41,1.0000,1.0000,1.0000,0.8122,0.0000,0.8022,0.0647,0.0019,0.0084
52,0.9030,4,,,,,,,,,,,,,,,,,,
52_val,,,0.9712,0.1310,0.0038,0.0199,0.0516,86.31,152.07,101.34,113.24,0.9999,1.0000,1.0000,0.8275,0.0000,0.8351,0.0701,0.0019,0.0101
53,0.8999,4,,,,,,,,,,,,,,,,,,
53_val,,,0.9705,0.1375,0.0038,0.0213,0.0542,86.31,152.07,101.24,113.21,0.9999,1.0000,1.0000,0.8369,0.0000,0.8460,0.0738,0.0019,0.0108
54,0.8926,4,,,,,,,,,,,,,,,,,,
54_val,,,0.9703,0.1371,0.0038,0.0213,0.0541,86.35,152.07,101.41,113.28,0.9999,1.0000,1.0000,0.8364,0.0000,0.8464,0.0736,0.0019,0.0108
55,0.8965,4,,,,,,,,,,,,,,,,,,
55_val,,,0.9691,0.1392,0.0038,0.0218,0.0549,86.54,152.07,101.48,113.36,0.9999,1.0000,1.0000,0.8393,0.0000,0.8494,0.0748,0.0019,0.0110
56,0.8966,4,,,,,,,,,,,,,,,,,,
56_val,,,0.9693,0.1421,0.0038,0.0219,0.0559,86.57,152.07,101.57,113.40,0.9999,1.0000,1.0000,0.8430,0.0000,0.8503,0.0765,0.0019,0.0111
57,0.8893,4,,,,,,,,,,,,,,,,,,
57_val,,,0.9627,0.1881,0.0038,0.0287,0.0735,87.05,152.07,101.45,113.53,0.9997,1.0000,1.0000,0.8878,0.0000,0.8866,0.1038,0.0019,0.0146
58,0.8710,4,,,,,,,,,,,,,,,,,,
58_val,,,0.9611,0.1873,0.0038,0.0317,0.0743,87.46,152.07,101.89,113.81,0.9997,1.0000,1.0000,0.8872,0.0000,0.8978,0.1033,0.0019,0.0161
59,0.8663,4,,,,,,,,,,,,,,,,,,
59_val,,,0.9607,0.1825,0.0038,0.0354,0.0739,87.66,152.07,102.01,113.92,0.9998,1.0000,1.0000,0.8836,0.0000,0.9087,0.1004,0.0019,0.0180
60,0.8618,4,,,,,,,,,,,,,,,,,,
60_val,,,0.9519,0.2429,0.0038,0.0523,0.0997,88.78,151.73,103.21,114.57,0.9994,1.0000,1.0000,0.9190,0.0004,0.9393,0.1382,0.0019,0.0269
61,0.8418,4,,,,,,,,,,,,,,,,,,
61_val,,,0.9486,0.2493,0.0038,0.0548,0.1026,89.16,151.29,103.35,114.60,0.9997,1.0000,1.0000,0.9217,0.0013,0.9422,0.1424,0.0019,0.0282
62,0.8460,4,,,,,,,,,,,,,,,,,,
62_val,,,0.9475,0.2444,0.0038,0.0566,0.1016,89.23,150.93,103.34,114.50,0.9997,1.0000,1.0000,0.9196,0.0024,0.9441,0.1392,0.0019,0.0291
63,0.8430,4,,,,,,,,,,,,,,,,,,
63_val,,,0.9469,0.2414,0.0038,0.0566,0.1006,88.96,150.58,103.16,114.23,0.9997,1.0000,1.0000,0.9183,0.0037,0.9442,0.1373,0.0019,0.0291
64,0.8326,4,,,,,,,,,,,,,,,,,,
64_val,,,0.9430,0.2699,0.0038,0.0585,0.1107,89.56,150.76,103.75,114.69,0.9997,1.0000,1.0000,0.9297,0.0040,0.9461,0.1560,0.0019,0.0301
65,0.8224,4,,,,,,,,,,,,,,,,,,
65_val,,,0.9394,0.2808,0.0038,0.0621,0.1156,89.64,150.73,103.66,114.68,0.9996,1.0000,1.0000,0.9335,0.0043,0.9494,0.1633,0.0019,0.0321
66,0.8144,4,,,,,,,,,,,,,,,,,,
66_val,,,0.9356,0.2921,0.0038,0.0708,0.1222,89.59,150.34,103.58,114.50,0.9997,1.0000,1.0000,0.9370,0.0067,0.9560,0.1711,0.0019,0.0367
67,0.8078,4,,,,,,,,,,,,,,,,,,
67_val,,,0.9334,0.3021,0.0038,0.0724,0.1261,89.94,150.38,103.76,114.69,0.9995,1.0000,1.0000,0.9400,0.0066,0.9571,0.1780,0.0019,0.0376
68,0.8115,4,,,,,,,,,,,,,,,,,,
68_val,,,0.9291,0.3419,0.0038,0.0704,0.1387,90.88,151.20,104.23,115.44,0.9992,1.0000,0.9999,0.9500,0.0026,0.9558,0.2062,0.0019,0.0365
69,0.8003,4,,,,,,,,,,,,,,,,,,
69_val,,,0.8866,0.4050,0.0038,0.1488,0.1859,90.89,150.17,88.74,109.93,0.9983,1.0000,0.9988,0.9619,0.0100,0.9809,0.2540,0.0019,0.0804
70,0.7119,4,,,,,,,,,,,,,,,,,,
70_val,,,0.8630,0.4759,0.0038,0.1540,0.2113,88.81,150.67,79.32,106.27,0.9973,1.0000,0.9994,0.9715,0.0062,0.9816,0.3125,0.0019,0.0835
71,0.6864,4,,,,,,,,,,,,,,,,,,
71_val,,,0.8471,0.5145,0.0038,0.1777,0.2320,87.74,150.70,77.57,105.34,0.9967,1.0000,0.9990,0.9756,0.0057,0.9845,0.3467,0.0019,0.0975
72,0.6625,4,,,,,,,,,,,,,,,,,,
72_val,,,0.8263,0.6041,0.0038,0.2353,0.2811,87.53,151.01,75.41,104.65,0.9942,1.0000,0.9978,0.9831,0.0035,0.9891,0.4339,0.0019,0.1334
73,0.6462,4,,,,,,,,,,,,,,,,,,
73_val,,,0.8153,0.6325,0.0038,0.2472,0.2945,87.40,150.99,74.74,104.38,0.9935,1.0000,0.9976,0.9851,0.0038,0.9898,0.4640,0.0019,0.1411
74,0.6339,4,,,,,,,,,,,,,,,,,,
74_val,,,0.8052,0.6654,0.0038,0.2509,0.3067,89.16,151.25,74.39,104.93,0.9935,1.0000,0.9977,0.9871,0.0027,0.9900,0.5002,0.0019,0.1435
75,0.6189,4,,,,,,,,,,,,,,,,,,
75_val,,,0.7896,0.7009,0.0040,0.3663,0.3571,88.66,142.80,73.19,101.55,0.9913,1.0000,0.9928,0.9891,0.0476,0.9943,0.5421,0.0020,0.2246
76,0.6180,4,,,,,,,,,,,,,,,,,,
76_val,,,0.7737,0.7411,0.0046,0.4551,0.4002,88.74,140.22,73.52,100.83,0.9920,1.0000,0.9904,0.9911,0.1696,0.9960,0.5915,0.0023,0.2954
76_val,,,0.5416,0.8110,0.0152,0.8554,0.5605,61.29,108.17,2.45,57.30,0.9586,0.9952,0.8663,0.9947,0.7556,0.9997,0.7028,0.0077,0.8447
77,0.4986,4,,,,,,,,,,,,,,,,,,
78,0.4338,4,,,,,,,,,,,,,,,,,,
78_val,,,0.4890,0.7323,0.2218,0.8452,0.5998,64.68,101.56,5.88,57.37,0.9911,0.9974,0.9356,0.9907,0.9867,0.9995,0.5806,0.1248,0.7708
79,0.3626,4,,,,,,,,,,,,,,,,,,
79_val,,,0.4728,0.7618,0.2447,0.8503,0.6189,64.99,100.77,4.59,56.78,0.9925,0.9967,0.9039,0.9920,0.9883,0.9996,0.6181,0.1395,0.8028
80,0.3596,4,,,,,,,,,,,,,,,,,,
80_val,,,0.4651,0.7797,0.2490,0.8472,0.6253,63.86,99.25,7.91,57.01,0.9931,0.9971,0.9089,0.9928,0.9886,0.9996,0.6418,0.1423,0.7933
81,0.3475,4,,,,,,,,,,,,,,,,,,
81_val,,,0.4642,0.7788,0.2343,0.8438,0.6189,62.11,99.61,6.71,56.14,0.9940,0.9983,0.9145,0.9927,0.9876,0.9996,0.6401,0.1327,0.7833
82,0.3245,4,,,,,,,,,,,,,,,,,,
82_val,,,0.4488,0.7832,0.2672,0.8558,0.6354,62.95,94.45,3.61,53.67,0.9945,0.9976,0.8787,0.9929,0.9896,0.9997,0.6459,0.1543,0.8341
83,0.3349,4,,,,,,,,,,,,,,,,,,
83_val,,,0.4388,0.8031,0.2831,0.8536,0.6466,61.60,81.78,4.06,49.15,0.9936,0.9970,0.8941,0.9938,0.9904,0.9997,0.6739,0.1650,0.8166
84,0.3068,4,,,,,,,,,,,,,,,,,,
84_val,,,0.4364,0.7956,0.2804,0.8523,0.6428,61.75,72.72,4.32,46.26,0.9935,0.9974,0.9074,0.9935,0.9903,0.9996,0.6635,0.1631,0.8035
85,0.3035,4,,,,,,,,,,,,,,,,,,
85_val,,,0.4270,0.8132,0.2715,0.8562,0.6470,61.50,80.51,3.61,48.54,0.9931,0.9981,0.9007,0.9942,0.9898,0.9997,0.6885,0.1571,0.8159
86,0.2888,4,,,,,,,,,,,,,,,,,,
86_val,,,0.4186,0.8114,0.3205,0.8528,0.6616,62.01,68.97,3.16,44.71,0.9923,0.9956,0.8527,0.9941,0.9920,0.9998,0.6862,0.1910,0.8530
87,0.2895,4,,,,,,,,,,,,,,,,,,
87_val,,,0.4585,0.6749,0.3897,0.8259,0.6302,69.06,66.77,2.00,45.94,0.9967,0.9883,0.7456,0.9876,0.9941,0.9999,0.5102,0.2427,0.9257
88,0.2975,4,,,,,,,,,,,,,,,,,,
88_val,,,0.4322,0.7852,0.2643,0.8223,0.6239,61.50,66.03,10.28,45.94,0.9951,0.9990,0.9564,0.9930,0.9894,0.9994,0.6485,0.1523,0.7211
89,0.2972,4,,,,,,,,,,,,,,,,,,
89_val,,,0.4027,0.8406,0.2740,0.8554,0.6567,56.87,67.06,3.61,42.51,0.9916,0.9984,0.9371,0.9952,0.9899,0.9996,0.7296,0.1588,0.7868
90,0.2639,4,,,,,,,,,,,,,,,,,,
90_val,,,0.3806,0.8720,0.3501,0.8626,0.6949,3.32,67.48,3.00,24.60,0.9842,0.9943,0.8991,0.9965,0.9930,0.9997,0.7829,0.2124,0.8289
91,0.2735,4,,,,,,,,,,,,,,,,,,
91_val,,,0.3892,0.8164,0.3440,0.8566,0.6723,60.42,64.00,3.61,42.68,0.9923,0.9969,0.9122,0.9943,0.9928,0.9996,0.6935,0.2079,0.8074
92,0.2510,4,,,,,,,,,,,,,,,,,,
92_val,,,0.4034,0.7780,0.3084,0.8497,0.6454,62.85,62.77,4.76,43.46,0.9951,0.9977,0.9041,0.9927,0.9915,0.9996,0.6387,0.1824,0.8015
93,0.2518,4,,,,,,,,,,,,,,,,,,
93_val,,,0.3849,0.8195,0.3154,0.8593,0.6647,59.03,65.22,3.16,42.47,0.9936,0.9973,0.8800,0.9944,0.9918,0.9997,0.6973,0.1873,0.8396
94,0.2621,4,,,,,,,,,,,,,,,,,,
94_val,,,0.3769,0.8423,0.2996,0.8707,0.6709,36.13,67.49,2.24,35.28,0.9904,0.9969,0.8699,0.9953,0.9911,0.9998,0.7328,0.1763,0.8715
95,0.2543,4,,,,,,,,,,,,,,,,,,
95_val,,,0.3601,0.8513,0.3923,0.8662,0.7033,4.39,64.89,3.07,24.12,0.9901,0.9923,0.9165,0.9956,0.9942,0.9997,0.7467,0.2445,0.8211
96,0.2894,4,,,,,,,,,,,,,,,,,,
96_val,,,0.3800,0.7971,0.3306,0.8540,0.6605,61.70,63.95,7.00,44.22,0.9961,0.9980,0.9153,0.9935,0.9923,0.9996,0.6643,0.1981,0.8003
97,0.2332,4,,,,,,,,,,,,,,,,,,
97_val,,,0.3847,0.7857,0.2981,0.8597,0.6478,63.06,64.61,3.00,43.56,0.9955,0.9981,0.8547,0.9930,0.9911,0.9998,0.6489,0.1752,0.8648
98,0.2512,4,,,,,,,,,,,,,,,,,,
98_val,,,0.3150,0.9035,0.6426,0.8718,0.8060,2.45,65.69,1.73,23.29,0.9654,0.9423,0.8500,0.9978,0.9981,0.9998,0.8491,0.4875,0.8948
