Waiting for server address file...
=== FL Client 2 connecting to mdc-1057-13-8.rc.usf.edu:8080 from mdc-1057-18-1.rc.usf.edu at Thu Jun 25 14:40:05 EDT 2026 ===
==================================================
System Information for: Client 2
Node Name: mdc-1057-18-1.rc.usf.edu
OS Platform: Linux-3.10.0-1160.2.1.el7.x86_64-x86_64-with-glibc2.17
CPU: 32 physical cores, 64 logical cores
Total RAM: 251.21 GB
GPUs Available: 1
  GPU 0: NVIDIA L40S (VRAM: 44.53 GB)
==================================================
Client 2 using device: cuda
[Client 2] Connection attempt 1/10
[Client 2, Round 1] Progress: 72% (222/305) - Loss: 0.2259
[Client 2, Round 1] Progress: 73% (225/305) - Loss: 0.2285
[Client 2, Round 1] Progress: 74% (228/305) - Loss: 0.2405
[Client 2, Round 1] Progress: 75% (231/305) - Loss: 0.2082
[Client 2, Round 1] Progress: 76% (234/305) - Loss: 0.3413
[Client 2, Round 1] Progress: 77% (237/305) - Loss: 0.2764
[Client 2, Round 1] Progress: 78% (240/305) - Loss: 0.2190
[Client 2, Round 1] Progress: 79% (243/305) - Loss: 0.2006
[Client 2, Round 1] Progress: 80% (246/305) - Loss: 0.1877
[Client 2, Round 1] Progress: 81% (249/305) - Loss: 0.2011
[Client 2, Round 1] Progress: 82% (252/305) - Loss: 0.1859
[Client 2, Round 1] Progress: 83% (255/305) - Loss: 0.4998
[Client 2, Round 1] Progress: 84% (258/305) - Loss: 0.1484
[Client 2, Round 1] Progress: 85% (261/305) - Loss: 0.1542
[Client 2, Round 1] Progress: 86% (264/305) - Loss: 0.2312
[Client 2, Round 1] Progress: 87% (267/305) - Loss: 0.2432
[Client 2, Round 1] Progress: 88% (270/305) - Loss: 0.6085
[Client 2, Round 1] Progress: 89% (273/305) - Loss: 0.3460
[Client 2, Round 1] Progress: 90% (276/305) - Loss: 0.2791
[Client 2, Round 1] Progress: 91% (279/305) - Loss: 0.1767
[Client 2, Round 1] Progress: 92% (282/305) - Loss: 0.2380
[Client 2, Round 1] Progress: 93% (285/305) - Loss: 0.1841
[Client 2, Round 1] Progress: 94% (288/305) - Loss: 0.1498
[Client 2, Round 1] Progress: 95% (291/305) - Loss: 0.1839
[Client 2, Round 1] Progress: 96% (294/305) - Loss: 0.7935
[Client 2, Round 1] Progress: 97% (297/305) - Loss: 0.2247
[Client 2, Round 1] Progress: 98% (300/305) - Loss: 0.1695
[Client 2, Round 1] Progress: 99% (303/305) - Loss: 0.1899
[Client 2, Round 1] Progress: 100% (305/305) - Loss: 0.5164
[Client 2, Round 1] Train Loss: 0.5415
[Client 2, Round 1] Val Loss: 0.5144 | Val Dice: 0.6526
[Client 2, Round 2] Progress: 0% (3/305) - Loss: 0.3464
[Client 2, Round 2] Progress: 1% (6/305) - Loss: 0.2699
[Client 2, Round 2] Progress: 2% (9/305) - Loss: 0.4476
[Client 2, Round 2] Progress: 3% (12/305) - Loss: 0.2750
[Client 2, Round 2] Progress: 4% (15/305) - Loss: 0.3566
[Client 2, Round 2] Progress: 5% (18/305) - Loss: 0.2977
[Client 2, Round 2] Progress: 6% (21/305) - Loss: 0.2305
[Client 2, Round 2] Progress: 7% (24/305) - Loss: 0.1493
[Client 2, Round 2] Progress: 8% (27/305) - Loss: 0.3110
[Client 2, Round 2] Progress: 9% (30/305) - Loss: 0.4758
[Client 2, Round 2] Progress: 10% (33/305) - Loss: 0.3793
[Client 2, Round 2] Progress: 11% (36/305) - Loss: 0.3144
[Client 2, Round 2] Progress: 12% (39/305) - Loss: 0.2949
[Client 2, Round 2] Progress: 13% (42/305) - Loss: 0.2630
[Client 2, Round 2] Progress: 14% (45/305) - Loss: 0.3021
[Client 2, Round 2] Progress: 15% (48/305) - Loss: 0.1997
[Client 2, Round 2] Progress: 16% (51/305) - Loss: 0.2454
[Client 2, Round 2] Progress: 17% (54/305) - Loss: 0.9910
[Client 2, Round 2] Progress: 18% (57/305) - Loss: 0.1967
[Client 2, Round 2] Progress: 19% (60/305) - Loss: 0.2440
[Client 2, Round 2] Progress: 20% (63/305) - Loss: 0.1958
[Client 2, Round 2] Progress: 21% (66/305) - Loss: 0.4394
[Client 2, Round 2] Progress: 22% (69/305) - Loss: 0.3711
[Client 2, Round 2] Progress: 23% (72/305) - Loss: 0.2289
[Client 2, Round 2] Progress: 24% (75/305) - Loss: 0.3582
[Client 2, Round 2] Progress: 25% (78/305) - Loss: 0.1600
[Client 2, Round 2] Progress: 26% (81/305) - Loss: 0.2119
[Client 2, Round 2] Progress: 27% (84/305) - Loss: 0.3234
[Client 2, Round 2] Progress: 28% (87/305) - Loss: 0.1475
[Client 2, Round 2] Progress: 29% (90/305) - Loss: 0.6853
[Client 2, Round 2] Progress: 30% (93/305) - Loss: 0.1791
[Client 2, Round 2] Progress: 31% (96/305) - Loss: 0.1526
[Client 2, Round 2] Progress: 32% (99/305) - Loss: 0.3029
[Client 2, Round 2] Progress: 33% (102/305) - Loss: 0.2384
[Client 2, Round 2] Progress: 34% (105/305) - Loss: 0.1248
[Client 2, Round 2] Progress: 35% (108/305) - Loss: 0.1832
[Client 2, Round 2] Progress: 36% (111/305) - Loss: 0.3073
[Client 2, Round 2] Progress: 37% (114/305) - Loss: 0.2841
[Client 2, Round 2] Progress: 38% (117/305) - Loss: 0.1745
[Client 2, Round 2] Progress: 39% (120/305) - Loss: 0.1973
[Client 2, Round 2] Progress: 40% (123/305) - Loss: 0.1369
[Client 2, Round 2] Progress: 41% (126/305) - Loss: 0.3835
[Client 2, Round 2] Progress: 42% (129/305) - Loss: 0.1553
[Client 2, Round 2] Progress: 43% (132/305) - Loss: 0.1551
[Client 2, Round 2] Progress: 44% (135/305) - Loss: 0.3996
[Client 2, Round 2] Progress: 45% (138/305) - Loss: 0.3877
[Client 2, Round 2] Progress: 46% (141/305) - Loss: 0.1756
[Client 2, Round 2] Progress: 47% (144/305) - Loss: 0.2129
[Client 2, Round 2] Progress: 48% (147/305) - Loss: 0.4996
[Client 2, Round 2] Progress: 49% (150/305) - Loss: 0.1162
[Client 2, Round 2] Progress: 50% (153/305) - Loss: 0.1650
[Client 2, Round 2] Progress: 51% (156/305) - Loss: 0.3764
[Client 2, Round 2] Progress: 52% (159/305) - Loss: 0.1350
[Client 2, Round 2] Progress: 53% (162/305) - Loss: 0.1612
[Client 2, Round 2] Progress: 54% (165/305) - Loss: 0.2328
[Client 2, Round 2] Progress: 55% (168/305) - Loss: 0.3429
[Client 2, Round 2] Progress: 56% (171/305) - Loss: 0.1201
